author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
PDXJJ,/gp/profile/amzn1.account.AE4FW2QMMTN3EDODPCYHBOOU4O2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,"Trying to watch shows and movies on both Youtube TV and Netflix.  Audio and video sometime loses sync and many times the show will buffer and ""spin"" and never recover.  I have 1 GB service with wireless and although my wireless router is about 30' away from the firestick, every other wireless device has no issues.  Very frustrating.  When I called Amazon service about the issue, spoke with 3 different agents who know nothing about tech support or a solution.  Amazon fails on this one badly!",Amazon Needs More Knowledgeable People,Configuration: Fire TV StickVerified Purchase,One person found this helpful,19,124,78271046,Public
Greg,/gp/profile/amzn1.account.AFJFF3NVVFFD2MDL6SNMIQXDG4WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"Back in July, I cut the cord.  Purchased a FireTV Recast, Antenna and FireTV stick.  The 2019 FireTV stick was very slow and a lot of time was spent waiting for video to load and communicate with the FireTV Recast.  I just replaced with the 2020 FireTV Stick and all of those issues are gone!  I'm so glad I cut the cord and have paid for all the equipment in just a few months of savings from no more cable!  A couple of technical issues were solved efficiently with technical support.  This is a perfect combination to cut the cord!",The new FireTV 2020 model-Works Perfectly,Configuration: Fire TV StickVerified Purchase,2 people found this helpful,5,19,4808855,Public
T. Pallen,/gp/profile/amzn1.account.AH4PN66SVIFP33VLKILJJAF3IYOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"Thanks to ATT's failure to extend fiber optic cable to our area plus the heavier use of internet during the COVID crisis, watching Amazon TV and the movies I own had become nearly impossible (although Netflix was still generally available, so I finally decided to give this product a try. Connecting it to my TV and completing the installation by following the clear instructions provided was simple and quick. Now I get perfectly clear reception from Amazon and I can also listen to my large music collection through my home theater speaker system.I heartily recommend this product!",Solved my problem!,Configuration: Fire TV StickVerified Purchase,One person found this helpful,2,4,29457095,Public
Bill,/gp/profile/amzn1.account.AENBMHTLLVWORQPRB37QAETVJM7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,Version 2 is much faster and responsive than version 1. I like the fact it has volume controls but t will only control volume on the TV.  I wish in the future the volume control would be able to control a surround sound receivers volume as well. These days more and more people have surround sound systems for their TVs I would have thought Amazon would have thought of that as well out of the box. It worked great with my Samsung LED tv but no options for  Onkyo receivers maybe a future update please?Not sure about the voice recognition because I just don't use it.,Much faster than first gen! Btt Needs volume support for surround systems!,Configuration: Fire TV StickVerified Purchase,,34,59,2155724,Public
B. Wolf,/gp/profile/amzn1.account.AHR3XGJRVNRDKH4LBWKCRTFCSLKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"I bought the Firestick to help put all of our streaming services in one place. That has worked out well. HBOMax and Disney+ were key to this decision, since out smart TV and cable provider did not have these natively available. The only negative we've experienced is randomly having a delay in the sound (not sync'd with the talking on-screen). A quick Google search and we were able to find other people who had the same experience and several suggestions to try. We were able to fix the issue, but it shouldn't have happened to begin with. That's why 4 stars instead of 5.",Great device for access to many streaming services,Configuration: Fire TV StickVerified Purchase,,85,119,294046,Public
Michael R.,/gp/profile/amzn1.account.AFV3TIPTWLEIJIZLS2H32U6OLLDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,Not happy!  This is my SECOND “new” gen fire stick.(exchanged for bad one). Day 1 was good. Day 2 it has started to freeze up again!  Just like the first one.  I haven’t even sent back my bad one yet.  There’s obviously some kind of flaw in this new technology Amazon needs to get this figured out!I’ve had to reboot mine twice now.  Very frustrated with this product. I have five old fire sticks that work no problem thought I would upgrade to this new one and it’s terrible,New gen fire stick has a flaw!,Configuration: Fire TV StickVerified Purchase,One person found this helpful,8,20,5279043,Public
Greaseflapper,/gp/profile/amzn1.account.AFNWEXVQ4TRPJOZUKFO2ZIGQZ2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I set this device up for when I get the app from my cable company streaming service.It is a straight forward setup and functions as it should. I won’t use voice command as I am old and don’t like talking to little plastic things. When I was a little kid , I use to have to get out of my chair and go turn the tv’s channel selector for 1 of our 2 channels. It was a really big deal to have any kind of remote control when they started to come out. I like the idea of being able to connect the steaming cable system to my older digital tv’s via wifi and this does the trick.",I was buying a simple streaming device and got more,Configuration: Fire TV StickVerified Purchase,,58,93,699595,Public
U. Yakubu,/gp/profile/amzn1.account.AGKWE4JIM6VB7NG4MDRFFDOW52IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,3.0 out of 5 stars,"I don’t watch much TV but when I do I usually have to use my laptop to stream.  I hate this because I like to work while I’m tuning in and out.  I bought the Fire TV for $30 at BestBuy to remedy this problem.  It works extremely well.  The interface is nice, voice recognition always works, and you can use it to play Amazon music.  However, every time I use it I need to unplug it and replug into the outlet/HDMI port.  For some reason it isn’t sensed by the TV from the OFF position and needs to be restarted every time.  The only solution is to leave the TV on in sleep mode or replug before each use.  For that I give it 3-Stars.  Otherwise it’s a great value.",Great Value but one problem....,Configuration: Fire TV StickVerified Purchase,,30,24,2942143,Public
otter,/gp/profile/amzn1.account.AG47MT42MBQBDDNU72H4CB4DFQRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I was told I have an ""older TV"" even though it is pretty high end and there was no app for Amazon. Firestick solved that problem and it is very easy to use. Don't get hung up on inserting the batteries--the directions are wrong. You will struggle if you use your fingers to open the remote. Just put a kitchen (dining) knife at 90 degrees in the little crevice--press a little--and it will open right away. Quite a few people, myself included, went online trying to figure out how to open this and I was about to pry it open brutally :) But what I did was really easy and didn't damage anything. I am happy with it.",Works fine. Caution on the battery opening challenge!,Configuration: Fire TV StickVerified Purchase,,15,35,4649507,Public
Judy Durst,/gp/profile/amzn1.account.AGVOYESHMXXNWMEA4QO5EC24XJ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"Repeat coustomer is the best review. I've had the first one about 2 years now. I pay for cable that I seldom watch. Local news or sports is all. But having an endless selection of movies and tv shows beats cable anyday.If you don't have a smart tv, this will give you one without the big pricetag. Very easy to install and start watching all the shows you've missed. My smart tv doesn't seem any smarter than the fire stick. Amazon has some really great tv shows and so much more to offer.Great for the extra tv or 2 you have sitting around gathering dust.",My second fire stick.,Configuration: Fire TV StickVerified Purchase,,280,205,25158,Public
Radwan Ali,/gp/profile/amzn1.account.AFXLGUD42WVZAUONFDEV4MWGDKSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,"I have had great experiences with so many purchases at Amazon. Unfortunately, this was not one. The main reason I am writing this feedback is get Amazon's attention to packaging. This experience will not stop me from shopping at Amazon.Now to the feedback: I ordered three of these because they were on the sale. The price was tempting. I received the three in a yellow envelope. It was wrinkled and showed that it was not treated kindly. I opened one of the packages and configured that stick on one of the TV's and paired it successfully with the remote. It worked beautifully that Friday night. On Saturday morning I was able to turn on the TV with the remote but the stick did not respond. I used it at another TV as well. I decided to return all three because I did not want to take any chances with the other unopened packages.It will be a good ideas to pack electronic devices in boxes with lots of cushioned boxes. I hope that you find this helpful.",Packaging needed attention,Configuration: Fire TV StickVerified Purchase,,2,10,7565136,Public
Michael Wester,/gp/profile/amzn1.account.AHISYJEM65MQ75XOAJSECONPVBGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"I cut the cord a while back using a Tivo and bought the FireStick to suppliment local channels along with my Amazon and Netflix services. So far I have been delighted to find a variety of free streaming channels on the Fire Stick that work really well.We watch a lot on Pluto and Tubi and occasionally some things on Crackle and Amazing Classics. There is also the Local Now and News channels.  I was also able to sign up for NewsMaxTV and One America News and Rumble.  All of these services are free with commercials and well organized with complete channel browsers. You can even download an app tha tworks with the Fire Stick to allow you to record and save videos to the cloud, although I haven't given this a try yet.One of the best features the Tivo lacked was an actual Internet Browser which now allows me to view anything on the web on my 65 inch screen instead of being stuck with Just YouTube.  It's great to be able to watch some of the video coming from The Epoch Times on the big screen.If you already have an Amazon account, setup will be a breeze. The remote is simple to use and the Alexa voice recognition works almost flawless.Overall, the $30 I spent to buy this little streamer has been well worth every penny. I can highly recommend it.",Better Than I Figured It Would Be,Configuration: Fire TV StickVerified Purchase,,10,6,18112112,Public
Isoflame,/gp/profile/amzn1.account.AH67UAVXYJSGUR5LUYCLATZ4YPVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"Extremely pleased with the Fire TV stick! I'm not a tech wizard, so ease of set up was most appreciated.  Since I don't have a smart phone to register the multitude of free viewing apps that came with the Fire TV stick, I used my computer to enter the codes to register. I was careful not to select apps that weren't free, and verified that I was not billed by logging in to my Amazon account.We now have many more viewing options (for free!) at our convenience than our local cable company (Spectrum- aka Rectum!) was providing at their convenience (for over $1300/year).I have yet to let Alexa into my house, so I did not rate her skills. I don't mind getting off the couch to grab the remote :)",Good-bye Spectrum bill!,Configuration: Fire TV StickVerified Purchase,,12,22,4200069,Public
timbud,/gp/profile/amzn1.account.AFZIVVLPFEIZ6RYAH6JWCROQMSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,1,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,4.0 out of 5 stars,"This is nice but there is a bunch of ads and sales..Spectrum app..my cable provider..does not work on this, I heard it works on Roku. These are my only complaint. My picture seems better quality, Alexa works good..this is the only Alexa in the house. They always want to sell you a movie (most of the time when use Alexa)  but searching around sometimes you can find it for free..",Does not work for the Spectrum App.,Configuration: Fire TV StickVerified Purchase,One person found this helpful,3,42,38102556,Public
Sean Meehan,/gp/profile/amzn1.account.AEGFISX6FTESFPK4JEB6W2IM4M7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"OK...granted I just got this and started using it and we all know issues may arise down the road. That said, I am so pleased with this device. Installation was a cinch and the way it has combined my subscription services and apps including YouTubeTV (I'm a cord cutter using CenturyLink internet) is a pleasure. Add the Alexa voice commanding which is seamless...OMG. I also get rid of my annoying Samsung TV remote!!!! Now my TV quarantine pleasure has been transformed. I'll update if this needs any correction. Amazon sold at decreaed rate so also really pleased.",Iam pleasantly surprised AND pleased!,Configuration: Fire TV StickVerified Purchase,,322,279,79011477,Public
Greg Strass,/gp/profile/amzn1.account.AFYEIEZ2CTSBJTEZNAIEBN5TPANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,"Prior Review: This is my third Fire Stick.  While other functions work fine, this stick seems unable to maintain audio sync with the video. The Settings tool doesn’t really help much and I find I have to change its settings regularly to make different services work. I’m considering returning it because the lack of sync drives my wife nuts. Neither of my other Fire Sticks has this problem. Sorry this is a one rating because it is the worst Stick I’ve had.12/24 Update -- as usual, customer support was great. I received a replacement device within days and installed it. Unfortunately, the device continues to have voice sync issues. My older 4K Fire TV Stick in the living room has no such problem. My Roku device in the theater has no such problem. Only the newest version seems to have this problem. All services seem to have the problem (IMDB TV, SLING, Amazon Prime). One big difference is now the problem ""fades in and out""... sometimes the sound is ""nearly"" in-sync, others it's way off.One other thing... this version has a new user interface. For me this is a negative. I'd like all of the displays to have the same UI so it is not confusing moving around the house. Now... something different from room to room is not welcome. Additionally, it now take more clicks to get what I want. Overall, thumbs down on the new UI.",Replacement device still has voice sync issues,Configuration: Fire TV StickVerified Purchase,,9,6,7231467,Public
patricia penland,/gp/profile/amzn1.account.AGGRY7YSNYN6YXJS7RYS22BSMNAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,3.0 out of 5 stars,Love that I only need one remote to control the TV power and volume and the fire stick. Only problem is if I pause a program for a few minutes the video and audio are no longer synced.  The problem also affects other programs on my service and other apps . I have to restart the fire stick to get things back together.,Love the volume control!,Configuration: Fire TV StickVerified Purchase,2 people found this helpful,6,14,14404923,Public
Kevin Millar,/gp/profile/amzn1.account.AHMFX3GGQECYTM7D6LU3665MOFRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"I'm very happy with this purchase.  I have an older Samsung SmartTV.  The built-in Samsung not-so-smart TV apps and WIFI performance are horrible.  The Samsung apps takes forever to load, sometimes minutes just for it to get an IP address and start talking on the network when the TV is turned on.  The buffering is terrible, when streaming videos they would pause frequently to buffer making it useless for streaming music videos off YouTubeThe 2020 edition Fire TV Stick is lightning fast in comparison and navigation in apps is smooth and quick.  I've yet to see a video pause to buffer.  I've been watching shows/videos on multiple platforms including: YouTube, Amazon Prime Video, NetFlix, and Hulu.Would highly recommend this to anyone with an older ""SmartTV"" or TV without that functionality.","Works as advertised, very happy with it",Configuration: Fire TV StickVerified Purchase,One person found this helpful,3,2,62593673,Public
Readaholic,/gp/profile/amzn1.account.AHDHVC4RSYCTPZYYAPU5DOBG7Q6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,0,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=20,3.0 out of 5 stars,"Had to replace a previous fire ""cube"" which is now obsolete after 5 years.  Set up should've been simple, and mostly was, but why doesn't it integrate automatically with the apps?  Had to reenter passwords for each.  Also, some issues with picture size changing on its own, and no volume control on the remote.  Worst issue so far has ben the service dept.  Amazon has always been very efficient and helpful in the past, but the firestick techs were not very knowledgeable and put me on hold several times.  The last one was downright rude when I asked for programming help.  Tech. employees should be better trained.","Fairly easy, but some bugs",Configuration: Fire TV StickVerified Purchase,,222,29,583206,Public
ArtsyGal,/gp/profile/amzn1.account.AGBJYCN2SY23O7BKGD6MASE2ZILQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"What I like about the All-new Fire TV Stick with Alexa Voice Remote HD streaming device is how quick it is. I used to have to wait a bit for my old Fire Stick to boot up and for the Home page to load. I got used to it and figured that's just the way it was. I had the best wifi/internet out there at the time. But that's all in the past. This baby hums! Being able to control the TV and volume is so convenient. I don't have to worry about grabbing the wrong remote and accidentally changing the input to the ""grey screen of death"". LOL! Highly recommend this version.",So fast!,Configuration: Fire TV StickVerified Purchase,,27,51,2686113,Public
Resi3,/gp/profile/amzn1.account.AHZHIMJJG5SUKP6G4GIN6WB6MV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"I'm not really a ""techie"". All I knew was I'd watch part of a movie and would get kicked out with a screen message ""not enough bandwidth"". I decided to order this product because my old fire stick was a few years old. Reviews hinted at faster connection speed and fewer problems, so I decided to upgrade to a newer model. While nothing about my internet connection has changed-- i.e., I didn't order or pay for a faster internet connection, I didn't move my wifi router, etc.,  I find that the newer fire stick has much fewer problems with bandwidth. I'm happy with my purchase!",Faster and less bandwidth problems than my old firestick,Configuration: Fire TV StickVerified Purchase,,93,39,3046738,Public
RM,/gp/profile/amzn1.account.AF5O5M2MD7564ZZ57ADWECD4SKSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"We bought four of these for the TVs in our home.  They were easy to set up.  They give us good access to Netflix, Amazon Prime and Disney +.  We also watch various streaming news services.They offer tons of other streaming services, but those are the ones we use.We love the ease of set-up and the fact that we now only need one very simple controller.",Great features and easy to set up,Configuration: Fire TV StickVerified Purchase,One person found this helpful,91,39,2047881,Public
Fluffy1,/gp/profile/amzn1.account.AF2OGVKAXPNPOM2OY3Y34PBGAC2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"The latest edition of the Fire stick is great.It's very easy to set up and pair with your sound bar.The picture is terrific, sound is terrific and ease of use is a solid 10... BUT...On Sept 22, I purchased a 4K Fire Stick for 50 bucks.A few days later, Amazon released the 2020 version for $40. So I returned the first one and purchased the upgraded one.Today (Oct 29) Amazon has the 2020 version on sale for $27.If the purchase price is scheduled to change or an updated version will soon be released, I wish Amazon would give a head's up.I know $13 isn't much, but it's almost a week's worth of lunches for me.I cannot return my $40 Fire stick because I threw out the box and the wires that I didn't need.","This Fire Stick is awesome!  Amazon's pricing and release schedule, yeah, not so much",Configuration: Fire TV StickVerified Purchase,,15,16,43181442,Public
cgreg,/gp/profile/amzn1.account.AFUQIYN4TMEQDJ66EQOWYCYYNDHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"I do not have Alexa so won’t rate that, but other than a little confusion with using the codes, it connected, and I was able watch Amazon prime shows without any trouble.  Neither my wife or I watch movies or any general TV shows, (we are news junkies) so streaming in general doesn’t suit our habits, but for a few programs we will enjoy this.",Connected quickly & watched with any issues.,Configuration: Fire TV StickVerified Purchase,One person found this helpful,19,52,2234607,Public
dk,/gp/profile/amzn1.account.AHHXRYVDDYMNGQJPXDOCBGREXNTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",1,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,2.0 out of 5 stars,"I wanted something that I could take with me while I travel, and figured this was like every other small streaming stick - where it is powered while plugged into the HDMI port.  In this case, the Fire Stick needs to also be plugged into an outlet or a USB port at all times to work.  If you're lucky, your TV has one close by, like the picture attached.  But this is not the case for most TVs, and available outlets/plugs are either too far away, or all used - meaning you have to unplug some other necessary device.  Poor design and function.",Needs to be powered at all times!,Configuration: Fire TV StickVerified Purchase,,257,195,145267,Public
Taylor,/gp/profile/amzn1.account.AE6TZDUV37G3EY3DI444CU3FN6FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"I have an older 32 inch tv and wanted smart tv-like capabilities because my Samsung blu-ray player stopped being able to update Hulu after just a year of having it and was often slow to connect to the internet, if at all. Since there's nothing wrong with the tv I've had, I didn't want to invest in a smart tv yet. The remote was fool-proof during set up! Truly so* easy! The connectivity has been great with the adapter attached (which it came with). I was able to choose my favorite apps and lay them out in a personalized order. It's be soo fun! Everything is on one remote, too! It feels like having a smart tv without smart tv prices!",Great price for an Incredible Product!,Configuration: Fire TV StickVerified Purchase,,1,23,4335027,Public
Mark A Williams,/gp/profile/amzn1.account.AGCVKKJMASHZ3SSSSF2GMHAEGC7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,I decided to switch from cable company  to internet providers for TV and have been happy thus far.  not having a  DVR for backing up or delaying  live TV viewing is the only major loss.Picture quality on the Firestick exceeds my Spectrum Cable and Verizon/ Frontier Fios  with a Tivo Bolt as DVR.  I am using this item with a television and  surround unit and all works well including control of television on/off.  I discontinued cable TV  and upgraded my WIFI speed to 500 MBPS  from 200 MBPS  and saved money in the process.Get the Fire Stick 4K if you have a 4K television or plan to upgrade  television soon.Otherwise this model does appear to have a slightly better antenna and is good for 1080P sets.I am looking forward to taking my Firestick and remote on vacation-  as long as  strong WIFI is available i will be able to see the same programming as I would at home.,new to firesticks  - impressed thus far!,Configuration: Fire TV StickVerified Purchase,,0,10,20709589,Public
William Kutscher,/gp/profile/amzn1.account.AF2TBMHND23XZVN523NAZJLR4STA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"It does what it is designed to do, and it does it well. One reason I got it was how slow my Comcast X1 was in accessing apps, such as Prime Video or Netflix. In this respect, the Fire TV Stick shines--it's much faster. I didn't give it 5 stars because it will shut down after a couple of days, which requires me to unplug and replug it in. To be fair, this may be more my television's fault of not playing nice with the Fire Stick; however, a google search reveals this problem is not isolated. One thing I'm delighted with is how perfectly it synched up with my sound bar.",Good Overall,Configuration: Fire TV StickVerified Purchase,,18,34,3762592,Public
Accountable3,/gp/profile/amzn1.account.AFKLD5KIUWNEXWFGF3GEMNSJ7S6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,,https://www.amazon.com/all-new-fire-tv-stick-with-alexa-voice-remote/product-reviews/B07ZZVX1F2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=21,3.0 out of 5 stars,"Since HBO Max is not already installed it must be installed by the user. This is quite difficult. No instructions come with the unit. There are several methods on the Internet and it is not clear which one works. I download one version that worker for one evening. The following day, it was flagged as an unapproved copy yet the Stick ""update"" tool confirmed the copy I had installed was up to date. The Stick will need a software update and this take a very very long time. I added the ethernet option and speeded thing up.",HBO Max and Fire stick challenging,Configuration: Fire TV StickVerified Purchase,One person found this helpful,1,12,62593673,Public
