author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Jack,/gp/profile/amzn1.account.AH23IOUQ4HDDDIZWR5VUQLBMHGOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=34,2.0 out of 5 stars,"Worst Amazon product ever. Completely slow. Touch screen needs to be depressed excessively and may times you need to tap it several times for it to respond. I have had this for several month and even today I have to write this review on my iphone due to the tablet wouldn’t respond enough to do a review. Bought my wife one as well, and after many struggles she hardly uses her as well now. Used to have a fire 7 (8 Gb) that reacted the same, so I figured with more memory and advanced processor, this one would have been better. Have even tried to power restart both my wi-fi and tablet just to get it to respond and then again it acts up just after several minutes of use.",Worst tablet ever,Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,One person found this helpful,,23,36,5325954,Public
Saluki Dog,/gp/profile/amzn1.account.AGVTRPB2N5QRESBC7MGFHMM4NTEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,1.0 out of 5 stars,"Where to start? First, this is my third Kindle Fire since the product's introduction. I've bought many others for family and friends. Never had an issue until this particular model. First, its one good feature. The camera takes nice, clear pictures. Onto the most irritating, disappointing bad features:  Performance is non-existent. Boot-up is not only super slow, but the app icons are all over the screen when it does come alive. Then, you need to wait another 5-10 seconds for the icons to settle into their assigned positions. The lack of power, which is not available, is so bad that I can't even watch a movie or play a game without interruption or sudden shut down of the app. And that happens with any app, even Facebook. Speaking of apps! The apps that come from Amazon's App Store for this model are not all compatible.  Some need OS functions that this Kindle doesn't have, or they need more power, which this model doesn't offer.  I've had it with this tablet. I'm contacting Amazon today for a refund or exchange to a better model.","Don't buy this Kindle! Its the worst! So, is it OS!",Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,,,,,3423994,
aJax,/gp/profile/amzn1.account.AEFKFVO7NLQVZUPQW2JJLFQXBWMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",1,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,2.0 out of 5 stars,"(See update)  I got this only to read on and so far it has done well with serving it’s purpose. Other than reading I use it mostly for playing solitaire and browsing Facebook. The couple things I’ve noticed about it that I don’t like is it’s kind of slow to load/open things sometimes, but for a $30 tablet I can’t complain. Also, I’m not sure if I’m doing something wrong, but when looking at Facebook it for some reason cuts the sides off of some things, so I can’t see/read what’s been posted.Update: 6 months into this tablet, it takes so long to do anything, I.e. click the Internet app, it takes a handful of seconds to open. If I am doing something that involves typing I can forget about it, because the keyboard only pops up 30% of the time. It also looses internet connection at random times. The only thing we use it for now is to play white noise on YouTube while my son sleeps, but at some point through the video it looses connection, which obviously makes the white noise stop, which then makes my son start tossing and turning. I know I didn’t spend much on this tablet, but I would never waste $36 on this. That money could go towards a medical bill instead. I only downloaded maybe 2 apps when I got it, and have since gotten rid of Facebook hoping that would help a little. Nothing helps.",We’re your money on something less frustrating,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: SageStyle: Fire 7Verified Purchase,,,140,130,72116,Public
Anna M. Boley,/gp/profile/amzn1.account.AEIOXRPU5XJOWSBAI6N4V7WSCQGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,5.0 out of 5 stars,"I use Amazon a lot, shopping, kindle, audible. Some of the small things my phone doesn't do I enjoy, like having my newspaper and magazines more accessible, or being able to immediately see my new kindle book has an audible file attached without searching for it. Unfortunately I use Google a lot too, hopefully they will integrate one day. The ads on the lockscreen don't bother me at all. I have seen some minor speed issues when loading apps or video but that's expected, I wait a few seconds at most. Once loaded I've had no issues. Amazon has done a good job of keeping their own products in check, I can be reading a kindle book and switch to the audible book and back again on this tablet without issue so far. I also find it far easier to spot things like kindle unlimited books that seem to be hidden in the phone app, recommendations below a book I've finished sorted as unlimited and regular is a plus. Using your prime account benefits is also easier, you may like me find benefits you didn't know about because they were hidden before.","Good tablet, good price",Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,,,561,159,18283,Public
HowardArt,/gp/profile/amzn1.account.AFFPQ2ZFOTVD2VSPEOJDVZ3P5A6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,4.0 out of 5 stars,"We bought the first Fire 6"" tablet when it came out; today it still runs, even though it won't hold a battery charge all night.This new 7"" is a different deal altogether. I bought mine during the ""Prime Days"", where I snagged it for $29.99. I thought I was doing good, I bought a nice, useable case, and a 64GB expansion card. All set!Now, we've bought a few for the kids, who have always told us they're slow, and they're right, not as fast as a Samsung or Apple, but I figured, you get what you pay for.Well, this new 9th generation has proven such. It won't install certain titles from the very limited App Store, I get screen flicker that I've never had on any other model, and it takes the cake on slow! I got fooled into believing the latest and greatest would be an improvement, but I had to write in and say ""not so fast!""Now, it's not all bad, it runs my bible software (Olive Tree) just fine, but every so often I have to replace the ""config"" folder because something goes wrong and I can only use the cheap bible it comes with. It does hookup Bluetooth items, such as a folding keyboard I have, my BT headphones, and the BT play unit for the car. I can also watch Prime Video, Netflix, Xfinity Stream On it just fine (With the headphones too).But what I don't like, Amamzon's App Store does NOT have a viable replacement for MS Office, and for that matter, not one for Open or Libre Office either. The one they feature gets $50 a year, which kind of hurts because it's not as good, and my MS 365 lets have 5 computers and a dozen or so tablets and phones.It reads books just as well as all Fires do, I haven't tested the Audible...But overall, it's slow, that screen flicker bothers me because it's not when I'm watching any streaming, just working with the tablet itself.This may seem a good unit, but save up and get the next one up. Too cheap for my blood...I have writing bad reviews, but I've been working on this for 7 months now, giving it the benefit of the doubt - but I wish I had bought a better model...","I love 'em, but this one has disappointed me",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,,,1812555,
huckjam,/gp/profile/amzn1.account.AEG5KUU7GTCDN3ANCBHNVWDHRSQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,1.0 out of 5 stars,"Had it for a few months never really used it past a few mins on the web browser. So last week decided to start using it put in a brand new 128gb Sandisk MicroSD 3 days later error on screen sd must be reinserted or files will be lost. But wait its plugged in still, I remove and reinsert nothing restart tablet the same issue. Says I must reformat card try that and card is no longer readable so I put in PC no partition, no drive letter, no disk info, nothing just disk1 in management. I cant format, partition, or recover. So I call it a fluke and get another card BRAND NEW Sandisk the kind I've been using for years in my phone, Nvidia shield tablet, Nintendo switch, cameras, and many more also happens to be the exact kind amazon recommends. 2 days later guess what? Another unrecoverable corrupt microsd. 2 cards in less than a week. Oh and I forgot after the first card was destroyed I factory reset the tablet just to be safe. I have 2 gb sd cards that are over a decade and a half old that still work fine Ive never had a card go corrupt before without it being pyshically damaged its just too much of a coincidence this happens from 2 cards in 2 different batches of 2 different size in one week in a tablet so I do a quick google search and guess what im not the only one this is WIDESPREAD. Garbage tablet is garbage.",GARBAGE DONT BUY IF YOU DONT LIKE REPLACING SDCARDS EVERY OTHER WEEK,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,,,2082684,
Patricia S. Burgess,/gp/profile/amzn1.account.AGPOOC3PLWDDMIICJTGFYQDRFWHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,5.0 out of 5 stars,"Having worn out my second Amazon e-reader, I traded it in and ordered this one.  I really like it.  I have a larger Fire Tablet which I use for my regular reading at home; however, I kept the smaller second one to fit into my purse and go with me to appointments and on trips where I am likely to spend time waiting.  This one is perfect.  It fits right into my purse and while my old one was black/white, this one has color.  The cover for my old one fit fine as well. The first time I charged the battery, I was puzzled that it did not last longer.  Subsequent charges have also been short-lived.  Accustomed to longer charges on former Kindles, I will just have to remember to charge this one more often.  I am a big fan of Amazon's Kindle products and the services..  My old Kindle lasted me for about 10 years.  If this one does that, I will be quite pleased.  I have every reason to exect that.  I am very satisfied with my purchase and will continue to be one of Kindle's best customers.",Great product!,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,,,,8108,
Mossyfrog,/gp/profile/amzn1.account.AF77AXH4WDBMSGIAGJJIQ642WMOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,1.0 out of 5 stars,"UGH! Amazon makes it a complete pain to use any other apps or eBooks or eReader on this device that is not amazon. Forget about putting Google Play on this. Yes there are ways to do that and I have ,but what they don't tell you is once you go through all that effort (and it does works good while you have google play) every Amazon update will screw everything you've done as well as any Google apps installed. Plus it's so walled in that trying to read books that are side loaded or use another reading app is a HUGE pain. The device is sloooow. And very basic. Anybody who say's that you can use the web on this has never actually used a REAL tablet. This device is for kids and those who love amazon and their apps, esp. their Kindle reading app (which I hate personally). If you love kindle and the kindle library and only use this for reading eBooks and ONLY Amazons eBooks, then this would be fine for that but might as buy the Kindle ink devices as they are built for just that. Not loaded down with lots of Amazon bloatware.",Amazon makes it a pain,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,,,,,343003,
Bruce W,/gp/profile/amzn1.account.AGPNZCU6L3AIBT3I2VMMHFKT2N5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,4.0 out of 5 stars,"Sure you don't get as many apps as you would with an Apple product, but for less than $30, this is a LOT of tablet for the money. The display is much more pleasing than earlier generations of Fire tablets and it is actually thinner and lighter than my previous 2nd gen Fire tablet. Email and weather and similar apps work beautifully. It's too bad that the old NYTimes app isn't supported anymore. You can still read the paper through the browser, but the only other option is to pay for content via the built-in News feature. My only other complaint is the battery life seems very short, even if you keep the screen intensity very low as I do. My old Fire would last about a week, even with fairly consistent use every night. This one needs to be recharged every 2-3 days.",Excellent tablet for the price!,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,One person found this helpful,,,,2537905,
Cobalticfire23,/gp/profile/amzn1.account.AHKHTK47M44VVOI2XQM3A2GAGPGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,2.0 out of 5 stars,"I'm going to put it simple, but long, this tablet is a huge disappointment. It first looked like a steal for the price paid for it. Yeah, there's ads, but one can't beat the price. The price was way too steep for what came with it. The slowness of the speed is horrible, the battery goes pretty fast, not to mention it pops off a game randomly. Some apps were randomly deleted off of my device today after having it for many months. Had to restart my tablet to factory settings in order to get it back into running shape. Hope the reset works. Sigh.Got the 32gb tablet for $75, including taxes, which seems to not be worth it for this tablet. I understand it lacks features do to making it affordable, but still randomly poping off of apps and deleting them randomly isn't cool. Also, on social media apps, if not on tablet for a few days, it pulls up old notifications, even though I read them off of another device. This device should actually be worth $40. Was so excited to be getting a tablet for the first time in my life, and what do you know, another disappointment.","This tablet is decent, but the price psid for it seemed to expensive for the problems.",Digital Storage Capacity: 32 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,,,78505195,
Lisa Graas,/gp/profile/amzn1.account.AGU4DWWBVJEGKW2YATDX2IKSVLEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",1,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=35,4.0 out of 5 stars,"I bought this for my 84-year-old mother who is technologically illiterate. She doesn't even do email. It has been very easy for her to learn thanks to the Alexa feature which follows her voice commands. She loves it as, with our Amazon Prime membership, she can listen to her favorite music to her heart's delight. So far, this is all she is using it for but I look forward to showing her other features. One drawback is that she has trouble with the touch screen. She doesn't seem to have the hang of it yet. She isn't quite clear on how to scroll, but that will come with time. All in all, we are very happy with this purchase and recommend it, especially for the elderly, with a Prime membership.",Great gift for the elderly,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,One person found this helpful,,,,9612360,
Amazon Customer,/gp/profile/amzn1.account.AGCJY3GOPSNOSNMQL5NF3ZXH6MGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,3.0 out of 5 stars,"I have purchased a total of 4 of these tablets. And as much as I love Amazon this tablet for me is a hit and miss. First off the screen and display is good.  Volume is decent enough, nothing headphones can't fix... Unfortunately, the tablet starts to dwindle after roughly a few months usage.... The two tablets purchased for Christmas 2019 are constantly in use. My girls won't put them down unless they're charging or they (girls) are asleep so they are always being used. I would say roughly these tablets started being problematic around month 4/5 not really sure... Constant use of these tablets takes a toll after awhile. The ability to connect and stay connected to wifi is frustrating. Then there's the constant freezing of the tablet. Sometimes we have to restart the tablets multiple times, sometimes to no avail. Oh my gees the battery life is almost non existent. No sooner you charge it up it's in need of a charge again in less than a hour. If I would have reviewed them the moment I recieved them I would be happy and positive. But probably  not so happy had I waited a bit longer... But being that it has been since last year that two of these purchases were made, this is a fair and honest enough review. The recent purchases of Amazon's Fire Tablets were from Best Buy. They lasted a good 4 months before problems with wifi connectivity and not being able to do anything with them started. I purchased them from Bestbuy because at the time the time frame for delivery was after the time school would have started and I needed them ASAP... These tablets were for online class curriculums and such ""ONLY"" being that my children are homeschooled due to Covid-19. With that being said they are not used nearly as much as the previous two tablets. They are strictly for school and they are sometimes not used at all during the school period. So same product, same results. After a year you can say ""well at least you got your money's worth"" and I guess you'd be right... But remember that the tablets started not being so good after about four or five months.... The low cost is what caught me last year $39.99 is a hell of a deal and it's and Amazon manufactured tablet... Give it here!! This year they cost $49.99 and I purchased again, yes I did two of them to be exact. In spite of the problems with the previous tablets so my bad... I guess I was hoping for improvement. Anyway, I'm not saying don't buy or it's the worst buy. But I am saying if you plan on long term use spend your money on another brand. (Sorry Amazon)",My Experience With Amazon's Fire Tablets,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,,,,3486038,
Amazon Customer,/gp/profile/amzn1.account.AFIEXZCU2J2QACRRZVOE7CBE2LUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,4.0 out of 5 stars,"Given the number of Smart Devices that were bought for Black Friday and Xmas, I needed a strategy to control them all.  Of course, that means one needs an Amazon Device - Spot Dot or Tablet - within clear hearing of every room.  This is especially true for Alexa-integrated Home Entertainment devices - Smart TV and Yamaha Receiver.  Given the multiple Apps and Interfaces to be addressed, I chose Fire 7 Tablets.The Fire 7 are a good size, have decent CPU and sufficient Storage, and everything else - EXCEPT for the Apps!!  All the Control Apps are available in the Google Play Store, but Very Few are available in the Amazon App Store.  Among those missing are those for Major Devices and Hubs which Amazon expressly advertises as ""Alexa-capable"" / ""Alexa-builtin"" etc.That one needs to Side-Load Google Play and then the required control Apps is RIDICULOUS. (And doesn't always work as well as on a regular Android Device.)Come On AMAZON!!  There is a Major Opportunity here that you are Missing!!",Fire 7 in every room to control Amazon Devices,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,,,,2347347,
Joe & Laura,/gp/profile/amzn1.account.AHFQE5PFCQ7WBF2RKGUA3TIIKH5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,2.0 out of 5 stars,"I learned the hard way that there is no Google store on any Amazon tablet.It's sad that two giant conglomerate monopolies can't share some money and offer each other's apps stores on devices. Very greedy.I can't get a lot of the games I wanted to on this device.With that said there is a work around. And if you do a little research you can download the missing apps. But it opens your device up to malicious software and viruses.However, for $40 you can toss it away and get a new one with the Google store.The screen is pretty small but I knew that before I bought it. Touch screen works good, battery life is less than average but on point price wise.Really my only complaint is the lack of a Google store. Again, greed is a nasty sin. 2, billion dollar monopolies can't work together to make everyone happy.The device works fine.I could recommend it, if customers knew what they are buying. For the price, it's decentThank you,Joseph P",Disappointed/ Can't download some poplar apps,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,,,22890,
DLWEIKEL,/gp/profile/amzn1.account.AHDRUU6A5K4WCVDY6NX63RNUSCAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,2.0 out of 5 stars,"Other than having more storage, this version of Kindle (9th Generation, 2019), isn't worth buying!  I don't see more battery life like they advertised.  It IS a tiny bit lighter than the previous version. But, what really aggravated me is that they removed the ""microphone"" from this version.  In other words, if I wanted to speak into the microphone to answer an email or comment on Facebook or whatever, I can't do that with this Kindle because it's not there anymore!  I called and asked them if this was a mistake or a fluke and they said (on the phone and in emails) that the microphone is NOT there!  Why in the world would they take away something as useful as that?  To me, it's hard to type on that small keyboard so I spoke into the microphone a lot on my Kindle--not any more!  I am REALLY disappointed in this Kindle version!  I have bought every version of the Kindle since 2009 and this is the first time that I felt the newer version was not better than the previous version in some way.  Amazon needs to fix this in the next version or I will quit buying newer versions as they come out!",Keep Your Old Kindle!,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,,,,,2036554,
BTX,/gp/profile/amzn1.account.AGVYWTPJT4Z23CHYJNNJRVODEJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,5.0 out of 5 stars,Always a fan of the Kindle. This new 2019 Kindle 7 is awesome. The emojis are up to date. Speed is better. Everything about it is better except for 2 things. I don't feel that the battery is any better (that's why I took away one star under the battery life section). I wish the camera was better but it's same old one. An upgrade of the camera would be nice. I'm still very happy with it tho.,Nice and affordable!,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: Twilight BlueStyle: Fire 7Verified Purchase,4 people found this helpful,,,,1532142,
BrianR,/gp/profile/amzn1.account.AGO7HZFO4U6N7MH7G2YYBWHKS3UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,3.0 out of 5 stars,"While this certainly looks and feels like every other fire ive ever owned (going back to the first generation of them)...the two biggest complaints about this one are the AWFUL battery life and the page turning ability.Battery life has to be perhaps half or even less of any previous generation kindle fire, i dont get it...maybe something is running in the background all day every day but even with casual reading i have to plug this in to charge far more often than any previous kindle fire ive ever owned.  very disappointing but not the end of the world.  (and yes, ive dropped the screen brightness to very low levels as i only read at night).The 2nd complaint is the swiping to turn the page.  Im not sure if the sensitivity or ""distance"" required to swipe has changed, but after reading countless hundreds if not thousands of books on a kindle, my default ""Swipe"" that has to have been used to turn hundreds of thousands of digital pages no longer works.  it only ever gets the page ""halfway"" to swipe, but then it snaps back.  I have to force myself every time to swipe ""just a bit more aggressively"" to get the page to turn, probably nothing significant for a new kindle user, but man is it aggravating for me.perhaps there is a page turn sensitivity setting im not currently aware of, but i have to say I prefer every single one of my old kindles to this new one.","battery life sucks, also swipe to turn page seems...off",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,130,168,248041,Public
Joseph M. Eckert,/gp/profile/amzn1.account.AFQFFNEXJCQ7F6IYDBZUQMPRKDCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,3.0 out of 5 stars,"I bought this tablet because I wanted another just to have around. I would suggest, if you get this, to spend the extra $15 dollars and get it WITHOUT special offers enabled. It's a nightmare with all the pre-installed Amazon bloatware that's on it. This is why my rating is only a 3 star. Yes, you can have the bloatware removed, after paying a fee, but save yourself the time and hassle of having to do this. Also, it is too small. I would also suggest to get the 10"" version, if you're going this direction.","Ok for the price, but too small.",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,3 people found this helpful,,,,21941633,
MikeM,/gp/profile/amzn1.account.AFOK4INX2SXI6I76D73IGYQF7HFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,1.0 out of 5 stars,"I've had a lot of phones, computers and tablets over the years. Out of the box, this one is the worst. You can actually watch the battery drain with just the screen on....nothing running. It is incompatible with the United Airlines app, and the Amazon App store dropped that app for this tablet (works on other Fire tablets). It can't use YouTube TV because it can't get your location. Skype can't connect any calls....constant errors.If you're looking for a color Kindle with terrible battery life and a low price....I've got your tablet right here. If you're looking to do much of anything else at all....buy another tablet. This one is simply terrible.",Cheap and not even worth that,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,One person found this helpful,,,,699114,
JumpDivine,/gp/profile/amzn1.account.AGPJY7LJVHSKHUHB2UHDD6WZTYZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,3.0 out of 5 stars,"Slow wifi connectivity, when my wifi works fine. What I can't get over is how slow and laggy this is. For it being a new generation device it runs like a 5 year old device. So disappointing. I got this for reading and writing, so I don't use it to stream, or play games (and with how slow it os I doubt I would be able to), and yet it lags while navigating its own apps like Amazon store and even on the home screen.And there's ADs on the lockscreen? I shelled out money for this and you put ads on here?!I'm wondering if I should have gone with a kindle and if Google was a better choice.",Extremely laggy device,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,One person found this helpful,,35,43,1264411,Public
Beverly A.,/gp/profile/amzn1.account.AFCVZPNURCW6VWJ2KYZ4Z6QBL3NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=36,5.0 out of 5 stars,"Bought 4 for my grandkids from ages 4 to 8. They are so close in age they need to have the same or its fight club. Let me just tell you, they LOVED them!!!! I am, hands down, THE BEST GRANDMA EVER! So thank you Amazon for that ;)There is parental control so you can assign permissions for times when they are allowed to use it and when they have to put them down and do something in the real world. The touch screen works smoothly and I'm sure I don't have to tell many of you, while I believe I have the smartest grandkids in the world, its still a very easy tablet for them to learn and understand. The playstore offers a ton of free games and learning tools... I know, - I keep getting the emails what they are downloading hehe!The best part, and you can quote me on this, is they are very durable! No, not indestructible, BUT it will take more then a drop off the sofa to break it (which happened to my $600.00 Samsung tablet *>-<*)",Perfect gift for kids!,Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: BlackStyle: Fire 7Verified Purchase,,,,,37239,
techishmom,/gp/profile/amzn1.account.AFYXZVLPQNHBZPBNEOSSBPP7G3YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2019",0,,https://www.amazon.com/Fire-Tablet-7/product-reviews/B07FKR6KXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=37,5.0 out of 5 stars,"I can put my Fire 7 Tablet in my purse and never be bored again in long lines, waiting rooms or anywhere there is wifi. Most of my games can be played without wifi. I place it next to the bed at night to stream a show on the Fire 7 and it also wakes me up as my alarm clock in the morning either with the clock alarm settings or the built in Alexa feature I can ask to give me reminders for the day or ask about the weather or request a fav song. I use the calender for my events each week. I like the 16 GB memory upgrade from the old Fire 7 which had only 8GB and the memory expansion option is nice too. What did we do before we had these amazing devices? I would also recommend a protective case/stand. Many choices are sold here on Amazon and also a tempered glass screen protector is really good to have on it. Amazon has these tablets for affordable prices to serve customers well that are using it for their services so it pays to take the savings and protect it also with a protection plan.","Amazing, useful, fast and pretty!",Digital Storage Capacity: 16 GBOffer Type: Ad-SupportedColor: PlumStyle: Fire 7Verified Purchase,,,,,79002790,
