author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
New Yorker,/gp/profile/amzn1.account.AH74V37TY3Z4OBJHUO5OVH56LU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Happy we purchased but wish their was more filtering power but it does keep the top of the water very clean and also helps keep the sunscreen film off the water and sides.You must have a filter sock in order for that to happen though. High recc those.  It does take some tinkering around with to get it in position to work but immediately you see stuff being pulled in to it.,Happy with purchase,Size: OSVerified Purchase,,2776567,93,113,Public
LTrotty,/gp/profile/amzn1.account.AFNR76OKBKUV2YEIYWODFHGSUCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"This product is okay for the price. Sometimes you really do get what you pay for. When I first hooked it up it did not work at all. After some research and YouTubing, it's working fine. I had to use some tape around the bottom and around the can inside to get the suction I needed for it to work. This product also does not like to stay in place. Sometimes it just floats up from the bottom and this gets air into my sand filter, which takes a while to get running again.",Needed some work,Size: OSVerified Purchase,,2885097,20,18,Public
Aaron Burns,/gp/profile/amzn1.account.AELX5B3IJG5CXCDG4JBPETUJWPEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"I bought to use with 18ft above ground metal frame Coleman pool, it work but it sleazily popped off the side with light pool play, I assume that’s b/c it was designed for intel pools the mount isn’t meant for the shape of side rail for Coleman, as far as functionality it did work for skimming leafs, bugs and debris from pool before they sunk. Works well with bigger sand pump and filter",Not for Coleman brand good for intex,Size: OSVerified Purchase,One person found this helpful,9644053,2,12,Public
Amazon Customer,/gp/profile/amzn1.account.AGFZBZ6MILHZVZANODBSK5UO45TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,I've bought two of these. One a year ago and one a week ago. Reason being is the plastic mold that hooks over the pool railing gets weak from sitting in the sun.... Deforms...than will no longer clamp and pop off and lifting the basket causing air to be sucked into the pump.But at 15 dollars I bought an entire new one and it's back to being great again. Considering what pool owners spend yearly on chemicals and what not an extra 15 bucks isn't bad.Decent skimmer. Would recommend,Good skimmer. Mold deform after a year. But for 15 bucks who cares!,Size: OSVerified Purchase,,824714,26,41,Public
Randall Shirley,/gp/profile/amzn1.account.AF575STNE62NB7JVRW2MGZX2FSPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2015",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Update: we have a year-round pool (we live in Kona, Hawaii) and I have to replace this annually as the plastic gets much calcification and then can’t float smoothly against the other plastic parts. But for the price and convenience it’s no problem.We bought a house with an above ground Intex pool (14 feet wide), and initially thought if taking it out due to never-ending maintenance and cleaning. Shortly thereafter, the 0.5HP pump went out. Shopping for a new pump I came across this skimmer device, and couldn't believe the reviews. Well, they were all true. The skimmer now does my job for me cutting my maintenance time by 95%. I also upgraded to the 1.5HP pump, which stirs the dirt off the bottom and into the filter. I rarely have to vacuum anymore. Some would say the pump is too much HP for the pool size. Who cares---it does an awesome job and I run it for 2 hours a day instead of four.Only downside: the plastic screw/grabber system that holds the skimmer on the side of the pool sometimes need re-tightened or adjusted.Highly recommended.",Life changer. Seriously good product.,Size: OSVerified Purchase,,189180,157,76,Public
Tito,/gp/profile/amzn1.account.AFXPTS4E5HI77CIHHGDD2PZPNNCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Top three inventions of man:The wheelThe computerThe Intex Pool SkimmerMy 22ft pool is near three giant trees and I think the winds constantly blow toward my pool.  Without the pool skimmer it was a constant leave wrangling session every day after work.  Not to mention the dead floating bugs and other floating stuff out there.  If you have an above ground pool this is a MUST!,The Inventor Deserves a Nobel Prize,Size: OSVerified Purchase,,2051074,46,71,Public
Hunter P.,/gp/profile/amzn1.account.AEBJF3IX3QVDFSIYK3VVBINGL4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Works great! Very easy to install. At first I was thinking well it works ok due to the suction it had. Looking at my pump I was thinking that really cut down on the flow and I was a little worried... then I realize my sand filter needed to be backwashed and rinsed. So after doing that the flow picked up A lot , of course, and it was pulling everything on top of the water to the skimmer! No more spending 30 minutes a day cleaning the pool!",Extremely Easy to install! Works very good great budget buy!,Size: OSVerified Purchase,,2871633,20,49,Public
Jen Downey,/gp/profile/amzn1.account.AEXXPCM7I5YL26QCIPCCLWH37ZTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"between this and the 'diver dave' pool vacuum I got for our above ground pool my maintenance is nearly nonexistent! Just keeping the chemicals balanced and I will yank out the hand net when I first hop into the pool to hand skim the small amount of debris that has not made it to the skimmer yet. DEFINITELY recommend this, and especially recommend using in tandem with one of the automatic vacuums. Makes owning a pool so much more enjoyable as you are not constantly trying to clean!",LOVE this!,Size: OSVerified Purchase,3 people found this helpful,6784,1092,313,Public
April Simington,/gp/profile/amzn1.account.AGHJZWKAVSPHQZRC2KHDTLCVDG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased this skimmer for my round 12x30 Intex pool. The biggest thing to know is that the pump that comes with this pool (which is the small one that comes with both the 10ft and 12ft round pools) is NOT strong enough to pull debris into the skimmer. You will need to upgrade your pump to the 28365EG one as well as purchase a set of 1.25” to 1.5” Type B hose adapters. You may also need to plug the hose intake that the skimmer is NOT connected to for full suction. So even though everything on my pool works like a charm now, just know that the skimmer likely won’t work with the smaller pump!",Works perfectly now that I’ve upgraded my pump!,Size: OSVerified Purchase,,1242285,46,13,Public
Rick,/gp/profile/amzn1.account.AECC7PAEDXW4IWCQEWFQY6XMO2SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Look it's super cheap it's quality matches but absolutely works I'm guessing will work for two or three years totally worth every penny just understand it what it isIf the water gets low you may end up sucking  air into your pump ruining your pumpThink of it this way it's a cup with a hole in the bottom that sucks water in if the water gets below the top of the cup no more water can enter it and air will be fed into your motor be careful,Works but low quality,Size: OSVerified Purchase,,84375395,157,201,Public
Nate and Jenny,/gp/profile/amzn1.account.AHK6IJLCOMZSFCZJJ5PZXWPR6GNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"This product would be great if I could get it to stay upright and under water.  I knew that this product was made to use on a different frame, but had seen that others were able to make it work on a Bestway/Coleman pool.  I have not had such luck, and unfortunately, no one in my house is very engineer minded.  It sits on the floor in my storage area until I can find some way to rig it for my pool.  I have searched around for a skimmer that is made for my pool but have had no luck.  Anyone else know of one?",Needs an adapter for oval shaped pool rims,Size: OSVerified Purchase,,2491830,14,19,Public
Will,/gp/profile/amzn1.account.AHD2EWNYHPQHNMVKCLFZARGDNWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2014",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Don't waste another second thinking about it, BUY IT NOW! You will never be sorry. This thing works great! NOTES: I have a 22' intex above ground pool. Upgraded the original cartridge style pump to a sand filter style.Maybe the the best return on investment of anything I've bought this summer.  Installed this item and haven't used a net in the pool again, it vacuums anything floating on the surface right off.  I've had no problems.  Occasionally, when the kids really get to splashing, it will pop up out of its canister, but if that happens just drop it back in.The picture should really show all of the parts, what you see in the picture is only the floating lid and strainer, what you don't see are the mounting brackets, the lower housing and suction hose.  I ordered mine on faith that it would work or I could send it back.  If you have never seen one of these on a pool, you can't look at this picture and imagine how it works, but trust me, it works great! (my pool is the metal frame pool, the skimmer also comes with brackets for the inflatable top ring style pool which is basically an upside down j hook that hangs over the top ring, not sure if it would work as well as it does on mine, but I'd still give it a shot).","Don't waste another second wondering if you need this, ORDER ONE NOW!",Size: OSVerified Purchase,One person found this helpful,2866323,86,71,Public
Roberta A. Adkins,/gp/profile/amzn1.account.AHSSUNSC3BPZ4VJ7ILWOIXQNAK4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Our pool here in Ohio catches much leaves, pollen, etc. each Spring and into early Summer. This required a great deal of skimming the surface with the net. I read the reviews here concerning the Intex skimmer kit, and figured that, Gee, for a few bucks it is worth a try. Very glad I bought one! The day it arrived we were having strong gusty winds all day and the pool surface was a mess. I quickly installed the kit and wow in about 30 minutes the surface was about 90% clear. Very pleased with this! Mine was installed on a 22' pool. If you have one of the above-ground pools, I certainly recommend on of these skimmers.",This required a great deal of skimming the surface with the net,Size: OSVerified Purchase,,5682562,16,25,Public
Eric S.,/gp/profile/amzn1.account.AHOLXUYUF74CKG3XMEWROFTT6NEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"My 12’x24’ Intex pool did not come with a skimmer, and I was so glad to see this product available. If you can’t skim everyday, all that stuff eventually falls to the bottom of the pool and needs  to be vacuumed.  I was skeptical of this product but gave it a shot.  After a little fiddling with the set-up, I am amazed.  THIS THING WORKS!  Don’t hesitate to buy this, it even pulls the scummy film off the water.  Awesome product!",It really works!,Size: OSVerified Purchase,,4011913,17,22,Public
Hina,/gp/profile/amzn1.account.AHSRJMP5LDAZCENP43L22FGYU2IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Works very well! I couldn’t believe I waited so long to buy this. We rarely use a cover, so little bugs tend to fly in. I used to spend a little over an hour screening our pool daily and didn’t always catch everything. This is so awesome! I just plug it I for a couple hours and it does the job way better than I do! I also bought the disposable net liners to go with this, makes the job so easy!",Definitely a recommended product!,Size: OSVerified Purchase,,1688962,27,25,Public
Rhys Samson,/gp/profile/amzn1.account.AGFPNL4HMIFNTXPE4RRLMAD4NLVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2014",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,"I am pretty impressed with how well this skimmer works given how simple it is. It seems to be made from ""good enough"" plastics that should last for some time. As the instructions indicate, you should remove the skimmer before anyone goes for a swim since the waves in the water will dislodge the mounting arm from the side of the pool and cause air to enter your pump system and likely remove the prime.The clamps are made from plastic and I feel like it would only take slight improvements to allow it to be more permanent. I also fear that over-tightening the clamps is easy to do and will lead to eventual failure of the clamp.Outside of this, it's a great addition to any above ground pool and has SIGNIFICANTLY reduced the amount of manual cleaning I have to do by removing the waste before it sinks to the bottom. I also noticed it helps by giving bugs a last chance to escape the pool if they manage to grab the skimmer before getting sucked down (where they would have otherwise just drown in the pool).",Better than I had expected,Size: OSVerified Purchase,,1295987,206,87,Public
RonNewYork,/gp/profile/amzn1.account.AGUA4RY5YHVJKUTBJOBAZSIVBPCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2016",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Just got this surface skimmer kit for my Intex Metal Frame 15' X 48"" pool. I am using it with a 3000 GPH Intex Sand Filter. The skimmer bracket fits on the pool top rail perfectly and the device does a great job cleaning the water surface of bugs and debris. Remember these types of skimmers are designed to work when the water is undisturbed and no one is using the pool. The product is well designed and sturdily built of high quality plastic. Includes bracket, skimmer assembly, basket, screw-on adapter for suction outlet, and suction hose. The skimmer assembly can be easily removed from the bracket when not in use. The screw-on adapter can also be used to connect to a standard 1.5"" diameter suction hose for vacuuming. Highly recommended.",This skimmer is a great product.,Size: OSVerified Purchase,,1830883,154,62,Public
AaronSquire,/gp/profile/amzn1.account.AF33RHV4FZ26XWZWIDMK7O3P7VYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,Mounted to our Bestway pool in minutes and works well. I already foresee I will need to strap it to a T-post as others have shown in photos and videos. The mounting hardware needs work and also need ability to mount higher. It's made a huge difference in our pool quality and less skimming for me! Our cartridge filter has filled up faster as this thing is skimming all the pollen off the top of the pool. Pleased.,"Works Great, Wish there was more elevation flexibility",Size: OSVerified Purchase,,151830,335,201,Public
Russ,/gp/profile/amzn1.account.AHDENMYWHCMOANGTMECBPFUTIMLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,2.0 out of 5 stars,So....i have a 12×18 4ft above ground  pool.  This attached ok....kind of hard to adjust just right....but the attachments for the inlet were the right size and easy to screw on.  My problem....not enough suction on this small pump.  And when you do capture anything it just dumps back into the pool when you life the basket out because the base is still under the water line.,Didnt work for me.,Size: OSVerified Purchase,,592866,46,67,Public
kenny allen,/gp/profile/amzn1.account.AG5QSOIASW7H5MHFIMPO62TIFCFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"First I want to say this skimmer is a great skimmer and works really well. It is unreal the difference and the work it takes out of pool maintenance. The only problem we have with it is the house adapter doesn't fit our pool filter. The threads on it are about 1/2 inch too small. Our pool came with the RX 1000 filter and it's the 18' X 48"" We have a Polygroup Summer Waves pool and the house adapter is too small to screw on our outlet strainer. We were able to rig it somewhat by glueing the adapter to out outlet cover and cutting the middle out of the cover. Unfortunately it wasn't a permanent fix and has came unglued. I can't find that anybody makes a different size adapter for it so now we are left having to get a different skimmer.",Won't work for our Polygroup Summer Waves pool.,Size: OSVerified Purchase,3 people found this helpful,51492207,3,4,Public
Matt Blackman,/gp/profile/amzn1.account.AGYNLTRXH67AYIFU4PMFAFQSDRPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"So this product works.......when you actually figure it out. It’s a pain to get adjusted correctly. Once you get it right though it does it’s job! What took me forever to figure out, mainly because the instructions are vague, is that if you have two inlet holes on and Intex pool (where the water returns), one of them need (must) have the flow restriction adapter that comes with it installed. I put my skimmer on the first inlet and the restrictor on the next one (closest to the pump) and the skimmer is working like a charm. Granted it took me watching a you tube video to figure this out. But it makes ALL the difference in the world! Only thing is I wish there was a mesh liner you could put in the basket. A lot of fine particles will still leak through when you take it out. Overall it does it’s job tho!",Use the flow restrictor!,Size: OSVerified Purchase,,51699196,0,1,Public
shaggybone,/gp/profile/amzn1.account.AGMTFRMEWI2YMGJED4XOCQU6ZJJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Was pleasantly surprised at how effective this was in cleaning the surface of my 18ft Intex above ground pool. Fit very snugly on the outer inflatable ring.  I let the filtration system run for two hours and it did an excellent job of cleaning the entire surface of bugs and debris. Just be sure to clean the pump filter and empty the debris basket after each usage.,Works better than expected - great value for the money,Size: OSVerified Purchase,,2348665,52,69,Public
NsMom,/gp/profile/amzn1.account.AFD4T3ZQHTCWL5RMD6RJVVWCC4WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,About to set it up again for this pool season. It works very well although I keep having to rig it because the clamps that hold it to the side of the pool are not very strong. The buoyancy of the skimmer makes it float up and then it starts sucking air. Haven't found a fix to this yet. Also would love to figure out a vaccum attachment so that I can use this skimmer to trap the leaves during vaccumming.,Second pool season with this skimmer,Size: OSVerified Purchase,,434194,110,123,Public
Amazon Customer,/gp/profile/amzn1.account.AGM6JTFCG5VTMRRRH3TWHIKPNWPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"I honestly don't know how I ever got along without this thing, it's great. I get alot of bugs that draw to my pool all summer.  I was manually skimming my pool every day, sometimes twice going around the pool two to three times each time.I installed this skimmer and now I get to lay back, relax and let this thing do the job for me. Best, cheap upgrade I've got for the pool.",Best cheap upgrade.. MUST have item for above ground pool.,Size: OSVerified Purchase,,774305,55,42,Public
Peggy,/gp/profile/amzn1.account.AE2YCQLBHGOJJAIBPFGCKYQQUUCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"Got this skimmer to help keep the surface of the pool water clean and debris free.  Easy to install and does a great job.  Only issue is we have to have a zip tie to keep it from ""floating"" away from the pool side, which would keep the water from getting into the skimmer properly and possibly causing our filter pump to burn up.All in all, we have been very happy with the skimmer.",Works really well for our Intex pool,Size: OSVerified Purchase,,2119086,19,39,Public
Jo Talley,/gp/profile/amzn1.account.AFMJQFWLLRFWQVC5NJZMBVHWAGXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Installed this skimmer into 18x48 Coleman pool in 5 minutes...including opening the box. As mentioned in other reviews, just take the little screw out of one of the intake screens, unscrew the screen and screw on the adapter. Started working immediately. Best $20 I’ve spent in a while.",Easy peasy and works on a Coleman,Size: OSVerified Purchase,One person found this helpful,3207642,48,15,Public
Ford.girl89,/gp/profile/amzn1.account.AHTSI6TSJZQW5VLBXT5NHCQ4B3QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"I had trouble attaching it to my pool. It kept coming loose and sliding around the horizontal pole of the pool frame. I ended up having to use a zip tie around the vertical pole to keep it from moving and keep it in the water. Also, a lot of debris (leaves, bugs, etc.) keeps going down the hose and getting into the pump.  This has caused problems with clogging up the pump and filter. But even so, it does catch a lot of debris in the basket. So, despite the problems/issues, I’m still glad I bought it.",Had some issues but glad I got it,Size: OSVerified Purchase,,4179335,9,21,Public
Jon C,/gp/profile/amzn1.account.AFNXJDTBGYPWBO4NQNK3KJKDNNZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"This puppy works great and inexpensive. Very easy to install! I installed this on the Coleman 48"" Vista II above ground pool. I took took one of the two inlet strainer and removed the screw. This allowed me to unthread the strainer and thread the new skimmer. Easy as that. Remove the other strainer and plug it up with added plug and you're all set.","Easy install, works great and cheap!",Size: OSVerified Purchase,,91687,375,85,Public
Studioguysgirl,/gp/profile/amzn1.account.AH676LWSNDQ4BIRVTJIV7NUPYELQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2017",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"**Requires an Intex filter pump with a minimum flow rate of 800 gph (3,028 L/hr).**Unfortunately, I missed this important info when I ordered. The pump that came with my Intex Easy Set has a flow rate of 2,006 L/hr, so I'm sure this skimmer would work much better with an upgraded pump.It does a decent job of removing bugs but doesn't do quite as well with leaves. But, again, my own fault for not researching more thoroughly​.","**Requires an Intex filter pump with a minimum flow rate of 800 gph (3,028 L/hr).**",Size: OSVerified Purchase,One person found this helpful,5989886,36,69,Public
MO,/gp/profile/amzn1.account.AEIODHPJKEXFTBXHERBKGRMGCKMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,We have the standard filter that came with our 10' octagonal pool and this thing was completely worthless. It's cumbersome and clunky and the kids kept banging into it. That wouldn't be a problem if it actually did something. Without a very strong suction from a high-grade filter I don't think this will do the trick.  You are better off with an Intex vacuum and cleaning the pool each day before you put the cover on.,Doest really work unless you have a very strong filter.,Size: OSVerified Purchase,,900596,51,46,Public
Medic8232,/gp/profile/amzn1.account.AGEHQLBOJHDBOWLFUMISDLPWDOUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2019",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"Picked this up for my Coleman 18'X48"" pool. Installation was easy and complete in less than 5 min. I now have less than 1/10th the leaves ect. on the bottom of the pool when it's time to clean it and the basket is always full!If you are looking for a cheap product that will make cleaning your pool easier then pick this up!",Makes my life much easier,Size: OSVerified Purchase,,1353780,54,71,Public
Sylvia Evelyn,/gp/profile/amzn1.account.AGMPE2XOR64LHNYZQP4A4KTTUG3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2020",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I like it! We used it all Summer. The only thing is bad when my kids played rough in the pool it would get loose so we just had to re tighten. The suction is to as good as it would be in the real skimmers, but if you close one outlet and just have this one running it does the job. It definitely gets the bugs and even my daughter's hair. Not bad for a index pool skimmer.",Wall Mount Surface Skimmer WORKS!,Size: OSVerified Purchase,,200060,87,426,Public
PAX Mama&Papa,/gp/profile/amzn1.account.AFDUBHF52HED6OTWEHHAOJRW2DVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2018",0,,https://www.amazon.com/Intex-Deluxe-Mount-Surface-Skimmer/product-reviews/B00178IMPO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"This is a must have for an intex pool. Spent the first month or so without one and was constantly manually skimming the pool. With this hooked up, it would suck everything down and have the surface clean in about 15 mins. On our 16x48 ultra frame. Make sure you take it out before anyone swims, as it tends to dump everything back into the pool when waves start attacking it.",Must have for above ground pool,Size: OSVerified Purchase,,2050997,20,65,Public
