author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Nate,amzn1.account.AHVKPM7EI4NOG4Y725XGO63TOV5A,"Reviewed in the United States on June 8, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,4.0 out of 5 stars,"Really enjoying this cold brew coffee maker. The large filter holds roughly 2 cups of ground up coffee beans. I like the size of the pitcher and that the lid screws onto the filter and also seals the plastic body pitcher. The only minor complaints are that some super fine coffee grinds make it through the filter into the coffee. I have to use a separate paper filter from a drip coffee maker to remove all sediment. It would be nice if they build a super fine screen that pops into the removable lid and does a second filtering as you pour from the pitcher. Also, sometimes if you are not careful to tighten the lid properly, liquid will leak out from the top if you store the pitcher on its side as per the instruction manual. I just put paper towels down in the fridge when it lays on its side for the brewing / steeping process.","Excellent affordable cold brewer, a second filter as you pour would make it better",Size: 2 qtColor: BlackVerified Purchase,One person found this helpful,51,54,Public,261999.0
Casey,amzn1.account.AH6JMX3CPKFZ54WBK7QDVZ4ZIRFQ,"Reviewed in the United States on September 30, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,So I wanted to use product a few times before giving a solid review. I think it’s great. I have a smaller fridge so the size doesn’t take up much space. Because it calls for course grounds I bought a coffee grinder and whole beans and made my own and it has worked great. There are never any grounds in the coffee. This cold brew is Just as good as Starbucks in my opinion.  Super easy to clean. Even though it’s dishwasher safe I still hand wash only. The filter is very easy to screw into the top and stays put. Someone mentioned in a review you have to rest this on it’s side. I don’t do that. It stays right side up at all times and works great.,Great product for a great price.,Size: 1 qtColor: BlackVerified Purchase,,25,29,Public,1561707.0
Leenka,amzn1.account.AHF3EQ7VJPKB7W5BQQ5W4FEHND7Q,"Reviewed in the United States on May 4, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"I’m not sure why people bother writing reviews about “annoying multiple steps” because how else would you make this thing work?? I barely read the instructions and it’s SO EASY to use. Fill the filter, screw on top, add water, then screw in the filter with top. It’s so easy a child could do it (or in my case an ADHD adult). I do agree I wish it yielded more coffee but it’s supposed to be coffee CONCENTRATE meaning diluted with ice/water to produce 4 servings. I feel like the bad reviews are from snobby people. I drink coffee in every way (french press, espresso machine, and now this) and I couldn’t be happier.To clean, all you need to do is literally shake it out then rinse off??? And people complain? What a joke. Takes me 1 minute to clean it fully, and I’m lazy.",GREAT - Poor reviews are snobby IMO,Size: 1 qtColor: BlackVerified Purchase,,39,15,Public,5879684.0
Chelsea Solfest,amzn1.account.AERPT33WEG6NRXW6ZIKHWID5OTRA,"Reviewed in the United States on August 9, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,4.0 out of 5 stars,"Works great cold brew coffee. Easy to clean and maintain. Hot tip: instead of adding the coffee grounds in the center piece to the water in the container, slowly add water to the container filter, funneling through the coffee grounds in the center filter piece. Otherwise, when you add the filter grounds to the water, the grounds tend to float and not brew properly.",Awesome morning routine addition,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,22,48,Public,1881971.0
KB,amzn1.account.AGUBW5AN3L4KBZPKQDPHFOGPKEJQ,"Reviewed in the United States on March 20, 2020",1,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"I bought this to make my morning cold brew as I really prefer them over hot coffee. Plus doing this at home greatly reduces your cost from buying coffee. Get your favorite sweetener, syrup or flavoring and you’re all set.If you drink a lot of cold brew you may want to buy 2. That way you have one brewing, while the other is ready to drink. It’s a small container and doesn’t take up a lot of room.I fill the filter up with about 8 teaspoons of grounds, I just eyeball it now. Then I hold it over the pitcher and pour 2 cups of water over it to settle the grounds. Then I add 8 more teaspoons and 2 more cups of water. I let it sit at least 24hrs, 36 or more is preferred. Comes out just how I like it.",Fabulous little cold brew maker,Size: 1 qtColor: BlackVerified Purchase,,572,285,Public,11320.0
Melissa LaRose,amzn1.account.AFYA4XMJVE5CNN3FKKM7M5IEZJ3A,"Reviewed in the United States on September 27, 2017",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"I am now a full cold brew convert. This little pitcher yields 2 days of coffee for me. I really love being able to get it ready in the evening so that in the morning before work, I just need to pour and go. I expected it to leak a little when shaken and swirled, but the seal is excellent. Plus, at this size, it fits perfectly in the door of my fridge. Also, it's super easy to clean. Part of me wishes that it were larger, but because it's so easy to use, I don't mind having to wash and fill it every couple days. I will never buy coffee shop coffee again thanks to this pitcher.",I am now a full cold brew convert.,Size: 1 qtColor: BlackVerified Purchase,3 people found this helpful,142,75,Public,294393.0
Mallory,amzn1.account.AHLT4VXOGDTYAGIZHUGWW3RJHAKQ,"Reviewed in the United States on April 29, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,4.0 out of 5 stars,"This was my first venture into cold brew so I could very well not know how to do it better. The cold brew wasn’t as strong and “concentrated“ as I expected it to be, I even added way more grinds than what was recommended. I learned that it’s better to add the grinds then add the water by allowing it to run through the grinds bc if you add water first your grinds will just float on top and not submerge. I would take it out and shake it up every once in a while but I don’t think it was doing much. It might just be easier to buy cold brew pre-made.",Please consider that I might not know what I’m doing,Size: 2 qtColor: BlackVerified Purchase,,39,66,Public,590678.0
Jilly of the Valley,amzn1.account.AFW2W3AL2Z2MD3Q3OV6KJ325KVSQ,"Reviewed in the United States on June 21, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"This has worked well for me. I have noticed the same thing others mention about the ground coffee rising to the top of the filter and not all being used, and I've considered whether there's some way to weight it. Unfortunately, the screw-on lid to mine has mysteriously disappeared, and since I can't find a replacement part, I'm going to have to order an entire new one.",Decent,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,658,359,Public,56636.0
Anthony,amzn1.account.AEPJRE5FVZ3H5RW5GT23HCU6UQ3A,"Reviewed in the United States on October 18, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I'm the type that buys an iced coffee every single day. I don't like how with other coffee makers that claim to make 'iced' coffee, you have to brew it hot first and then pour over ice, it just isn't the same. This product is PERFECT. It makes great cold brew coffee, whicked easy to clean and it comes out fantastic. I was worried about getting bits of coffee grounds in my coffee, but the filter in this is awesome and this is perfect to help me make coffee at home and start saving some money! Definitely worth it and its a great price! Definitely would recommend this product.",Best Purchase Ever!!!!!!,Size: 1 qtColor: BlackVerified Purchase,,26,37,Public,4382680.0
Cynthia I MacDonald,amzn1.account.AGLAXYJ5ENREZTRIIGOI7PQN4CNQ,"Reviewed in the United States on December 23, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,3.0 out of 5 stars,"The product works fine, I've made 3 batches with it. Two design flaws that had I realized, I would have purchased another product. 1. it is too tall to fit in my refrigerator door and I had to take out a shelf to make it fit in the regular space, which was frustrating. 2. the lid should have been constructed differently...in order to run water through the coffee filter, you have to awkwardly hold the filter in the bottle; it should have a way to hook into the lid or handle without the cap on it, like other products I've found. If I hadn't already used the carafe, I would have returned it and buy a different one--I didn't realize how much these two things would make me prefer a different product, but then again, I guess I wouldn't have known how irritating it is without having used this one! That said, the product works as it is a container and a filter...pretty much all you need to make coffee!","OK, but would recommend a different one.",Size: 2 qtColor: BlackVerified Purchase,,9,16,Public,6539930.0
Mak,amzn1.account.AEAMRIDHOGTNLHVDS2GENLBRH3RA,"Reviewed in the United States on September 15, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"Works well for the price. I had one previously that was another brand. It was glass and broke. The biggest reason I like this one is that it’s not glass, but does feel a bit more flimsy. It is very simple and easy to use, just put in ground coffee, water, let sit. I make a pitcher and it lasts me for two days so usually after the first day I’ll pour it into my coffee cup for the next day and make another pitcher to be ready in time. One thing that is a bit annoying is the piece intended to hold the coffee grounds, While it attaches to the lid, the coffee grounds float. Previous brands had you slowly pour the water over the grounds to saturate completely. This one you put the water in , put the grounds in the filter then screw the filter to the lid and push in. This causes some of the coffee grounds to stay afloat above the water. I only noticed this when I went to dump the grounds and they were still dry.In short this is a good product for the price!",Decent cold brew maker,Size: 1 qtColor: BlackVerified Purchase,,1,8,Public,11503814.0
Nyleve,amzn1.account.AFGXKDZG3U65PX2KCGG2VJ4EJPLA,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"Wanted to try one out before I spent the money on a glass one (and to make sure I would actually use it). Not only do I like it, but it comes out better then brewing coffee in a coffee machine, waiting for it to cool and putting it in the fridge for ice coffee later. I like how you can make it a lot stronger to compensate for the ice. I was brewing half a pot or less at a time to get the strength I wanted. Thinking of grabbing another or a glass one so I have a back up when one runs out. Having to wait 24 hours to brew is the only set back imo.",Not bad,Size: 2 qtColor: BlackVerified Purchase,,86,55,Public,1429337.0
Lost Whovian,amzn1.account.AFPBFFQ57UO6WJNZREKL3DCHKO5Q,"Reviewed in the United States on September 20, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"I was looking for a new cold brew maker as the previous one I was using had rather flimsy glass.For the most part this cold brew is great and easy to use, however, the filter can be an absolute nightmare to clean depending on the grind you use.After my last batch of coarse grind I'm still left with a lot of leftover coffee grinds despite following the directions to clean it, soaking it, and also trying to run it through the dishwasher.Beside that headache though it does make a great cup of cold brew and is really easy to store the concentrate.",Makes a great cup of cold brew but the filter is difficult to clean,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,95,51,Public,275078.0
Patrick Rude,amzn1.account.AHOQV5PZNDLT7RURC3D7W6O3OBOA,"Reviewed in the United States on September 4, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,I do not like this product. Not easy to use. It is difficult to put back together after u wash it. Looks nice. I hate it. I'm going to return. There are products that are WAY MORE USER FRIENDLY! It's just not a pleasure to make cold press with this AT ALL!,Not user friendly,Size: 2 qtColor: BlackVerified Purchase,2 people found this helpful,10,50,Public,2968697.0
C.O.,amzn1.account.AE2AJW26WZZYBEWTVLKE2ZFHRVVQ,"Reviewed in the United States on July 24, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"My husband has always loved coffee, especially cold brew, but I bought this cold brew pitcher because his coffee consumption at home has increased singificantly due to remote work. When we originally started making cold brew at home, it was messy and time consuming to use a series of bowls and strainers to remove the spent coffee grounds.This lightweight pitcher has no bells and whistles so to speak, but it does exactly what you want it to do with little fuss and hands-on time. You fill the filter with coffee, fill the pitcher 3/4 with water, shake well, and refrigerate. After the coffee has infused to your satisfaction, you take the lid off, remove the filter, and you have cold brew concentrate. You really only need minutes of hand-on time from start to finish.The filter is ultra-fine, so even if you are using a very finely ground coffee, it keeps everything out. (If the coffee is a very fine grind, a minimal amount of sediment may sink to the bottom, but it's easy to avoid.) The lid screws on tightly and truly is leak proof. I feel confident that we could take the pitcher of coffee with on a weekend trip.While I wish the pitcher was slightly larger, it is so easy to get a batch going that we don't mind making it a little more often. He's the only coffee drinker, and a pitcher has been lasting him several days. However, in a household with several, habitual coffee drinkers, this pitcher may prove to be too small on its own. But it's still so easy to use, so I'd just recommend getting a second pitcher.All in all, I recommend this product for anyone who loves cold brew and saving their valuable time.","Small, but does exactly what you want it to do with minimal effort",Size: 1 qtColor: BlackVerified Purchase,,8,5,Public,12297710.0
Nicole,amzn1.account.AE55OLEGZOLLWFGNNSPEYGKMUJ6Q,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"This is literally a godsend and has saved me so much money! The only reason why I’m not giving it five stars is having some of the course grounds sneaking into my coffee occasionally but it doesn’t hinder the taste or anything, just an observation. I haven’t had a problem with all of the grounds getting wet even if I put in the filter after the water. They do rise to the top at first but after you shake it to start the diffusion, they all seem to drop, at least for me. I highly recommend!",Grounds,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,6,28,Public,2607873.0
Charlotte,amzn1.account.AFLRPJFOZ342PKVFFIHURWDNQMCA,"Reviewed in the United States on July 2, 2021",1,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I wish I had bought this sooner! I’ve been eyeing it for months now and am kicking myself for not pulling the trigger sooner. This cold brew maker is so easy to use and is cute and compact. Importantly, it’s also very easy to clean. I’m saving so much money since I love drinking iced coffees in the summer. I simply make a pitcher of cold brew in the evening and can drink it the following morning (though I will say — the longer you let it brew, the better, 12 hours is the bare minimum you’ll want to brew). I add a splash of vanilla almond milk to mine!",Easy to use and saves money,Size: 1 qtColor: WhiteVerified Purchase,,34,38,Public,1832324.0
David W Beerman,amzn1.account.AF6VGOE6L7NJIEHFPC44ZWJXI4EQ,"Reviewed in the United States on July 15, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,3.0 out of 5 stars,"It's a nicely priced item, but it has several flaws.Pros:- All parts are removable for easy cleaning; except for the filter (see below).- Hard plastic, so you don't have to worry about it breaking (glass). Although, I haven't tried washing this in the dishwasher.- Does what it's supposed to do, for a nice price.Cons:- The middle filter is very narrow so it's a little difficult to clean the inside of.- The spout is pretty much useless. Pouring from this will spill over the spout and run down the sides. I generally use this to make iced coffee, and then transfer the contents to another container to store/pour from.","Great price, but it has it's flaws...",Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,2,6,Public,7055712.0
Lalala-rawr,amzn1.account.AEKOX4J56UEIWGLBI4N5CVVK4BQA,"Reviewed in the United States on January 7, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,This thing is great! It's easy to use and I don't see that it's any more breakable than anything else that's similar. Just don't squeeze it and don't screw the lid on so tight that you are basically having to break it to get it back off. The lid has a rubber liner so it doesn't need to be screwed on that tight anyway.I do suggest wetting the coffee grounds inside the filter as you're pouring the water in. I didn't do this the first time I used it and a lot of the grounds had floated up to the top and were still dry.,Excellent!,Size: 1 qtColor: BlackVerified Purchase,,113,285,Public,183235.0
Jaemin,amzn1.account.AFBS2RRTVXDGSUO74TT65R5B6SWA,"Reviewed in the United States on March 1, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,4.0 out of 5 stars,"It's a pretty good simple system in making cold brew. It doesn't make a very concentrated cold brew - more of a drinkable cold brew. The process is quite simple. One batch of cold brew using this container lasts me for about 2-3 days which is not too bad. The filter is very fine so I haven't had any problems with coffee grounds in my cold brew. The filter is not the easiest to clean but then again, no filter is super easy to clean unfortunately. I need to flip and add some water to the container after 12 hours as some water becomes absorbed and the coffee grounds at the top no longer are soaked. Also, when I want to take out the filter so that the coffee doesn't start becoming bitter, I have to be careful and rinse the cap so that no coffee grounds get into the coffee. The process is ever so slightly messy.",Fairly Easy to Use,Size: 1 qtColor: BlackVerified Purchase,,3,17,Public,3652801.0
Christian Bernhard,amzn1.account.AFSNY7NAWIZS2OWIBAG4HO6RAJCQ,"Reviewed in the United States on May 15, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,Bought this thinking it would work with fine ground coffee. And it Doesn't. Micro grounds made their way past the filter. Really wanted to like this. Its great other then needing to use coarse grounds.Update. Bought bizzys coarse ground coffee (made for cold brew) and still getting grounds through the filter. Don't get how this is rated so highly. Really disappointed.,ehhhhhhhhh,Size: 2 qtColor: BlackVerified Purchase,4 people found this helpful,9,14,Public,5398295.0
Shaun Walker,amzn1.account.AFCGQWJY5HSTCF4JZEKHVLPKKOIQ,"Reviewed in the United States on May 4, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,4.0 out of 5 stars,"this was to replace a different cold brew system I had that was broken. Not being glass it is not as fragile and does not bring a plastic taste to the coffee. The recommended coffee to water ratio is good for iced coffee if you just warm it up and drink it as coffee you need to water it down. I am using less coffee and the same amount of water and getting a good cup.Really do like the taste of cold brew, makes even cheap coffee taste better. But cold brew is not for people in a hurry. you have to plan for it.",makes strong coffee if you drink straight,Size: 2 qtColor: BlackVerified Purchase,,78,205,Public,401829.0
Gergana Bobeva,amzn1.account.AH5BNYNMXVE72SNO5JNUJ6UDPLVQ,"Reviewed in the United States on June 13, 2017",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"I got it for my boyfriend about 5 months ago and he absolutely loves it. only downside is the size; we wish we had a larger version of it for more coffee at a time.This was not the one he originally wanted, so I have purchased three other ones since then so we can make an educated decision on which one to keep. We kept going back to this one because it's simply the best one around.Pro's: durable, plastic means it's not as fragile as glass. Stirdy. The filter screws onto the lid and does not have gaps where grinds can escape while pouring out or shaking up the brew (this was an issue with another pitcher we got). Air tight.Con's: we wish they made this in a larger size, like 1.5qt.Thank you!","Simply put, best one we found",Size: 1 qtColor: BlackVerified Purchase,9 people found this helpful,10,5,Public,47484178.0
cmc6921,amzn1.account.AFTPC33Z53EVG3I2IP6MK73YRWUA,"Reviewed in the United States on August 16, 2019",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"OK, I so I've only used my cold brew system one time so far because it just arrived yesterday. I just wanna say that the flavor of the cold brew is beyond my expectations. It's far better than hot coffee and I enjoy hot coffee very much. I may be over hot coffee for a while if that gives you any idea.  The product is made of plastic and very well constructed, so far no leaks.  I hope it lasts a long time but it's so reasonably priced that even if it didn't I would definitely buy it again.",LOVE,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,55,50,Public,762820.0
IDOC,amzn1.account.AHKJGKOEFD6HQ7KOOWNWOH6SIZLQ,"Reviewed in the United States on August 2, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,4.0 out of 5 stars,"Easy to use and a good value. This simple device makes excellent cold brew in about 24 hours. As other reviewers have noted the lid is not 100% water tight so store it upright in your fridge but hey, that's what I would do anyway. I occasionally agitate it while brewing to wash more brew through the beans. If you grind your own beans a conical grinder is the way to go and you really should grind them on a very coarse setting or sediment will wash through the filter and get into your brew. I am very happy with this simple cold brew system.",Great way to make excellent cold brew.,Size: 1 qtColor: BlackVerified Purchase,,69,58,Public,1838141.0
Carmen E,amzn1.account.AF77UIHFBYIXU7P4ESQCEP3DHZNQ,"Reviewed in the United States on July 21, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"i LOVE this product so much! i drink iced coffee on the daily but the system i had just wasn't cutting it for me. i didn't know how to brew cold coffee at home (all we have is a keurig, and there's no cold brew option) so i would go buy iced coffee from dunkin donuts every morning. now don't get me wrong, i love my dunkin donuts, but i wanted to find a way to be able to make that same iced coffee at HOME, and i think my wallet and gas tank wanted me to figure that out too. i found out about this product through tiktok and it is a GAME CHANGER. all you have to do is put coffee grounds in the filter, fill up the main compartment 3/4 full with water (i use water from my fridge), screw the filter into the lid and screw the lid shut, shake it a little to put the coffee grounds to work, and let it do its magic for 12-24 hours! this is probably the best investment i've ever made. you need this!!",iced coffee addict APPROVED,Size: 1 qtColor: BlackVerified Purchase,,5,10,Public,7492568.0
Emily Schminke,amzn1.account.AEUED2WEBNH2GHOJIXBP42OIUUPA,"Reviewed in the United States on September 29, 2021",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,If you love cold brew this is a must! It is so easy to use and cleanup is a breeze. The flavor of the coffee is also great because there isn’t a lot of gritty settlement in the bottom. I wish I had gotten the larger size but this one is still sufficient since I am the only one that drinks it in my household. Highly recommend this cold brew maker!,Great kitchen staple for the price!,Size: 1 qtColor: BlackVerified Purchase,One person found this helpful,12,35,Public,2149773.0
Elizabeth,amzn1.account.AEFROOWIXG24XYRLZNKCRVKSWMXQ,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"I just got this in over the weekend and had my first brew this morning. It tastes great! I was pleasantly surprised. It's my 1st cold brew maker and I wasn't sure what to expect. I wanted something simple and easy and it seems to be both. A bit smaller than I thought, but it makes about a quart and will give you multiple drinks per brew so it's enough for an average drinker. The basket is big and takes up some of the water space, which is maybe why it is less liquid, but it allows you to have more or less grounds and make it to your desired level of strength. Not bitter tasting.","Good purchase, would reccomend.",Size: 1 qtColor: BlackVerified Purchase,,53,34,Public,697130.0
Pat,amzn1.account.AFM3R37636Z6JSWIDH4XO4RTIPWA,"Reviewed in the United States on June 21, 2020",0,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"I bought the 1 quart size of this product after a relative introduced me to cold brewed  that was warmed to make hot coffee.  She suggested it because I have GERD (stomach ulcers) and she is in the medical field. WOW! No bitter taste at all like when I brew my coffee the traditional way with hot water. And it DOES NOT UPSET MY STOMACH!  I could drink it all day if I wanted.  I fill this container with cold water, fill the mesh filter with coffee and leave it on the kitchen counter over night.  Some recommend putting it in the refrigerator and not shaking it but I have found no problem with leaving out for 24 hrs and it is even okay if I shake it some.  I put about 1/3 of this brewed mixture in a coffee cup, 1/3 cup of cold water and about 1/3 cup Silk Soy Creamer and some stevia (instead of sugar).  Then I pop it in the microwave just enough to warm the beverage! Oh, my gosh!  It is phenomenal!  I store the remaining coffee in the refrigerator until the next day when I usually use up the rest from that pot.  Then I make more!  I love this thing plan to get another for our camper and gifts.  It is well made, easy to use and easy to clean!  This is an A+ product!",BEST COFFEE EVER!,Size: 1 qtColor: BlackVerified Purchase,,9,8,Public,8467104.0
JCo,amzn1.account.AG2LZ2ZIW445YBT3C7IPRC2CV4YQ,"Reviewed in the United States on June 1, 2021",1,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,It can't get any easier to make your own cold brew coffee! I have made 3 pitchers so far without any issues. Its amazing how strong the coffee is and I only used a medium roast. Not sure why other reviewers have had problems with coffee grinds in the brew but I have been careful not to shake hard or tilt to fast. Keep in mind you my have to stir the coffee once you remove the coffee grind holder as it will settle in the bottom. Looking forward to trying different brands/flavors of coffee to see which ones we like the best.,Love this cold brew pitcher!,Size: 1 qtColor: BlackVerified Purchase,,20,46,Public,2939671.0
Amazon Customer,amzn1.account.AF43HVY22ESBZ7X3MRFPG7SJY35A,"Reviewed in the United States on August 5, 2020",1,,https://www.amazon.com/Takeya-10310-Patented-Airtight-Silicone/product-reviews/B00FFLY64U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21,4.0 out of 5 stars,"This is an extremely easy-to-use and convenient product. You just put course coffee grinds in the mesh insert & let it sit for 24-36 hours and then you have cold brew! You just pull the mesh out and dump grounds and then leave mesh out and it's good to go for serving. Mesh is very easy to clean. Product seems to hold up well after a few uses. I've included a photo for size comparison. Only complaint (even though it has size) is that it's a tad smaller than I'd like. Since you can only fill water 3/4 full (to allow mesh coffee grounds holder to go in) It gives me about 2.75 cups of the mug in the photo. Good for one coffee drinker for nearly 3 days. Overall, I recommend for a cheap alternative to cold brew!!","Overall, I recommend! Happy with it.",Size: 1 qtColor: BlackVerified Purchase,,16,19,Public,2755191.0
