author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Sarah,/gp/profile/amzn1.account.AH2DWGKRWMHLC2H42PV7TLYVZPFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Okay absolutely in love with it. It is a lot smaller than I expected but it’s still cute. It is a very thin chain though and I try to stay away from those because they break easily but we’ll see how it goes. The packaging is also a pain in the butt cause it’s squeezed so tight into a small box you have to like pop it out but I still love it.,Love!,Style: MVerified Purchase,,,4428780,10,10,Public
Amazon Customer,/gp/profile/amzn1.account.AFNMNKQAQQUVN3SCCDDLR3G4RQ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This is a teensy charm, so better for a child. We got it as a first communion gift and it looked great on the little girl as a nice, age-appropriate necklace.",Great communion gift,Style: CVerified Purchase,,,1433166,35,77,Public
Amazon Customer,/gp/profile/amzn1.account.AFSVGFLL3D5TQG3KFUVBJPCUXO6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,This  is perfect for my little niece and two great grands.  It is TINY and perfect for the younger group.  Will be a sweet and tasteful necklace for my girls.,Very lovable necklace,Style: NVerified Purchase,,,2532463,35,64,Public
Jenny donahue,/gp/profile/amzn1.account.AHZMNMQWOBYMZFA3OHT7CGGDYX5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"I got this for my 7 year old for Christmas, she loves it and wears it every day with no issues!  It's small, would be very tiny on an adult, but would be great for layering.  She loves it and can't beat it for the price!",Very cute and durable!,Style: EVerified Purchase,,,5494143,9,22,Public
Crystalr26,/gp/profile/amzn1.account.AHQM5SQUJWAZYVDBG7QPGFEGC76A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,The message inside the box is...weird. But that’s not important. It’s significantly smaller than I thought it would be. I was expecting something like some sized. It’s more like a pea and I’m not exaggerating.,Pretty but small,Style: EVerified Purchase,,,11277799,5,30,Public
HeaLee,/gp/profile/amzn1.account.AFN2TBPVIVCQXF3ICB6T4QO43ZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Pretty but I didn't realize the heart would be as small as it is. You can barely read it. Package could have been easier to open to. It is pretty though.,Smaller than expected,Style: LVerified Purchase,,,3170503,27,72,Public
ADorrough,/gp/profile/amzn1.account.AFPJ6F3I63DMVOW2JLHUOS2U32KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This was a gift for my 9 year old granddaughter. She love it.The color of the metal was a nice color, it didn’t look cheap.  The quality and for the price, I would have to give this a 10.",Item seems to be durable.,Style: DVerified Purchase,,,1364665,31,26,Public
st ball,/gp/profile/amzn1.account.AFYOQNEL7VP7GXEJDER3FBB7KKVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Cute little initial necklace! Purchased as a gift for an 8 year old girl celebrating a birthday! It was packaged in a pink box too. Delivered Quickly!,Dainty...precious...initial necklace!,Style: AVerified Purchase,,,304506,44,332,Public
Miguel Ruiz,/gp/profile/amzn1.account.AFM5D6L2WPMKDBUZVGCWNA24OA4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,Not worth it.,Extremely Small.,Style: HVerified Purchase,One person found this helpful,,84223088,7,88,Public
Tiffany D Marchall,/gp/profile/amzn1.account.AH6NM6F5HW6W4GI6VSSTWK2KEHFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"My 13 year daughter got this for Christmas, I don't think she has taken it off yet. Her favorite thing about it the letter imprint is on both sides of the charm.",Very nice.,Style: DVerified Purchase,,,1310159,13,49,Public
Veronica Vargas,/gp/profile/amzn1.account.AHZQR5TBXRVTNNHW3RD6YSGIRRRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2020",2,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"I requested the letter ""B"". On the box it says ""B"", but clearly on the necklace it's the letter ""R"". Come on man. This is a birthday gift. Glad I ordered early so I have time to return it and get something else.",Wrong letter,Style: BVerified Purchase,,,84467759,112,76,Public
Alyssa K,/gp/profile/amzn1.account.AESUNAC5FCDIC7CALMAVU2LKSUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Bought 2 of these for my flower girls, and I loved that they were cute and delicate without feeling fragile. The girls loved them, and their mom reports that these are still worn often.",Dainty but sturdy,Style: LVerified Purchase,One person found this helpful,,3666054,14,31,Public
Amazon Customer,/gp/profile/amzn1.account.AHZV3YYHDHKG3QP6WKSDEUHSERHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,3.0 out of 5 stars,"Very cute necklace.  Bought for my 7yr old and 11yr old daughters.  They both love it. The charm is way smaller then I expected,  but its still a nice necklace.","Very cute, charm is small",Style: KVerified Purchase,,,733906,19,116,Public
Erica Blackburn,/gp/profile/amzn1.account.AEM5FS5OLWJCCJY7EAS25OZXCH7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2020",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I love this necklace. I got so many compliments! Super cute to layer. Will be buying this as gifts and more for myself to layer. Super great quality,I love this!,Style: MVerified Purchase,,,9433840,46,89,Public
CATHY,/gp/profile/amzn1.account.AG74VJV3YF4B46DZPTWDNHWIFFWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I wanted a very small heart with my pup and kitty initials.  I bought 2.  The quality is so good. There were others to choose from but these seemed the nicest. I'm really happy with them.,Really well made,Style: FVerified Purchase,,,2443197,7,52,Public
marian,/gp/profile/amzn1.account.AEU27VUCN53RVNXED43PUOETLEJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"Very small & doesn't look like it shows on the page.  First time I've give bad reviews.  Going to show them to my grandaughters anyway, it's up to them if they want to keep them.",Nothing like it looks on the web page,Style: OVerified Purchase,,,8008104,3,33,Public
MS,/gp/profile/amzn1.account.AGXBDW5FIEJI5PEQNTZRVZWS7CMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,This is so cute & doesn’t look like I only paid $12 for it. I snagged it before I saw the company upped the price for Valentine’s Day! It’s a short length. Perfect on my 5-year-old!,Great quality for price - short length!,Style: MVerified Purchase,,,2445265,16,30,Public
McKenzie,/gp/profile/amzn1.account.AELYDWAF2LZY5EXGDDBGTIAM6HAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great go-to necklace for me. I wanted to buy more jewelry that was cute, yet subtle and this was perfect for that! I wear it quite often! I would definitely buy it again and it would also make a great gift for anyone in your life!",Love this necklace,Style: MVerified Purchase,,,11912501,1,30,Public
Pam,/gp/profile/amzn1.account.AHZ33MZNLCJMGMNDBLCTPEQNSPWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,My daughter has not taken this off since we gave it to her for her bday. It’s small and perfect for a child or preteen. It was already packed in a way I didn’t have to wrap it or anything. I would definitely buy again.,Perfect size for children.,Style: NVerified Purchase,,,6827474,4,17,Public
Taylor,/gp/profile/amzn1.account.AGFEZ45X56ABS45WLPAFFH73KWIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"I got this necklace for my niece on my wedding day. She's my flower girl so I got her this necklace with her initial inside of it. It is honestly a lot smaller than I thought it would be, but that's perfectly okay considering my niece is so tiny. I'm sure she's going to love it and I cant wait to give it to her!",Adorable,Style: MVerified Purchase,,,9032651,1,11,Public
M. Morgan,/gp/profile/amzn1.account.AFNRUS5FZKRNPZILBQIGIG5IE7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"A lovely gift for my young granddaughters (7 to 9 year olds) for Valentine’s Day. Would also be nice for any adult , simple and pretty nicely gold plated. Great value.","Great value, very pretty and understated.",Style: GVerified Purchase,,,2481886,42,38,Public
Kelsey,/gp/profile/amzn1.account.AFOECRGSKVTSTYY6Z6A4HKLN2LJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,4.0 out of 5 stars,Cute necklace and a good everyday wear. Chain length is perfect and sits at collar bone well.Downsides: the heart is really small and ends up upside down most of the time.,"Cute necklace, good for everyday",Style: KVerified Purchase,,,3155109,7,32,Public
Araceli Ulloa,/gp/profile/amzn1.account.AHWNQMPP4M6RFTFRZWX6KZ32CNAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,It special for my niece! She loves wear it everyday! It little bit have sprinkle! With her first letter of name! Good size for little girl 3-12 years old,Good size,Style: J & CZ PaveVerified Purchase,,,2237958,4,62,Public
Breanne DePasquale,/gp/profile/amzn1.account.AHNMJ6XEIUGIQOHJSC4G2K7ZO5ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2020",1,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Love this!! I've been wearing it for 2 weeks straight and my neck hasn't itched nor has the gold rubbed off in any way. Highly recommend. This is the perfect gift.,Perfect. Amazing  love it,Style: E & CZ PaveVerified Purchase,,,919164,30,33,Public
Amazon Customer,/gp/profile/amzn1.account.AFYPFDYFULJOYRPQMC3RYL6LHH3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"I have three nieces that are all around the same age. I got them each one and they LOVE them. I'm so grateful and I think it is such a lovely, delicate piece of jewelry.",Lovely,Style: DVerified Purchase,,,353675,40,36,Public
Georgia,/gp/profile/amzn1.account.AH7DR57UFZEPY4TREO4XSF37TB7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,I love this! It's super dainty and fits my minimalistic aesthetics. I would not recommend this for someone who likes a lot of bling though...,Minimalistic,Style: GVerified Purchase,,,628904,205,179,Public
Cynthia Acosta,/gp/profile/amzn1.account.AHKBII6IQEAXY72JK5TUG3JMNJTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"The necklace feels like a chocker, so the chain length is short. I wish the chain was larger but I like the necklace. The necklace is cute and has a little c on thw heart.","Little ""C"" Heart Necklace",Style: CVerified Purchase,,,2942287,10,34,Public
Big-on Reviews,/gp/profile/amzn1.account.AHZHA2QUA3C7XJYEONUZHU752J5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,2.0 out of 5 stars,Very cheap looking.,Save your money,Style: NVerified Purchase,One person found this helpful,,2276505,26,44,Public
TAG,/gp/profile/amzn1.account.AGUFBJL6HBIVXE6YYTPZTKVGRXCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,I bought this tiny charm necklace for my niece who loves jewelry! It was a great price and exactly the right size for a little girl to wear!,Beauty charm,Style: HVerified Purchase,,,82485,101,377,Public
Lynora M.,/gp/profile/amzn1.account.AGX4FGI3CI7VKMGWZMJC3LELHD7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,It arrived broken and ridiculously small!,It's a no for me...,Style: KVerified Purchase,4 people found this helpful,,947356,140,115,Public
Kindle Customer,/gp/profile/amzn1.account.AGTU2M7BRVGN6PTQTRZIU4PFBYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,"I purchased this as a gift for my grand daughter and it's very nice quality.  However, it is less than 1/4 inch across and you can barely read the letter on it.",This is VERY tiny.,Style: SVerified Purchase,,,965278,29,46,Public
Coffee Diva,/gp/profile/amzn1.account.AEKEAM5NTSMQVUFJMZCPG5O33HJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,It was a cute little necklace but had to return because I ordered the wrong initial. It was the perfect size for a little girl or pre-teen.,Small,Style: MVerified Purchase,,,396913,207,127,Public
Sara Morales,/gp/profile/amzn1.account.AEWSL5LNOJHVY2FV6A2IALPUYJCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"I got this for my 8 year olds birthday. She LOVED it. Has worn it every day since, never taking it off. Not even to shower. Her neck is green, no allergic reaction and she is super sensitive to jewelry usually. Will definitely be buying more of these as gifts",Perfect gift,Style: MVerified Purchase,,,8044318,2,15,Public
CORYNN,/gp/profile/amzn1.account.AHZQAQMJ3GYJKSKQ3YU7S6QHSMHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,"I bought these for my daughters for valentines day.  First they sent me the wrong letter, so I had to send back and re-purchase.  Then, my other daughters necklace broke the second time wearing it.  Of course it is too late to return.  Cheap quality and poor attention to detail.",I wanted to love this.,Style: GVerified Purchase,,,10604801,1,13,Public
Jadieb4u,/gp/profile/amzn1.account.AFBTZVBWSOW3T2VXX3UGTI3FS7AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,"This necklace is cute, but the metal broke me out in a rash. I can't wear it anymore.",Caused a rash on my neck!,Style: JVerified Purchase,One person found this helpful,,2966808,47,39,Public
Tatianna,/gp/profile/amzn1.account.AEYHYYPTYDC2ZC7HTZ7N4RVXGAIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Got this for my daughter for her 7th birthday.  And it is so pretty! Seems very well made.  It’s petite and super elegant.  She loved it and wears it daily.,Got it as a present,Style: MVerified Purchase,,,4526953,28,36,Public
Kimberly Graham,/gp/profile/amzn1.account.AGM5AP4RXXEC4UWCE5LDJSME7LFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Bought as a gift for a young flower girl, this is perfect for a little girl and she loves it. Could definitely work on a grown woman as a choker/tighter necklace as well.",Perfect for flower girl gift,Style: CVerified Purchase,,,2806240,12,30,Public
J.C.E,/gp/profile/amzn1.account.AERWFJCEQXLOY3YVG6IFPX237NVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,On the phone at this moment with amazon customers service. This necklace was beautiful but unfortunately it did not last long. It has turned green and smell within less than a month wearing it. I’m giving it a second chance and ordered a replacement. I will update if different.,2nd time around,Style: EVerified Purchase,,,16293886,2,12,Public
Laurie H,/gp/profile/amzn1.account.AE3M6S27JD7L6XKSUW2EMUXYIPCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2021",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Nothing not to like!  Very dainty, beautiful bright gold finish and lovely crystal at end of chain. Looks like very nice quality.  I just got it so I'm not sure how long it will last but so far I love it.",So pretty!,Style: LVerified Purchase,,,1395641,16,25,Public
MG,/gp/profile/amzn1.account.AHWCLGJJRKWUXDUFVWR6DOD4BKJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2019",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"My granddaughters loved these little heart necklaces.  They look like they were more expensive, and they came in very pretty little gift boxes.",Love Them!,Style: BVerified Purchase,One person found this helpful,,84263089,79,89,Public
Jane Choi,/gp/profile/amzn1.account.AHSIT2WIKUOKRAKXULUOSSPWIXWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,"1st one I ordered, the link by the clasp broke 1 day later.Got it replaced.2nd one, well...the gold COLOR rubs off.Dissapointed. My 7yo daughter is so sad.Never will buy this again.And thank goodness, I almost bought multiples of this for gifts.",Not worth buying this at all! My 7yo daughter cried.,Style: MVerified Purchase,One person found this helpful,,39251529,1,1,Public
Roni,/gp/profile/amzn1.account.AHOUKJJJJFSZF7KGSP4BA5DXIX4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,I love this necklace it is so delicate and simple. It’s classy.  I can wear it with anything.  I love the little diamond backdrop. Great buy,Beautiful necklace,Style: MVerified Purchase,,,4566488,10,53,Public
Kare,/gp/profile/amzn1.account.AG7F7QUHXOJT7RWT2ZUGZFI75ZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,I can’t speak to long lasting quality yet but these are adorable on my six year olds.  They would also be cute and dairy on an adult too.,Dainty and adorable,Style: MVerified Purchase,,,6558947,24,58,Public
KHarris,/gp/profile/amzn1.account.AHDY7AYF73ZTPMSTZF6WEVG5TR3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for my niece turning 7. It's super cute, dainty and I'm sure she will love it. Great buy and definitely worth the price.",So cute!,Style: E & CZ PaveVerified Purchase,,,345596,37,140,Public
Amazon Customer,/gp/profile/amzn1.account.AFPPKDAVGTADOTCW7CUATFS52D3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,,https://www.amazon.com/Initial-Necklace-14K-Handmade-Personalized-Necklace/product-reviews/B07DG1W26K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"What an amazing necklace! The picture doesn't do it justice. I've been looking for a necklace this length for quite some time now.. It sparkles...the letter isn't too big, isn't too small either.. It's perfect! And it comes with a sweet message to boot!Highly recommend.",It's the necklace I've always wanted,Style: SVerified Purchase,,,19375103,3,13,Public
