author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Esther H,/gp/profile/amzn1.account.AHRA4ZNFLLT6QDMBJD5SM2R6SUXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2016",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&reviewerType=all_reviews,5.0 out of 5 stars,I got this as a silly little Christmas gift for my husband who immediately started doodling on it. I actually think I've played with it even more than he has since then. Warning: the black that peels off does make a tiny mess but worth the fun!,So fun even for adults!,Style: RainbowVerified Purchase,,21,76,493917,Public
Punk lily,/gp/profile/amzn1.account.AEGLXHGRZT37QA2WWNGW3AK5F3SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,Easy to use and cool! Super throw back!,They are addictive,Style: RainbowVerified Purchase,,43,29,2155150,Public
Amanda McNeal,/gp/profile/amzn1.account.AFFAIAUIUDTM2LVGH65KMYIZUBCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,Bought three of these for each of my kids. They love writing notes to each other!,Good,Style: RainbowVerified Purchase,,7,75,4788578,Public
ALawrenz,/gp/profile/amzn1.account.AFOKEUDEEJS4S7ENPWH3YTEHYD2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,My niece loved it.  She is 7.,Fun for kids,Style: RainbowVerified Purchase,,12,27,62593673,Public
Sky,/gp/profile/amzn1.account.AGMN56J4PKAHC6ZMGG3QKJQFWE3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,"I got it as a gift for a 14 year old, she loved it.",A very cute lilttle gift for kids and even teens.,Style: RainbowVerified Purchase,,2,13,396355,Public
mark h,/gp/profile/amzn1.account.AEMHQYPOWNUJGVRNGR3KJYQ3RA5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,This is great for my fiance and I to Leave each other notes and pictures.,Fun for any age,Style: RainbowVerified Purchase,,34,50,10358806,Public
Scarlett,/gp/profile/amzn1.account.AE42MTSI62RSVF4S5ZPGP54NT3FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,Grand kids loved!,Creative grand kids,Style: RainbowVerified Purchase,,14,31,9781787,Public
Emily Hughes,/gp/profile/amzn1.account.AFETYMR2H5DTJAIQ6BVPHS6IMKJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,These are great for kids who need a moment to cool down.,Fun,Style: RainbowVerified Purchase,,2,19,13648009,Public
Cbusgirl,/gp/profile/amzn1.account.AFZQTF2M5YJ4G4CRYQVLUMQUOR2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2017",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,2.0 out of 5 stars,Very small so you don't get much for your money.  Somewhat messy due to the black dust created when scratching the black off the cards.,Very small and somewhat messy.,Style: RainbowVerified Purchase,One person found this helpful,17,21,30367473,Public
Daniela R.,/gp/profile/amzn1.account.AFPHNKAY24WORM4D3IFFJUB5BWXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2017",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,"I LOVE this product! The colors are so pretty, and everyone I show them to loves seeing the colors appear! The only little complaint I have is that I wish there was more blue and green. Most of the colors are red and yellow, which is still lovely, but blue is my favorite. Still an amazing product, though! It makes all your notes so much better!",I LOVE this product,Style: RainbowVerified Purchase,One person found this helpful,1,7,78655468,Public
Julie,/gp/profile/amzn1.account.AG4WH2MD6ACKLPMRZOWPHXR3MV3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews,5.0 out of 5 stars,I loved it! It makes you want to keep writing!!😁,Artistic!,Style: RainbowVerified Purchase,,5,22,5014974,Public
Daniel Williams,/gp/profile/amzn1.account.AH4OGVFOZZILEGAF4V6TLWSZ6GAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,My child loved drawing on these notecards. It is easy to use.,Awesome,Style: RainbowVerified Purchase,,1,22,25695922,Public
trina s.,/gp/profile/amzn1.account.AH7GZJQ7V4QIQVXHS3TFHNOLIXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,4.0 out of 5 stars,My daughter who has a teacher loves it as well as the kids at home.,Great gift idea,Style: RainbowVerified Purchase,,1,17,9099919,Public
Amazon Customer,/gp/profile/amzn1.account.AHMAPWMCVZCAGK74KJZXYYSPSZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,So much fun. Grandkids loved them,Fun great easy gift,Style: RainbowVerified Purchase,,12,25,10010049,Public
Jennifer Knight,/gp/profile/amzn1.account.AFBHVULMXLTCX6Y57NX3VA7M573Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,Great kids gift. My kids love drawing and writing short notes.,Perfect kids gift,Style: RainbowVerified Purchase,,2,18,531844,Public
Keisha,/gp/profile/amzn1.account.AFZGGR42QMIBAAUJA3KSB7UNQHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,My five year old thought this was cool!,perfect for my 5 year old,Style: RainbowVerified Purchase,,47,82,18086038,Public
Laura M. Pettigrew,/gp/profile/amzn1.account.AE5DZCRMU7YJEPMKASBAJDG7DLXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,Very cute...great for kids,Cute,Style: RainbowVerified Purchase,,4,24,7211100,Public
Anne  M,/gp/profile/amzn1.account.AF3ETYVQZUBNH6OMSQMLEKKKJF3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this paper!  Everyone loves scratching out notes or pictures with this paper!,Will reorder!,Style: RainbowVerified Purchase,,1,30,1336750,Public
Amazon Customer,/gp/profile/amzn1.account.AE6ZC7D77YXWGMNZRXKQ44MBWDXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,This product is so cool.  My nieces were fighting overnight it,Great gift for all ages,Style: RainbowVerified Purchase,,22,61,20969,Public
Brunhilda,/gp/profile/amzn1.account.AFEXBUM4SQEN5ZKIZ2P5OF73T2GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2017",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,The sweet little twin girls loved these scratch pads that kept them busy for a long time. Just be careful with toddlers and the small stylus.,Rainbow Scratch Art,Style: RainbowVerified Purchase,,711,341,6950063,Public
Mindy,/gp/profile/amzn1.account.AGQONT3QAFRI3NKQYUXVJ2MPCMXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews,5.0 out of 5 stars,My son mines the create your own items. This is a good example of one.,Good time,Style: RainbowVerified Purchase,,4,18,3574223,Public
tesia yoon,/gp/profile/amzn1.account.AESVAF6UZGSYYSGGBM6ZPWNDTVYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2017",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,I got this for my nieces birthday and it was a HUGE hit! It is very cool and very fun! Kept the kids busy for a while! :],It is very cool and very fun,Style: RainbowVerified Purchase,One person found this helpful,30,54,4558380,Public
Douglas Fedor,/gp/profile/amzn1.account.AFXWZCNRLEA5LITFCLLPPQHTAF7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,These scratch art pads were fun and easy to use.  The cost was cheap and it came in a nice foldable case to make it easy to store on my desk.  They had a nice fun color gradiant which made some neat design effects. I only wish there was a way to know the color underneath ahead of time.,Fun and colorful rainbow art,Style: RainbowVerified Purchase,,7,6,78951398,Public
tm,/gp/profile/amzn1.account.AH2KPZXS2MRQE27HFMWZ6XG3TO3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2016",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,"This scratch paper is the best!  I've tried others, that are super hard to scratch and make a terrible sound! Not this stuff! it is nice and smooth! We took it camping and my boys had a great time, carving their own sticks to use on it.",fun for camping!,Style: RainbowVerified Purchase,,43,73,2178143,Public
Amazon Customer,/gp/profile/amzn1.account.AG36XTDVPQCG6O26PZCRW2E4KAQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,3.0 out of 5 stars,"I thought it was bigger paper, should have read better",It is what it says,Style: RainbowVerified Purchase,,4,48,9532950,Public
Janice Moreno,/gp/profile/amzn1.account.AF3RUTGWPRLMMUETJNYQ5R26ZXRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,I was surprised how much my grandson loved this. I actually had to reorder another set!,Fun,Style: RainbowVerified Purchase,,2,17,1984494,Public
Jane Sophia,/gp/profile/amzn1.account.AHMCWC2E65QV5EB5SDZEKUIBXYOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,Always a hit at any party.  My 6 and 4 yr olds love them and our 10 yr old friend does too.  Fun to see the different pictures each age comes up with.,Kids LOVE them,Style: RainbowVerified Purchase,,53,8,3925865,Public
Cathy Andrus,/gp/profile/amzn1.account.AF73AX6GNF4VDTVFIAMITSSLX4FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,Used for notes,Great product,Style: RainbowVerified Purchase,,2,42,1549144,Public
Rog,/gp/profile/amzn1.account.AGES5QT3JQW22YW4VK2FMV72I6XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 20, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,Kids at school enjoyed drawing and writing on these.,Great fun product,Style: RainbowVerified Purchase,,12,43,2275794,Public
Brooklyn Webb,/gp/profile/amzn1.account.AFMAT3ZMJVZGFQ2POUCOB3VD5XEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2017",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,3.0 out of 5 stars,These are tiny! I should have checked the sizing more carefully. The images are misleading and make them look bigger than they really are.,Should be called tiny notes,Style: RainbowVerified Purchase,3 people found this helpful,26,15,284372,Public
Michelle,/gp/profile/amzn1.account.AHSFT462UFSBDAZX5VMGLRGLZRNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews,5.0 out of 5 stars,Great birthday gift idea,Birthday Gift,Style: RainbowVerified Purchase,,26,209,26719,Public
Ellen Tavernier,/gp/profile/amzn1.account.AEHMADNDB7UFUHLIIFNJVJGSXBCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,Fun to use,Fun,Style: RainbowVerified Purchase,,149,484,632184,Public
R. Schuchard,/gp/profile/amzn1.account.AFOUV6XV44ZGZ26FCOMHS3RVUODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2018",0,1,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,2.0 out of 5 stars,Great concept but there is only green with a tiny stripe of yellow on the edge. The colors are not great.,Not great colors but good concept.,Style: RainbowVerified Purchase,,52,54,4565029,Public
BondurantHome,/gp/profile/amzn1.account.AG3YNRYSCGYZZUWE7SXTLIUWMPWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,Great,Great,Style: RainbowVerified Purchase,,5,36,1178645,Public
Marissa M.,/gp/profile/amzn1.account.AFSPEBNCC4QMS6N3XHHL4UGXBXOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,I love these.  I use these to send little notes in my son's lunch box most days.  He's still at the age he isn't embarrassed by mom.  :-),Lunch box notes,Style: RainbowVerified Purchase,,94,56,2661476,Public
ella,/gp/profile/amzn1.account.AGPI7GZOIXWT5VULDAN7VJSXWI3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,Really fun and innovative.  I like this a lot!  It adds fun to anything I have to jot down.,Fun to use!,Style: RainbowVerified Purchase,,10,31,2937070,Public
Daryl,/gp/profile/amzn1.account.AHEDLD5J72NWM5D2TZKG3NTXSLZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,Great product and price !!!!,Great product and price !!!!,Style: RainbowVerified Purchase,,2,37,432048,Public
L.H.,/gp/profile/amzn1.account.AEKTBQ7YVM5OO7YATA532UTOA3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,"So useful for any kind of note or card that you'd like to hand your family, friends, colleagues, neighbors or anyone you think of..",So useful for any kind of note or card that you'd ...,Style: RainbowVerified Purchase,,85,166,3371457,Public
Mary C,/gp/profile/amzn1.account.AHJLKCT7QC5AL62TYGG7E3AV7ASQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,We love these! My boyfriend and I sneak little notes into each other’s lunchboxes on these and it always brightens the others day!,Super fun!,Style: RainbowVerified Purchase,,38,29,14525426,Public
Stephanie,/gp/profile/amzn1.account.AEBN3LSMHASECMY52AHZHNFG53BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves this. She likes scratching notes and seeing the colors. I love that the wooden pencil stores in the note pad.,Great note pad,Style: RainbowVerified Purchase,,0,11,451828,Public
ashleymartin,/gp/profile/amzn1.account.AFRUORQBNQH6A3DIFQOMRVEC4ZMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews,5.0 out of 5 stars,Bought one for each of my kids and they just sit and doodle all day,Fun for kids,Style: RainbowVerified Purchase,,48,58,3869080,Public
JC,/gp/profile/amzn1.account.AGCZ5O2FWPWJGJO7UWPMGRYHLLDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Gave these as teacher gifts at Christmas and they were a huge hit!,Great Teacher Gift,Style: RainbowVerified Purchase,,7,20,3282659,Public
ZAM,/gp/profile/amzn1.account.AEUP7YWKGAEKTZDOWSVPKX7YW5FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Got these for my 5 yo niece and she loved it.,Nice,Style: RainbowVerified Purchase,,5,43,162943,Public
Jamie B,/gp/profile/amzn1.account.AGR2M4OESUUXPLLIMWQL7RAYHYGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2016",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,"My daughter loves scratch art, but because she's five, she woild make one small picture on the big sheets and waste the rest. These were perfect, because it's so much less wasteful.....and expensive.  I will buy them again when she runs out.",awesome,Style: RainbowVerified Purchase,,173,609,5346040,Public
NanaMom,/gp/profile/amzn1.account.AGGLRB7DZUKR2SKTD6MBWJTQMB2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Fun for all ages!,Fun for all ages,Style: RainbowVerified Purchase,,41,27,610734,Public
Lemonade,/gp/profile/amzn1.account.AHRZYEJTGUXOASCC7PGI7B6B33HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,So cute keeps kids occupied for a while,Buy 2,Style: RainbowVerified Purchase,,17,149,14660376,Public
Kathleen Gregory,/gp/profile/amzn1.account.AG4OKZRYZ5MXSPVRHGEWGJGUKKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,She love the notepads,Notepad,Style: RainbowVerified Purchase,,0,26,2664822,Public
Michelle,/gp/profile/amzn1.account.AFSRDZV64SGLDZJXFMZ65QG2IIDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2018",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Check the measurements it is small. Good quality and packaged well.,Nice!,Style: RainbowVerified Purchase,,16,61,3996717,Public
AZ Deanna,/gp/profile/amzn1.account.AHBYDEUKVZ5BI5N7YQGSHYSF2HNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Cute for leaving notes.,Think artsy post it notes without the sticky,Style: RainbowVerified Purchase,,26,28,3538333,Public
Maggie,/gp/profile/amzn1.account.AETCHG3RIN5PBZHQG46Q7GBJTUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2019",0,0,https://www.amazon.com/Melissa-Doug-Scratch-Friendship-Notes/product-reviews/B08CNFNJZD/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,5.0 out of 5 stars,Was a gift to my sister.  She said she really likes it!,Good gift,Style: RainbowVerified Purchase,,22,64,11386606,Public
