author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Jennifer M. Lyons,/gp/profile/amzn1.account.AFSIGZBYL34QSO5XU64J3BNT4IRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,My 2 1/2 year old daughter loves this game we play every night!,Great game!!,Style: Minnie Mouse MatchingVerified Purchase,,9275930,,,
Kayla Wilson,/gp/profile/amzn1.account.AGW57PKSNLFCRNOH3SQFJ4DQIUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2018",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,Great,Perfect for my little girl,Style: Minnie Mouse MatchingVerified Purchase,,6700674,,,
Jamie Molloseau,/gp/profile/amzn1.account.AEQ2U7XML4N3647ZHJHYZ4MZ3MNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,My daughter loves this game. Good value,Good value. Cute game,Style: Disney Princess MatchingVerified Purchase,,9114777,,,
Bonnie Bruebaker,/gp/profile/amzn1.account.AGAQG7JCZZ7ZJ4QBAI7AH2JJUIVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,a great learning game for a superhero toddler!!,Five Stars,Style: Marvel MatchingVerified Purchase,,25932,,,
chicago mama,/gp/profile/amzn1.account.AHWCEOHTHRIRISAKY7BN5JZIRNBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2013",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,Got this as a Christmas gift for my 3YO. She loves playing this game with us. And amazingly she has much better memory than both me and my husband so she ends up winning most of the time. I highly recommend this product.,Cute and fun,Style: Minnie Mouse MatchingVerified Purchase,,,9,56,Public
joseph,/gp/profile/amzn1.account.AELR2X7TXVOXAOZQ6X5BURWXRZPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,Great game for family.  Flexible amount of cards for different ages.,Still a great game for 4-6 year old,Style: Disney Classic MatchingVerified Purchase,,297515,,,
Speck--,/gp/profile/amzn1.account.AECN6KAAULBGQ3QFRAB4TN47NQ7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,great game for toddler,Five Stars,Style: Marvel MatchingVerified Purchase,,62593673,,,
Eric Cyr,/gp/profile/amzn1.account.AHSIS7HXSAD5FM2NT3I5ATMXNGTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,Fun,Fun,Style: Marvel MatchingVerified Purchase,,,362,608,Public
Cheyenne Renee troutwine,/gp/profile/amzn1.account.AGKA4U3XI2AOLLOXUUJK6R4F7K4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,loved it!,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,13895193,,,
Amazon Customer,/gp/profile/amzn1.account.AGZYWVXRQFPUGQ6IHUGQADOBK4ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87,5.0 out of 5 stars,"The best thing about this is, unlike other memory games I've played with my kids, these cards are solid cardboard, not thin like playing cards.  So it is much more durable for the little ones who like to bend up regular cards.  Also, my son loves recognizing his favorite heroes from Super Hero Squad.",The best thing about this is,Style: Marvel MatchingVerified Purchase,8 people found this helpful,62593673,174,355,Public
Leanna Baldwin,/gp/profile/amzn1.account.AGQ6PWGS33SG7NT7KWKVNOZYT5XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,Great fun for our granddaughter! Good for her memory and mine😜,Five Stars,Style: Disney Classic MatchingVerified Purchase,,79008607,49,25,Public
kim quinn,/gp/profile/amzn1.account.AGOHEE7JX72AAV7BASVY26SMSX6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2018",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,My grandchildren play it constantly. When we play theyalways beat me.,Five Stars,Style: Disney Classic MatchingVerified Purchase,,1045433,,,
Traci Doll,/gp/profile/amzn1.account.AHGTYLFQCQNWTCEQHRM2WPF5T43Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,This is great if you and your kid actually know what the characters are. But if you don't be kind screwed.,This is great if you and your kid actually know what the ...,Style: Disney Classic MatchingVerified Purchase,,9311243,12,77,Public
Melissa G.,/gp/profile/amzn1.account.AENQ3L33DNF3ET4LXSEK7JFVDPWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,I bought this for my four year old and he loves it. The game comes with a lot of cards and characters to choose from.,Fun!,Style: Disney Classic MatchingVerified Purchase,,,2,14,Public
Samantha  Schwigen,/gp/profile/amzn1.account.AHQXUQROZMDNCBX4Y5B4JKO5VBJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,My girls love this game you can make it as small or as big as you want depending on their age amd skill level,Love,Style: Disney Princess MatchingVerified Purchase,,23473183,0,3,Public
Emily Brown,/gp/profile/amzn1.account.AENG3SOKXOK7VEDOO7TQBBDEMQNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,The game was easy for my 3 year old to play and she loves it!  She wants to play daily!,Great easy game for toddlers.,Style: Frozen II MatchingVerified Purchase,,32591555,48,152,Public
ehf110,/gp/profile/amzn1.account.AEME7ZR27JXEFUCFCC27RZCW562A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,Bought these as a gift for my 3-year-old nephew.. He loved them. He couldn't put them down. Even his older 6-year-old sister loved playing it with him. Good game to keep the kids busy.,He loved them. He couldn't put them down,Style: Marvel MatchingVerified Purchase,,828747,82,66,Public
Tara,/gp/profile/amzn1.account.AGY7Y47PUYOIZ3ZDQ6PTSGRTMTZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2020",1,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,4.0 out of 5 stars,Colorful and great for the young ones.,Birthday gift,Style: Toy Story 4 MatchingVerified Purchase,,62593673,0,2,Public
Amazon Customer,/gp/profile/amzn1.account.AGIQRIOJTVUQ3SVVV5MHB7YNPXXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,Our 3 1/2 year old granddaughter loves this game. She can play with someone or by herself.,Great gift,Style: Disney Princess MatchingVerified Purchase,,15719159,,,
Rhiannon K,/gp/profile/amzn1.account.AH43SMIQ2D2LI3MLQOSN5YQW4GAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88,5.0 out of 5 stars,My toddler loves these.,Great Memory Game,Style: Disney Princess MatchingVerified Purchase,,5291988,213,370,Public
EB,/gp/profile/amzn1.account.AED7M3RGEKST4R6AIBSOPMRSYO3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,"Fun game, TONS of cards to play with, excellent quality and vibrant fun colors and characters.",Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,16124207,,,
Ridinchevy1988,/gp/profile/amzn1.account.AGXMQSBQRGYJVN2YKYTUAYFRVSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,Nice collection set. Kids loved it,A must have for toy story fans,Style: Toy Story 4 MatchingVerified Purchase,,7886325,,,
clara sowers,/gp/profile/amzn1.account.AGIGPZMWRLZ2QC5AQKHITDC7RJLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,As picture,awesome!!!,Style: Marvel MatchingVerified Purchase,,4481065,,,
Jake Z,/gp/profile/amzn1.account.AEROARIM5OUA33GVCORPVWUZR4UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",1,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,1.0 out of 5 stars,It was delivered and the box looked like somebody stepped on it.,Busted up box,Style: Toy Story 4 MatchingVerified Purchase,,4471204,,,
Kindle Customer,/gp/profile/amzn1.account.AGS45SHQEAC67QBW7W2JTTZXKJMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,I bought this for my granddaughter who is 3 yr old. She LoVES Minnie Mouse. It was a big hit with her.,Minnie Mouse matching game,Style: Minnie Mouse MatchingVerified Purchase,,16891547,2,6,Public
tiller4Riller,/gp/profile/amzn1.account.AGGKHXQKPDQ2HVDCKZK4E55KY37Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,This was a present for my youngest daughter. Great way to build cognitive ability with preschoolers.,Good for a mental workout,Style: Minnie Mouse MatchingVerified Purchase,,5246497,,,
Meemee Brown,/gp/profile/amzn1.account.AFM5R5P6IM6MAHLDXASXULUUL5UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,My 4 year old grandson loves playing this game.,Great gift for my grandson,Style: Marvel MatchingVerified Purchase,,986057,0,2,Public
Ashley,/gp/profile/amzn1.account.AHEST6FIEAHYWAUB4HCVCDGTYCDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,Great game for the disney obsessed toddler.,Five Stars,Style: Disney Classic MatchingVerified Purchase,,1118243,,,
Mamma,/gp/profile/amzn1.account.AEMZ3LJ63RZCRMYE2D4MM3VKJCFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,A sweet twist on the a memory game. My granddaughter loves Mickey and Minnie and loves playing this game. We are working on memory skills while having fun.,Worth the money,Style: Minnie Mouse MatchingVerified Purchase,,8770074,,,
Amazon buyer,/gp/profile/amzn1.account.AGQ5JHX64P7HKUKGJVPR5TEFZHDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2013",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89,5.0 out of 5 stars,"Game was a gift for my granddaughter and she loves it. I enjoyed playing with her. It comes as a large sheet of cards that have to be punched out. We did that together. Depending on the child, the assembling of cards off of the sheet can be fun or frustrating. Be aware of this in advance. This way, you could have the cards ready for the child or let them do it as an added activity.",Granddaughter loves it,Style: Minnie Mouse MatchingVerified Purchase,6 people found this helpful,1161250,4,37,Public
Misgvus,/gp/profile/amzn1.account.AFUAZKO3ZQ3LZNLJVF5MYG6GM3EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,My niece loved it!!!,Five Stars,Style: Disney Princess MatchingVerified Purchase,,,54,18,Public
Kayla,/gp/profile/amzn1.account.AF4FJLA3IGJZQNT7VZ3PAZXWOSQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,Great product for the price!,Great,Style: Disney Classic MatchingVerified Purchase,,908384,3,6,Public
Della Stearns,/gp/profile/amzn1.account.AFF7YOW3SQM5ZYAGNWIDLJJRO5LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2018",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,Good quality.  Fun time.,Good product,Style: Fancy Nancy MatchingVerified Purchase,One person found this helpful,971181,,,
P. Croxton,/gp/profile/amzn1.account.AG7U47CKGURR5QTJROOPNKDDYEFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,3.0 out of 5 stars,Grandkids love playing with me because their memory is far better than this old grandma's😊,Love Toy Story,Style: Toy Story 4 MatchingVerified Purchase,,3997441,8,68,Public
Addicted to Prime,/gp/profile/amzn1.account.AGOTRG6JIJRVQ2FJ7JAWJ4BEY2CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,"My only complaint is that my son loves the game so much that now, I play every day. :)",Great,Style: Disney Classic MatchingVerified Purchase,,11720398,,,
Amanda L Fork,/gp/profile/amzn1.account.AEK2OK5Q37JH6I6G5Z6SG65BCMRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,The cards are sturdy.  It comes with double the matches of each character.,The cards are sturdy. It comes with double the matches of each ...,Style: Marvel MatchingVerified Purchase,,79018511,49,96,Public
Dakota's Mama,/gp/profile/amzn1.account.AF5CR52K42OB72XQX253ENINB3XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,"Was a present for a little girl who loves Minnie, she loved it!!!",she loved it!,Style: Minnie Mouse MatchingVerified Purchase,,323075,,,
Stephanie,/gp/profile/amzn1.account.AH2OZRB4DHV2SUCWYEZZC2IQMUWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,Definitely great for kids to get them thinking and work their minds.,Great activity for kids,Style: Disney Classic MatchingVerified Purchase,,,,,
Happy Vegan,/gp/profile/amzn1.account.AFTHG5SRQT27YNOA6OSLVP5Z2NOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,"I bought this as a gift for a 7-year old niece, and she loved it.  She loves Disney princesses and matching games, so it's perfect!",Simple and fun,Style: Disney Princess MatchingVerified Purchase,2 people found this helpful,78933914,168,461,Public
Dana,/gp/profile/amzn1.account.AGCCM7H6UUQNPXHO4K2T7GGZ2KMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90,5.0 out of 5 stars,Gave as a gift and he loves it!,Five Stars,Style: Marvel MatchingVerified Purchase,,2169013,2241,126,Public
JackieWeaver,/gp/profile/amzn1.account.AEAMDXBAQLBWNL3N36MHWTMTDSXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,Great matching game for my 3 year old. She plays it all the time.,Five Stars,Style: Minnie Mouse MatchingVerified Purchase,,,,,
rae beckman,/gp/profile/amzn1.account.AF6HFPT4S7G6V3MSYBPPLCKYYFMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,3.0 out of 5 stars,"Played with granddaughters, had a great time, easy for a 3 and 5 year old",Fun game,Style: Disney Princess MatchingVerified Purchase,,62593673,,,
Jennifer Smith-Sattison,/gp/profile/amzn1.account.AFFO2DU7J2Y3Z3LPH76NA6IQPS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,"My 5 year old son loves this game!  It is a great game, lots of matching cards and sturdy chipboard","It is a great game, lots of matching cards and sturdy chipboard",Style: Marvel MatchingVerified Purchase,,62593673,0,4,Public
dyeshera anderson,/gp/profile/amzn1.account.AG75NEHQOMCP7OE525Y7B52A6SJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,Bought for my daughter's 3rd birthday and she loves it.,Great gift,Style: Disney Princess MatchingVerified Purchase,,33439835,27,54,Public
Shelley,/gp/profile/amzn1.account.AFXH5CUH4LRQVDZSZEIWFIZNA5AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,Kids love it.  Started out with less pairs.  Will work up to more pairs as they age.,Love it,Style: Marvel MatchingVerified Purchase,,78662852,17,206,Public
Amazon Customer,/gp/profile/amzn1.account.AHWKG6H6ZQXSAHCOVFXJJ2WQZV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,Classic game with Marvel spin.  Good quality cards.,Good quality cards,Style: Marvel MatchingVerified Purchase,,21184988,11,17,Public
iKhaledz,/gp/profile/amzn1.account.AHUWI6SR62YXDOCIURO6TJEFBDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2016",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,4.0 out of 5 stars,Great matching game for kidds. There are 72 cards included (17/18 characters) . My little sister loves it.It will be much better if the cards made of blastic but still great.,Great matching game for kidds,Style: Minnie Mouse MatchingVerified Purchase,,62593673,,,
Marcomom79,/gp/profile/amzn1.account.AEQJXV7FALKC2XFQPRZWXF4JSPBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2014",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,4.0 out of 5 stars,"Overall the matching game is great.  I was slightly surprised by the colors on the cards, they weren't as vibrant as I was expecting.  My daughter loves the Disney characters.",Good game,Style: Minnie Mouse MatchingVerified Purchase,,6426,24,22,Public
Matt,/gp/profile/amzn1.account.AF65ASAFVQTQJXYY57ZQZH27KBJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2015",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,"Great cheap fun for the kids, didn't have to wait in line for it neither, thanks Amazon!!",Five Stars,Style: Marvel MatchingVerified Purchase,,14857274,,,
SHAYNA F.,/gp/profile/amzn1.account.AEFLMBPHWKBKRARDRHJ2CEWZSO6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91,5.0 out of 5 stars,Arrived quick and was easy to wrap as a gift. Can't wait to play it with my littles.,arrived quickly,Style: Disney Princess MatchingVerified Purchase,,4595772,,,
Chelsea Smith,/gp/profile/amzn1.account.AGTR5L6WDHUNLSQ7FQF7F5OXTRSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92,5.0 out of 5 stars,4yo nephew wants to play this constantly.,Best xmas gift from auntie,Style: Marvel MatchingVerified Purchase,,5237002,,,
Ruby,/gp/profile/amzn1.account.AEPQG5RBDAJG6VGWFM3JHBXZEORQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2017",0,0,https://www.amazon.com/Wonder-Forge-Disney-Frozen-Matching/product-reviews/B088J44FHP/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92,5.0 out of 5 stars,My grandson loves playing it!!,Five Stars,Style: Marvel MatchingVerified Purchase,,62593673,0,18,Public
