author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Diana,/gp/profile/amzn1.account.AELIASNBY6ET5M26VXINNIBYUFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,"Jenga is a classic game that most people love. I wish it came with a plastic stacking sleeve though! Nevertheless, you can spend hours playing this game. It's really fun!",Great game for groups,Size: ClassicVerified Purchase,,586,164,17503,Public
Loyal Customer,/gp/profile/amzn1.account.AES2SCLR663OJDIRPHMNUNSVP4ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2018",1,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,I love Jenga! Real wood blocks and endless fun. I can’t wait to add it to my family’s game collection. The only negative thing I have to say is this newer box is bigger and doesn’t fit tightly over the blocks. There is cardboard on the top and bottom to act as a cushion.,Box is bigger than blocks,Size: ClassicVerified Purchase,,552,124,12557,Public
GoHawks,/gp/profile/amzn1.account.AHMAX2Q372US3QY2G5P6DBT2SIDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,The wood blocks are solid and heavy. I almost wish they were lighter as I worry when the tower collapses by my 4 year old.,"Just like when I was a kid, but heavier than I remember?",Size: ClassicVerified Purchase,,610,386,10407,Public
D.S,/gp/profile/amzn1.account.AG5UWO5X2OXWCII7RCRD6SMZK3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,The game isn't  bad but it has a flimsy box and you have to align the blocks yourself which isn't as nice. Our box ripped so easily.,Flimsy box,Size: ClassicVerified Purchase,,21,51,3593672,Public
T. Gorsuch,/gp/profile/amzn1.account.AG5AASV7JJ5R2YSHIE7RULFHJUPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,It is jenga so I think we mainly know how to play. But still super fun and can play with easily with my 4 and 8 year olds.,Great family game night.,Size: ClassicVerified Purchase,,17,67,850876,Public
Joby,/gp/profile/amzn1.account.AGNRZ3IMB3FIQB72KEGOYRYL4ZVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Wanted something simple yet fun to play with my family. This was the perfect choice since it's easy to play for all ages,Fun game for all ages,Size: ClassicVerified Purchase,,185,142,46438,Public
Tototo,/gp/profile/amzn1.account.AEX3VLYWTGI76AL3RLAH4AM625RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2015",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,2.0 out of 5 stars,"Bad quality. Light. I played it only once, just to test the quality for a few minutes, but after I played, I saw few of them are visibly cracked. I don't mind if the cracked parts are tiny, but they weren't. I'm actually not sure if they are cracked during shipping or while I play it. Whatever the reason is, it is true they crack easily. If they are sturdy enough, they would not be cracked. Since some of are already cracked, I don't think I can use it for a long  time.  I should have bought another one.. T.T","Cheap wood, not satisfied",Size: ClassicVerified Purchase,5 people found this helpful,14,4,32282141,Public
ECF,/gp/profile/amzn1.account.AFCT5O3FIPU2XGP7IT3TNI5RIARA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2018",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"I've been playing Jenga since collage, of course back then it was a drinking game and I bought this set for my daughter for Christmas and I know it will be hours of fun and laughter when she opens it up on Christmas Eve.",Such a fun game!,Size: ClassicVerified Purchase,,26,42,1639861,Public
techyoda,/gp/profile/amzn1.account.AGOT2WL3BN3TPQJ2N7K76HBYVZZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,We broke up into teams and took turns removing a block.  It was by far the funnest team building game we had that day.,this was a big hit at my annual team building meeting,Size: ClassicVerified Purchase,,449,398,9898,Public
Debbie Shearon,/gp/profile/amzn1.account.AHO47QRFUHJ3R7NDIYXFOROKSK4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,We love this game...anyone can play from around age 10 and up.  Younger could play too but it takes a lot of coordination to remove pieces.,Fun for all ages,Size: ClassicVerified Purchase,,89,96,262277,Public
Michael,/gp/profile/amzn1.account.AHMK645FWZLJ3UZJTTAQSMCSEGCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2014",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,4.0 out of 5 stars,"Classic Jenga.  What more could you ask for?  Maybe a lifetime supply of pizza and ice cream?  But come on, Jenga is pretty good too!  What you see is what you get here.  The wooden blocks are in the box along with instructions, but if you can't figure out how to play this on your own you may want to rethink making the purchase.  One warning: this game can be a bit stressful and bring out the neurosis in some people. Proceed with caution.  And do not forget to tell the construction crew outside to operate their jackhammer on the gentle setting!","Jenga, a Timeless Classic!",Size: ClassicVerified Purchase,,136,101,2069512,Public
Jeri H.,/gp/profile/amzn1.account.AGDM37HFNPKPKD2SUQZ2N62UBWCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"What's to say? It's Jenga!  Good value from seller, fast shipping, great gift idea, Very pleased with seller/purchase",value,Size: ClassicVerified Purchase,,232,337,63069,Public
just some dude,/gp/profile/amzn1.account.AHFF4K33C3JLVHWOAHNY6XNSAI6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,This is a game that the whole family enjoys playing.  Pieces are nicely sanded hardwood.  Comes with a cardboard wall that makes building the stack quick and easy.,Fun game.  Blocks are nice,Size: ClassicVerified Purchase,,0,27,23083223,Public
Joby M,/gp/profile/amzn1.account.AHICPL5EJLUF4UHLTT4DOOWG3PAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Staple game to have in every house. Easy to turn into a drinking game by writing dares on the underside. Just google jenga drinking game for ideas.,Must-have for every house,Size: ClassicVerified Purchase,,140,26,62593673,Public
Anna Marie lugo,/gp/profile/amzn1.account.AFWZZKLEHSHPE2UUXBL75B3WHHPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2017",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"We used this for our daughter's graduation party. We asked the guests to write a memory they share. It was so cute and she loved reading all the messages. Now she has a game to bring to her apartment at college! It came quickly and was very reasonable priced. If you use this idea for a guestbook etc, I suggest using  extra fine tipped permanent markers so the ink doesn't bleed.",Fun for the party and a great keepsake!,Size: ClassicVerified Purchase,,20,29,3652215,Public
islihouda,/gp/profile/amzn1.account.AHQLFCMHNI7ICPYUNFDLDXIJFIYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,4.0 out of 5 stars,"When I was in primary school, my father bought this one. In order to train my hands and brain skills, he spent a lot of happy time with me. I like this game very much. Later, it disappeared and was forgotten. Now I bought this one again. I suddenly got it in front of my father. My father was surprised, just like me when I was a child. I am very grateful for this toy. Its material is better. I love it 。",material is better,Size: ClassicVerified Purchase,,42,3,62593673,Public
blossombubble,/gp/profile/amzn1.account.AGGFJLR7544AR6SINOLRCF6VUWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Who would ever have thought stacking blocks of wood was fun? An absolute joy to share with with my kids who love it,A classic,Size: ClassicVerified Purchase,,72,66,78623733,Public
MHRez,/gp/profile/amzn1.account.AFG7TEVCVRRE3ZEZ34QK2TVDPJDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,I wanted a game that my youngest niece who is still learning to read could play and that the adults would enjoy as well and this did not disappoint.  It was more fun that I remembered and at a bargain price!  The game pieces are made of real wood.,Great Game for Young and Old,Size: ClassicVerified Purchase,,712,232,78913236,Public
Bridget,/gp/profile/amzn1.account.AHCBM4IXDGEWZUU4FGSTKIKLHT5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Gave one to a friend in Africa a few years ago...his kids play a lot.  I always like to keep a copy here for my grand-kids.,Fun Game,Size: ClassicVerified Purchase,,150,189,231958,Public
ALMOTHANA ALHAMOUD,/gp/profile/amzn1.account.AHMREJKZAII546BWHF3225UFSUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,3.0 out of 5 stars,It's  my favorite fun game  with  family  and friends the wood pieces are so smooth and good quality  I wish if it came in another box  then it will be  a perfect  product,Fun game for  family,Size: ClassicVerified Purchase,,0,27,21095874,Public
Fiori,/gp/profile/amzn1.account.AFOYAI3PGAKG5MS6Z24IISW5GF3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,3.0 out of 5 stars,"The classic Jenga used to be so much better. Something has happened for them to compromise somehow the quality. Some of the blocks had glue in it, meanwhile the whole structure is kind of wobbly and uneven. I'm hoping is just my item that happened to be somehow defective.",Not the same quality,Size: ClassicVerified Purchase,,0,0,5517335,Public
Debbie L-D,/gp/profile/amzn1.account.AH6N3U7YOY2SB3H4CDAJ2SWCROLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,If you haven’t played this you need to start. Intense Ann’s fun. Can’t believe a 5 year old could get into this! Wants to play it all the time.,It’s great for game night!,Size: ClassicVerified Purchase,,48,100,325725,Public
Tracey Smith,/gp/profile/amzn1.account.AFKBPFPL3EBTZEGGUEOU377OEXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Great family game. It can be played by little and big kids. I played several times then gave it away as a gift.,JaJaJaJengaaaaaa,Size: ClassicVerified Purchase,,17,68,3766741,Public
Amazombie,/gp/profile/amzn1.account.AGBBK5A2PJ6CWNB2KELATCBKABDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"What can I say, this came well packaged, the individual pieces are high quality.  This is a classic game that people of all ages can enjoy.",Classic Family Fun...,Size: ClassicVerified Purchase,,41,50,3030275,Public
Jessica G,/gp/profile/amzn1.account.AEHIHJN5L7LCK4NVD5JEOGW72H5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Classic game, arrived as expected. We gifted it to a 6yr old. He loves to play the game and use the blocks as dominos or as building blocks",What you’d expect!,Size: ClassicVerified Purchase,,6,47,3121089,Public
Vanessa Run.It.Off,/gp/profile/amzn1.account.AFJAMPQBXWK7F7L367NYMFNDR3OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,BEST if you want to personalize it. I wrote fun “actions” and questions on each piece for a Bachelorette party and then gifted it to the bride. Talk about perfect!,Easy to customize!,Size: ClassicVerified Purchase,,46,13,1682006,Public
DB,/gp/profile/amzn1.account.AF4DQ2NHP5BN5WY5RQW776G4SSCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Fun little game and the price is right! We used them to write relationship advice on each piece as a party pastime at a bridal shower.,Exactly as shown,Size: ClassicVerified Purchase,,9,113,1624742,Public
M Mix,/gp/profile/amzn1.account.AHBQ6P7VHLAAJMMBK5GVBCKMZT3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2018",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,It's Jenga... Writing a review for Jenga is like writing a review for socks... You already know what it does and what it is for. Great addition to our regularly scheduled non-electronic game nights.,It's Jenga.,Size: ClassicVerified Purchase,,442,97,35713,Public
MarilynR,/gp/profile/amzn1.account.AGZLEEMQN6LE6M26MZHAVWHEV7CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"I got a few sets to put in my classroom to use during a review game.  Kids love playing the game.  When they get bored, they use them for blocks and build things.  And these are 7th graders.  I have also used them for doing STEM challenges.  The price was awesome!!",Good Ole Jenga!,Size: ClassicVerified Purchase,,10,28,3359766,Public
monica,/gp/profile/amzn1.account.AH4YFQ6RFSWBHRTWDW2ESSKMZW7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,This is a must have game. Every house hold should have one it’s suitable for different age groups and lots of fun.,Must have.,Size: ClassicVerified Purchase,,35,54,794664,Public
elplarry,/gp/profile/amzn1.account.AG4ZTUPSUVIE3Z4NCGHIAWYZDSYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Don't waste your time and money getting another version.  Some other imitations are fancier, but the original JENGA is a quality product, with smooth pieces.  I just wish they would give us a better box for rebuilding the tower after someone knocks it down.",Great Classic Game,Size: ClassicVerified Purchase,,2,15,49996195,Public
Lucy,/gp/profile/amzn1.account.AE6LRBNTZ7H476J2K236XGK4DRKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,"Love some classic jenga but don’t take a chance on the “used” options. For a buck or 2 less than new I tried a used one and it showed up in beyond poor condition. The jenga box itself was covered in tape holding it together like it had been ran over, and it was missing 14 of the total 54 blocks.",Don’t buy used,Size: ClassicVerified Purchase,,0,8,8299546,Public
Jessyca M,/gp/profile/amzn1.account.AEVXFMJDE4XDEJDS5DBVHFAF2SAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Well, we can’t talk bad about jenga. I have so many games at home and Jenga is usually the one that everyone loves to play. It was prob one of my best quarantine purchases haha",We love Jenga,Size: ClassicVerified Purchase,,4,30,19588953,Public
Bethany,/gp/profile/amzn1.account.AEHAXJNRY3RQGDZ7BDS6O4CSFV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"It's definitely Jenga! Very smooth blocks, builds a sturdy tower. Kids love playing it and building with it.",Fun game,Size: ClassicVerified Purchase,,16,62,8595681,Public
ALB,/gp/profile/amzn1.account.AHM3LDUY4GIHNMYGDYLJJ2AKCAIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I purchased this for people to sign with a sharpie marker at my sons graduation party. I placed a sign by it that said “thank you for helping me build the best memories!” I received many nice comments about this idea.,Great as a party guest book substitution,Size: ClassicVerified Purchase,,43,62,658970,Public
Lou,/gp/profile/amzn1.account.AFJSWUE3NJZPHBZHWP5NQD2CITWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Always looking for games to play with the grandkids, and this one did not disappoint.  My 5 yr old grandson loved it! It is a great way to help them develop learning skills with this game.",Great game for family fun!,Size: ClassicVerified Purchase,,4,28,6350864,Public
Printed Unlimited,/gp/profile/amzn1.account.AF5XZUDAQE5E3ZJGPT3I5F52DWNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Great family game for all ages. Good quality and value. We play it with our 5 and 3 year old often. They never want to stop playing it.,Great family game for all ages.,Size: ClassicVerified Purchase,,293,164,162947,Public
DawgPwnd,/gp/profile/amzn1.account.AGKSLMSFYZQJ4FYXOZFLDHNNUDHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2018",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I had never owned Jenga before but had played the large version at enough bars to finally cave and buy it. Excellent build quality and even cheaper than the knockoffs out there. My girlfriend and I use this to decide who has to drive when we go out!,Great game for a great price,Size: ClassicVerified Purchase,,340,114,187575,Public
marialip,/gp/profile/amzn1.account.AEZCQYMJYOLJW6R7DEADPFBRO3CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Bought a bunch of these for Christmas gifts. They were only $5 each!! Can’t beat the price. Love playing Jenna because it’s not so much of a commitment.,Great value,Size: ClassicVerified Purchase,,4,25,6155737,Public
Danielle,/gp/profile/amzn1.account.AH2KW5I4VR6SM5QTGM25XS2FF7RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2015",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"I was hesitant to purchase this because of some of the reviews that commented on quality of the game. However, I'm really happy I went with my gut instead. The game is fantastic. I didn't find it to be of cheap quality. I definitely recommend purchasing this if you're considering adding it to your game collection.",A Great Game,Size: ClassicVerified Purchase,2 people found this helpful,405,258,34689,Public
Olivia magdaleno,/gp/profile/amzn1.account.AFFH3TXNZL3RLNK6LMWOLLP6PO3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,The games is as pictured. Unfortunately it does not come with plastic to hold jenga in. It is just a cardboard box. So if broken nothing to hold game. Other than that as pictured,As pictured,Size: ClassicVerified Purchase,,7,37,78573408,Public
CHUCK'S MOM,/gp/profile/amzn1.account.AFJE3R5PTH4F6CXS3EADJVFGSE6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"Jenga is a great, easy to learn game.  This one was exactly what I expected.  Came quickly and plays perfectly!",Jenga is always fun!,Size: ClassicVerified Purchase,,51,69,2784570,Public
Kevin D. Rogers,/gp/profile/amzn1.account.AF3DH4S4HIU7O4MJ7EBUQAL6NZZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2019",1,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"If you host games nights or are invited to game nights, this game right is a lottery pick for fun! We usually do the men vs the women and it gets INTENSE!!!!! This is a no brainer. Buy it now!",Game Night At It’s Best!!!,Size: ClassicVerified Purchase,,1459,816,1336,Public
Sara Flesh,/gp/profile/amzn1.account.AHOJIKWGGDVPCSFBLAF63UTTM3YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,0,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/product-reviews/B00ABA0ZOA/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"Love Jenga!! A great coffee table game for whenever I have friends over, especially once a little alcohol gets involved! I can't believe I got this for $5. What a steal!","So cheap, so fun!!",Size: ClassicVerified Purchase,,22,21,62593673,Public
