author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Bobbie,/gp/profile/amzn1.account.AHEXEINHVAIDRE7EPPC7BOBWRNFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I love the small bags, I eat only one and quit satisfied, good for my diet.  Great taste also",Good value,Flavor Name: Classic MixVerified Purchase,,,989381,24,225,Public
kr,/gp/profile/amzn1.account.AFFQBMH44BFUPR2436ZTU4W6XLMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,Very miniscule portions. The popcorn was 1/2 a handful. If you dumped everything in box out it was equivalent to a standard size family bag with about $5.00,Tiny portions,Flavor Name: Classic MixVerified Purchase,,,601517,28,68,Public
Rena,/gp/profile/amzn1.account.AGDWZJG7FWWDBSWGADIQ7LB24DVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,"Unfortunately, I didn't read the reviews on these chips until after I received the order and noticed that the chips would expire in approximately 3 weeks.  I tried to send them back, but couldn't.  As we began consuming the chips, several of the bags were stale!  I will not order this again!",Don't buy!,Flavor Name: Classic MixVerified Purchase,,,11075943,2,14,Public
Wyattmom,/gp/profile/amzn1.account.AGV6U5MQHDLRQX55NYLHDVTDLS5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,I just got this box delivered May 28th and box clearly states use by June 1st 2021. Our family likes chips but less than 3 days to eat the entire box?,Almost expired,Flavor Name: Classic MixVerified Purchase,,,8767771,5,21,Public
susan clem,/gp/profile/amzn1.account.AGSEJDBCAEOZ77BXWXLU3Y635MIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Your browser does not support HTML5 video.           Little easier than going to the store and my grandkids are going to love it,They are good on their word about next day delivery,Flavor Name: Big Bag Flavor MixVerified Purchase,One person found this helpful,,5798302,1,12,Public
Disgusting Consumer,/gp/profile/amzn1.account.AHFHJK6NI3UGD5VT4TGCKVUWNEEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"The potions size of the Tostitos Scoops is poor only in that they got a bit crushed in transit. Super salty snacks otherwise, exactly what you expect for flavor. Super fresh.",Tostitos get crushed a bit,Flavor Name: Big Bag Flavor MixVerified Purchase,,,4243176,2,19,Public
DataComa,/gp/profile/amzn1.account.AHHGMS2RXXDWG3JMSETZ4JJS5LGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",2,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Great value! The items I received actually expired 2 days after receiving them. Amazon was so understanding on the phone they offered a replacement or full refund! I still will order again in the future!,Some items expired in less than 48 hours of delivery!,Flavor Name: Classic MixVerified Purchase,,,169546,103,83,Public
Honey,/gp/profile/amzn1.account.AFTVZCHRZOUKX6IIPG52CQKKKBFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,The Doritos were all stale but the rest of the box was just fine.  Other then that it was a hit with the kids!,Box 9fchips,Flavor Name: Classic MixVerified Purchase,,,627262,29,45,Public
Jennifer,/gp/profile/amzn1.account.AGRFEZ7GNEVXYZN245SG3GRDPPTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,Am canceling my subscription because twice I have received open chip bags and crushed chip bags. No a good thing.. It was nice while it lasted but all good things come to an end.,The good the bad and the ugly.,Flavor Name: Classic MixVerified Purchase,,,4796348,31,31,Public
Allison,/gp/profile/amzn1.account.AHZLIUBZ7CCUQ6ZBS3G246DKG4RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"Some of the bags were popped open, stale, none of the bags of popcorn were fresh. Sucks cause I thought it was going to be a great for the kids and most of them were wasted",Kinda disappointed ☹️,Flavor Name: Classic MixVerified Purchase,,,6260974,3,18,Public
tysweetpea,/gp/profile/amzn1.account.AGII6FNHITFG4TURSDIXFCRI3FSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Great variety of snack packs. I do not know what it is but the doritos do not taste the same as it does in the big bags. Not as flavorful. But everything else was good!,Same product different taste,Flavor Name: Classic MixVerified Purchase,,,2727891,7,39,Public
M&M,/gp/profile/amzn1.account.AH3CO6TBZTJSM4Y7BRU6SISY2XJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,EXPIRED!! These arrived just in a box not a sealed bag. When I went to open the chips they were stale and I looked at the date - April 2020. Not fresh at all.,EXPIRED,Flavor Name: Classic MixVerified Purchase,2 people found this helpful,,2441622,69,16,Public
Jayden,/gp/profile/amzn1.account.AET5G3G7BH5RFRD6S2DNETH33S4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,I was very hopeful for this item and that there would be no issues. I have ordered this item twice thinking that the first time they came crushed was just a fluke. So I ordered them again but this time they also came damaged. Customer service was fantastic and helped to solve the issue. This product is a great value and very convenient. I just wish they have come not in pieces.,Chips came damaged but overall a great product,Flavor Name: Big Bag Flavor MixVerified Purchase,,,31193173,0,1,Public
Bugs Bunny,/gp/profile/amzn1.account.AFYR5ONK46PSAOTASNP7DAII4PVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"Arrive on time, but all are expired in within a month or two.  No wonder they a bit cheaper.",Yes & No,Flavor Name: Classic MixVerified Purchase,,,1333808,34,101,Public
D Preston 26,/gp/profile/amzn1.account.AFDU53RF5E55VJZAXVLIWKE6LV5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"The Doritos did not taste right, and the others were a little stall. I was looking forward to having some nice size snacks in the house. They were ok not great.",A little old,Flavor Name: Classic MixVerified Purchase,,,3674939,3,57,Public
Kindle CustomerAngie Melon,/gp/profile/amzn1.account.AEKOVLS4LKCOPUV5LDGLHCILUL7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2019",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,This product was delivered 4/28/2019. I still had a bag and found that expiration date was 4/23/2019.The product tasted fresh but that's not the point. I didn't pay $ 12 and change for an expired product.Someone Is not rotating the merchandise and NOT doing their job.,Expired merchandise.,Flavor Name: Classic MixVerified Purchase,,,4203593,10,26,Public
J.W.,/gp/profile/amzn1.account.AHGY7EFR5TWE7VQFR7KCDBSVDNCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,Have these set up on my subscribe and save - they're nice for bringing to the pool or packing in lunches. My July order had an expiration date for 8/31. My August order also had an expiration of 8/31. I know that chips don't stay fresh forever but feel like less than a month isn't acceptable. Something to consider,Close to expiring,Flavor Name: Classic MixVerified Purchase,,,6246980,14,19,Public
Will,/gp/profile/amzn1.account.AEILDVZGDIESHODCCCM4BGXKYFIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,Thought it was just Mr for a while there. But this was the 3rd box that tasted funny so I kept track of the expiration dates on the bags instead of blindly eating them. These chips have already expired or will expire in a week. I will be canceling my subribe and save for these.,Expired chips,Flavor Name: Classic MixVerified Purchase,,,9229936,1,9,Public
Marl,/gp/profile/amzn1.account.AGATAAI7Y6AQ3VGWTQRNICIT7YCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"These chips are addicting and so good but they have nothing but artificial ingredients & certain sugars that will keep you addicted and wanting more. Over time diabetes will occur. I am one of the few that escaped the abuse of the junk food monsters and I hate to see people getting brainwashed and feeding their young children these types of snacks. ""moderation"" is BS when it comes to this, don't BS your health.",Diabetes,Flavor Name: Classic MixVerified Purchase,,,15514543,1,4,Public
Amazon Customer,/gp/profile/amzn1.account.AH4TDZMQWLWGAUMYIFCPDF4JREFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,Absolutely horrible!  DONT BUY!!! These have been in the warehouse so long expiration is not even a month away! Extremely stale and possible mold!,DONT DO IT!,Flavor Name: Classic MixVerified Purchase,,,1020658,48,64,Public
Maggie Giles,/gp/profile/amzn1.account.AHPGBP36V2QWO2HJ4TSMVVFECD6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2021",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,I ordered these items through subscribe and save which comes at the end of every month. Sad that my deliver date is the 30/31st and the freshness date is the 1st of the following month. Not cool at all.,Fresh date not so fresh,Flavor Name: Classic MixVerified Purchase,,,10251777,1,12,Public
CelticRedDragon,/gp/profile/amzn1.account.AHDHEY2HC2YL7HSBC4B6D2P3WNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,The only chips in this pack that didn't taste stale were the spicy sweet chili doritos.  Don't think I'm going to order this again.,A Dud,Flavor Name: Bold MixVerified Purchase,2 people found this helpful,,2610525,26,163,Public
EastWind,/gp/profile/amzn1.account.AHDXIUN7YPLRIYTNKBBCO5RCIRVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,"When I ordered this, the product info shows pack of 2, but I received only one, then I double check the product page, the ""pack of 2"" disappeared.",Pack of 2???,Flavor Name: Classic MixVerified Purchase,,,6307593,20,48,Public
Kristi,/gp/profile/amzn1.account.AFPQFYH2F7NIVOP76IYZ3YPUBXHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,1.0 out of 5 stars,Amazon ships these so bad they are all crumbs but the actually chips themselves taste ok. The portions are too small for adults but okay for kids lunches.,Good chips but Amazon usually damages the,Flavor Name: Classic MixVerified Purchase,,,84497333,18,61,Public
Madness,/gp/profile/amzn1.account.AEDOG27SI7RILJFCAUKFRUOE2EGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,4.0 out of 5 stars,"We have purchased this product a few times, but today decided to count the packs of chips and found there were 34 rather than 35.  May be an honest mistake, but will count future orders to make sure we are not short changed, again.",Short Changed,Flavor Name: Classic MixVerified Purchase,,,14892439,1,11,Public
Sunny,/gp/profile/amzn1.account.AECCOWNSSGAF4UJM4BIEYMS7BP4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"Great selection, but the expiration date was very soon. Will not purchase again.",Not the best,Flavor Name: Classic MixVerified Purchase,,,1233182,82,123,Public
Hector,/gp/profile/amzn1.account.AFK47HJKKFCKVJPRIKNPSRUOTBQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,This was for my granddaughter and as far as I know she love the size and the variety.,Good choice,Flavor Name: Big Bag Flavor MixVerified Purchase,,,1687106,11,39,Public
John L,/gp/profile/amzn1.account.AFYG2MABMDJAQMCRRGMIJMCZYRUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,They arrived on July 14 and the freshness date on the bags was the same date. Disappointing as I would expect to get fresh product.,Received expired chips,Flavor Name: Classic MixVerified Purchase,,,714627,52,128,Public
Shopgirl423,/gp/profile/amzn1.account.AGYEKXTBZLUCFTIYFXG6HIOHRTJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2019",5,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,"Giving this 1 star since 2 bags were open and over half of them had no air in them. I could see puncture marks in some of them where the air was coming out. Normally this isn’t the case, but NOT this time.",VERY DISAPPOINTED! Taking this off my subscribe & Save!,Flavor Name: Classic MixVerified Purchase,,,390808,113,122,Public
Robert,/gp/profile/amzn1.account.AGRTWI2I3FNFE7JIVXV4T7M52ZEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,So far every bag is stale. They all expire at the beginning of January... if I could give 0 stars I would. So disappointed.,About to expire.,Flavor Name: Classic MixVerified Purchase,2 people found this helpful,,5134473,34,34,Public
Cynthia G.,/gp/profile/amzn1.account.AEYWS5SZAYOZC5KQ3PKEOAVXYMEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,2.0 out of 5 stars,"I ordered these under Subscribe and Save because they're a good price. The two times I've ordered, they were less than a month before expiration. Who eats 35 bags of chips in less than a month? The waste negates the savings.",Check expiration dates as soon as they arrive,Flavor Name: Classic MixVerified Purchase,,,6323975,81,37,Public
Opas C5,/gp/profile/amzn1.account.AGWQ7NM5WI75G6WZAPU2RRQBYA4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,4.0 out of 5 stars,All good in box nothing opened or damaged. ordered in February good till April fresh and good.,All good and fresh,Flavor Name: Big Bag Flavor MixVerified Purchase,,,1645780,21,38,Public
Mike B.,/gp/profile/amzn1.account.AFG7BEGU7GVWIEKUXVS24ACGT6NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Great product and kids loved the variety.  Good size bag for snacks and lunches.  Love having it deliver versus having to handle it from the store.  I always receive the same freshness dates as I see in the stores.  I will definitely continue to order.,Kids love this and super convenient,Flavor Name: Classic MixVerified Purchase,,,6124828,8,18,Public
TMC,/gp/profile/amzn1.account.AFJTYOG4BPGQOVMYEJYHBWXR7WQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,3.0 out of 5 stars,"I needed to get Spicy Hot Cheetos for my teen's quaren-teen birthday and was glad to get them in a box with Fritos, Doritos,  and the others but I wished I'd looked at the flavors because they're all a little funky. So now we have a bunch of rejected other flavors like Jalapeño and Chili Cheese and Vinegar and Salt.",Didn't read the flavors - just looked quickly at the packages,Flavor Name: Bold MixVerified Purchase,,,5118162,7,10,Public
Rhonda Williams,/gp/profile/amzn1.account.AGIXIKOAZSLKDUSQPJ7NANJ5BGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,2.0 out of 5 stars,I orginally rated this purchase 5 🌟 because I was so excited to surprise my son who is away in college. It was also a great price.Last week I asked my son how many bags did he have left because I was going to order again. He told me he finished all of them before the end of January because they only had about 1 1/2 weeks before expiration date!! I was not happy!!😕,PLEASE CHECK EXPIRATION DATES BEFORE SHIPPING!!,Flavor Name: Classic MixVerified Purchase,,,34469152,0,1,Public
tommysts,/gp/profile/amzn1.account.AF3ZFLV4UZXIND2QDC6GHE45S53A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,The box wasn't as full as it normally is.  If not as full next time we will cancel this item on the pantry list.  We should have take a picture of it.,Our box was missing about a third of the order,Flavor Name: Classic MixVerified Purchase,,,912372,85,129,Public
Amazon Customer,/gp/profile/amzn1.account.AFXLRI5ZKTG4YOVD7Y4HOREK5MDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,I was  so happy to come  across  these as my three kids love  these to snack on however  a few was opened  in the box and there was only a 30 count not 35 and when you have 3 kids those other  5 count ....,The count was not as reviewed  35 it was only 30,Flavor Name: Classic MixVerified Purchase,,,83986896,3,14,Public
FrankieJoe,/gp/profile/amzn1.account.AE7DL7QZZCWRZVUF2APGINGLBS6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,I thought these were going to be small individual bags. But I guess I read it wrong. They are four bags of chips. Pretty good for the prices and the freshness!!,Pleasantly surprised,Flavor Name: Big Bag Flavor MixVerified Purchase,,,6110379,2,17,Public
Linda S,/gp/profile/amzn1.account.AFHVR46MVRZ5FYXAKESTMVXAZHZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,Ordered 35 and received 34! Need for memorial for Sunday.,Count off,Flavor Name: Classic MixVerified Purchase,,,6807739,30,50,Public
PickyBuyer,/gp/profile/amzn1.account.AFYN2ZNWFHAHBLJEKIQ6U6DIGCJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,Too many Cheetos, thought there would be an equal number of each flavor.,Too many Cheetos,Flavor Name: Classic MixVerified Purchase,,4932021,8,57,Public
Sunshine,/gp/profile/amzn1.account.AEFMQKCECOYNLYJNVIEQ4QEQHUNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Good flavor and freshness good price for your money.,Freshness,Flavor Name: Classic MixVerified Purchase,,,291826,39,260,Public
maritza,/gp/profile/amzn1.account.AFFRTZYH7OBX5WR5PJJJ6WLAQYCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2020",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,3.0 out of 5 stars,Even though it expires in less than 2 months doesn't really matter because my kids will eat it before then.,Expires less than two months,Flavor Name: Classic MixVerified Purchase,,,593148,41,34,Public
ElRox,/gp/profile/amzn1.account.AHZSZJL6I3R7KZWZP4T3IYV2MOPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,This was the worst variety pack. not as much of a variety as two or three of one and a big bulk of jalapeno kettle chips. Box came damaged almost half of the products we're open and the box was greasy.,Garbage order,Flavor Name: Bold MixVerified Purchase,One person found this helpful,,981250,68,38,Public
Tonya G,/gp/profile/amzn1.account.AF3JNCZYLZF5QGQ6U3AQMKHGUMPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,2.0 out of 5 stars,"We get a box of these monthly. But, unfortunately our last box was filled with chips expiring in 3 days. Most of the doritos were no longer filled with air but completely flattened. We won't be purchasing again.",Expired Chips,Flavor Name: Classic MixVerified Purchase,One person found this helpful,,2709801,20,27,Public
