author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
AlpineShopper,amzn1.account.AFCBE2GCAHXZVPUYV4GC4OV624MQ,"Reviewed in the United States on May 26, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"I love these. So does my wife and daughters, and therein lies the problem. I need a location tracking system so I can find who stole them (this time). They last forever, are super comfy and do what they are designed to do better than any other sock I've tried. Highly recommend",If They Only Came with Location Tracking,Size: LargeColor: Midgrey/Legion BlueVerified Purchase,,70,84,Public,869751
Havanese Are Awesome,amzn1.account.AEDRCY6FLZXZQ5KFESZEH5BXXTDA,"Reviewed in the United States on July 11, 2020",1,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,"Size is not consistent across Balega brand. I have worn Medium in other styles, two different styles shown in picture.  One style, Hudden Comfort, is MUCH larger than the Ultra Light style.I rated only 3 stars because I am uncertain about the comfort and fit of the larger version, the Hidden Comfort style.  I hope washing in hot water shrinks the socks.  They “fit”  in their pre-washed state, but are much looser and larger than other previously purchased styles across the same brand.  I will provide this same input to Balega.","Brand sizing inconsistent. See picture, both a size Medium.",Size: MediumColor: WhiteVerified Purchase,,11,11,Public,10223288
Paul Z,amzn1.account.AHKSZJFZOVLZNY2FVZ5VP3ZYEUXQ,"Reviewed in the United States on July 23, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,Saw several reviews accusing these of being fake. They’re not. I’ve had numerous pairs over the years- they’re my favorite running sock especially in high heat/humidity. I bought two pair on Amazon and they are identical to another Frey pit I had just bought from a running store. They last longer that many other brand I’ve tried.,"Not fake, great sock",Size: X-LargeColor: CharcoalVerified Purchase,,14,24,Public,1484788
LLombardo,amzn1.account.AEHEJMOF2U6EHY4T4JF77DHQQAXQ,"Reviewed in the United States on June 27, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,These socks are really soft and comfortable to wear without shoes but they are really thick . I kept trying to figure out why my runs were not going as well when I wore them and I think it’s just because they make my sneakers (Nike) too tight. I tried them last night with an older pair of sneakers that have a looser fit ( Brooks) and it was better. I bought three pairs of these and missed the return window. I’m going to try a different style of this brand to see if they work better. They aren’t cheap so now I feel like I should buy a new pair of larger sneakers so it isn’t a waste.,Too cushioned and comfy to run in,Size: SmallColor: Charge Purple/LilacVerified Purchase,,30,12,Public,4826449
Cheryl,amzn1.account.AFLRJ4PLG2NIFB364OUFLL7XG4IQ,"Reviewed in the United States on October 16, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,"I've heard good things about these socks, so I decided to order a pair.  Well, they were comfy standing up.  However, as soon as I started walking in them, the heel disappeared into my shoe.  So, I ordered a different size - same thing.  I've spent half the day digging the heel of the sock out of my shoe!  Then went back to my Bombas.  Returning both pairs.",If you like digging your sock out of your shoe all day then get these,Size: MediumColor: BlackVerified Purchase,,129,148,Public,1424468
YYDD-San Francisco,amzn1.account.AEEONAHWONFLEQ2CKFIYHYZFQPBQ,"Reviewed in the United States on April 20, 2015",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,"I'm an adult female with running shoe size 6 (regular shoe size 5).  I bought Balega hidden comfort black, size small, and they were loose.  I have worn, washed, & hang them dry for a month and they were still loose.  I take off 2 stars for that.  Otherwise, the socks were sweat absorbing, soft, comfortable and well-constructed - appropriate for weight training, plyometrics, aerobics, cardio dance, running.  They keep  my feet dry when doing all those activities.  For walking, hiking, or being on your feet at work in 50-70 F and for a long time, I recommend socks with 35-75% wool for insulation, warmth, and natural fiber.  Those Balega socks are purely synthetic - good for short use (up to 4 hours on your feet).  Too bad they don't come in x-small.Here are the materials:84% Drynamix polyester14% polyamide nylon2% spandex/elastique.","Comfortable, well-constructed, but loose fit for women shoe size 5-6",Size: SmallColor: BlackVerified Purchase,3 people found this helpful,25,32,Public,5767986
C. Terry Gregg Jr.,amzn1.account.AH6WJG2XOTWBX63BP7BVD73A7AJA,"Reviewed in the United States on February 27, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,4.0 out of 5 stars,"Balegas are hands-down the best socks I know of when it comes to ankle-height work out socks. I have 4 pairs. This blue pair I bought (x-large) is great but for whatever reason, is not quite as plush as the white pairs I have. Don't get me wrong, it is really good, but not AS good as the others. I am not sure why. I would buy again, though.",Good Sock. Not AS soft and plush as the white Balegas for some reason,Size: SmallColor: Mid Grey / CarbonVerified Purchase,,9,38,Public,4282864
Kristin B,amzn1.account.AF5KON4P2ECCHEESU5SAWV4CKAGA,"Reviewed in the United States on November 12, 2014",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,5.0 out of 5 stars,"I am a woman with very wide size 10-10.5 feet (FYI- if you don't know the size to get, the Balega website has a very accurate size chart. I am a medium). I have NEVER been able to wear low cut socks without having them slip down into my shoe after walking just a few feet. I've spent more $$ than I care to say on socks, trying to find the ones that cause the least friction, have the most comfort, and don't slip. I have found my holy grail in these socks. They didn't slip down even a little bit on my mile and a half walk. I just got these, so I haven't put them through the wash yet, and am not sure if they will stretch or wear out (although, many reviews on here say they do not wear out in the wash).The ONLY thing I wish these socks had was a label for L and R, so that I don't stretch the socks out putting them on different feet each time.All in all, perfect socks. I just bought 4 more pair!",The only pair of socks that work for me!,Size: LargeColor: BlackVerified Purchase,One person found this helpful,336,91,Public,256481
Kimberly,amzn1.account.AGEA4S3T3WCOSKCU2N7BDXJTONBQ,"Reviewed in the United States on October 16, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,3.0 out of 5 stars,"They socks are very soft material, but did start to pill in the heels after 2 wears. These are thick and definitely not work out socks or good @ keeping moisture away. Disappointed on purchase especially after reading some good reviews. I'd pass on these socks.","soft, but too hot for running",Size: SmallColor: Light Aqua/Mid GreyVerified Purchase,,32,141,Public,515014
jencullen,amzn1.account.AFQEOI7CS2IFXIILUB7ULI2TVYJQ,"Reviewed in the United States on September 20, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,1.0 out of 5 stars,I’m a super loyal balega customer. The material and fit of these socks were different.Slipped into my sneakers while running. I’m returning them. I read other reviews that speculated about counterfeit products but I can’t confirm that since I threw the packaging away.,These Balegas are not like all the others I’ve purchased!,Size: MediumColor: CharcoalVerified Purchase,2 people found this helpful,2,1,Public,31338312
Grampa,amzn1.account.AEZ5ZRJXOUXAUC2TDGIFXQE4IA6A,"Reviewed in the United States on September 15, 2015",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"Two years ago, I had complicated foot surgery with a lot of metal fixtures left in my foot with enough stiches, our grandkids labeled it Franken Foot.We have a great walking/running shoe fitting store, and when I started walking they fitted me with great shoes and sold me Balega socks.Those socks fit great, but they have a lot of semi loose thread on the inside of the sock which didn't feel good.  I used the Sean Connery system of tuning the socks inside our and wearing them.  I had to do that with my second order.These Balega's don't have that problem.  They are comfortable all day with a couple of power walks. They wash great and air dry quickly.I wished that they had brown colors.If you have tender feet, buy these for walking and running.  You will not be sorry.",The best Balega socks so far!,Size: LargeColor: CharcoalVerified Purchase,,944,205,Public,40612
Janice H.,amzn1.account.AHLEZ2YYNEQEVX5B5YVRTJTEUF5Q,"Reviewed in the United States on January 7, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"I love these socks. They have great arch support, are very comfortable with cushion my feet. They're great at keeping my feet dry and are designed so they won't slide down on my heal. They are my go to socks whenever I wear my tennis shoes. Seller appropriately described them online. I highly recommend these socks and will buy from this seller again.",Great no show socks to wear with tennis shoes.,Size: LargeColor: WhiteVerified Purchase,,30,45,Public,1213914
Amazon Customer,amzn1.account.AERVTITCATZQDEWUNZUA2E6ISJVQ,"Reviewed in the United States on February 20, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,2.0 out of 5 stars,"I wish I would have read the reviews before buying. $12 for ONE pair of socks and they're too big! I used the product sizing chart and got a Medium because I wear a women's size 7.5. Now I have slipper socks I can wear around the house but there's no way I can run in these. Way too big. They are also extra thick, so wouldn't fit well in my running shoes, and don't wick moisture away at all. Super disappointed with this purchase.",TOO LARGE - BUY SIZE DOWN,Size: MediumColor: BlackVerified Purchase,,424,23,Public,196280
janet checchio,amzn1.account.AFR3JFJVOZP3JLNZL5LW7MOQFVIA,"Reviewed in the United States on October 16, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,3.0 out of 5 stars,I have used these Comfort socks for at least 8 years. This last order there must have been defect or Balega is having the product made someplace different then the original factory. A hole developed in the heel after just 2 months. I have other Balega comfort socks that have lasted years. I would like a refund since these socks are pretty pricey at $15 a pair,A hole developed in the heel after just 2 months.,Size: LargeColor: Mid Grey / CarbonVerified Purchase,,2,16,Public,11990192
M. Sharp,amzn1.account.AEH65GNTCFG2DZPA7SBSZOQ74GGQ,"Reviewed in the United States on February 17, 2013",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"I have one pair of these and several other brands (powersox, dri-fit, etc).  These are my ""go to"" socks.  I just bought two more pair so that I don't have to worry about washing the one pair to have it ready for the next run or ride.  Very soft, keep feet dry and comfortable (even on the long runs).  The Dri-fits are ok, but I feel like they are ""slippery"" inside the shoe.  These are more substantial and feel better.",Favorite socks,Verified Purchase,23 people found this helpful,182,136,Public,2386222
Carol,amzn1.account.AHPE5H2P5ZD7EXV3KVECIDKQ46OQ,"Reviewed in the United States on March 18, 2019",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,My husband and I both love these socks we wear year round.  In the winter we pull on the wool socks over top of these and the wool keeps our feet warm and these socks keep our feet feeling comfortable.  A great feature of these socks is that you can put them on with one hand while standing up and holding on to something.  If you can get a big toe inside the opening your foot just slides right in.  A great design for folks getting up in years.,My husband and I both love these socks we wear year round,Size: LargeColor: BlackVerified Purchase,,69,103,Public,443266
Tazmaniac,amzn1.account.AEHNKKPRVPGTTEML3J7JNATMNWIA,"Reviewed in the United States on June 21, 2018",1,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,2.0 out of 5 stars,See picture. Looks to me like someone should be fired on the QA line. This is the inside of the sock.  Hanging threads get stuck in your toes when you put it on.  Am I supposed to cut the threads?  I understand that I can return them but one of the reasons you buy online is convenience.  Is this normal?  My other Balega socks don't have this?  Are these the real deal or knock-offs?,Poor Workmanship!,Size: LargeColor: Mid Grey / CarbonVerified Purchase,One person found this helpful,23,34,Public,86641358
rcaseytx,amzn1.account.AGMORJCM7FKVGBG7FE7NI5QLZY4Q,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=17,5.0 out of 5 stars,"I try to only run in Balega socks!!  They have eliminated so many issues for me that regular cotton socks created.  Love the bright colors for being seen on the road.  The fit was perfect. Cannot recommend enough, especially for the price!",Love these for long distance running and comfort!,Size: MediumColor: Peach/Neon CoralVerified Purchase,,45,74,Public,3329473
Saly,amzn1.account.AEFWD4OKFEI4JTY26BDQSNP7HO2A,"Reviewed in the United States on April 7, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,2.0 out of 5 stars,"The material is very soft but it feels too stretchy. The heel tends to creep down. They also make my feet really hot.Update: after only 2 or 3 washes, the color is fading and the surface is pilled. Seams look like they will pull apart soon.",revised review,Size: MediumColor: Light Aqua/Mid GreyVerified Purchase,One person found this helpful,334,160,Public,220523
JJH2U16,amzn1.account.AFNEOIYBUA7SU3OLJWGCGJI3V4BA,"Reviewed in the United States on June 23, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,2.0 out of 5 stars,I wanted to love these as I've heard great things about them but they were really thick compared to the Smartwool brand running sucks I usually wear and the sizing seemed to run large.  I wanted them for running but they felt bulky in my running shoes.  I ended up returning them.,sizing seemed off,Size: SmallColor: CharcoalVerified Purchase,,9,36,Public,3462059
SD Mama,amzn1.account.AFTVWZ6TLYMZPE26JCVAHFQNQ4ZQ,"Reviewed in the United States on June 8, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"They are a little on the thick side so just be aware. I always size up for my running shoes so its not an issue for me and I like the added comfort of the thicker areas of the sock. They stay in place when running which is a major plus! That was the most important criteria for this sock. Not to show and especially not to slip. Great sock, will definitely buy more.",Great choice!,Size: MediumColor: BlackVerified Purchase,,224,58,Public,338784
Terra,amzn1.account.AETFOC7IMET4Z46RNZFRJPOULNHA,"Reviewed in the United States on March 2, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,These socks were great when I was doing running and training. Other socks would give me blisters and I was having issues. I tried wearing one sock over another sock but it got too hot. These socks are so comfortable and once I started wearing them the whole blister issue went away completely. For everyday wear sometimes I prefer a lighter sock because I live in Florida and in the summer to have socks on like this are a bit too warm. Balega has some other socks that are lighter but I didn’t really try them for running so I’m not sure how they compare on the blister front.,"Favorite running socks ever, prevented blisters",Size: LargeColor: BlackVerified Purchase,,17,9,Public,4610782
SLav,amzn1.account.AFKBIRB7DSQFVORB3KRL5KZU35RA,"Reviewed in the United States on July 24, 2017",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"Man these are comfortable.  I especially like the filled section on the back of the heel.  A major problem with short running socks is that they fall below the heel lip of the shoe and leave your ankle susceptible to chafing and blistering.  The lip on the back makes that much more difficult.  I'm sure it can still happen, but it stays in place quite well.The socks themselves are much heavier than I'm used to in a running sock, but on a 5 mile run in high humidity, my feet didn't feel any hotter and were perhaps slightly more comfortable that usual.",Comfortable and won't leave your heel to rub against your shoe.,Size: X-LargeColor: Zest LemonVerified Purchase,,350,61,Public,1780575
Mark Roback,amzn1.account.AEE7N3B2GWVA4I3APF72B2YTN3DQ,"Reviewed in the United States on October 25, 2016",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"Awesome sock! I have been looking for comfortable , well made no show tab socks for sometime now. My kids encourage me to buy Nike Elites and I just can't get myself to pay near $20.00 for a pair of socks. I did a bit of research reading reviews and came upon these wonderful socks and I could not be more happy. I only wish they had a multi pack that was reasonably priced. Seriously, $10.00 for a pair of socks? What has this world come to? My only complaint- the price is too high. I'm not cheap and I have bought 24 pairs of Balega socks for myself, my wife and my two boys so I have spent approx. $250.00 in total for socks, thats nuts! If you want good quality socks, then I guess your going to have to pay for it.",Awesome sock! I have been looking for comfortable,Verified Purchase,,10,27,Public,86572678
kathie r,amzn1.account.AGEWIC5V65TWXDU3TD2HBYLOTF2A,"Reviewed in the United States on August 28, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,I left my old balega socks on a vacation. Bought additional socks snd had them delivered to me on vacation. The no show socks are now unisex. My old ones were sized a little differently. They are great socks just be careful on sizing.,Great socks,Size: MediumColor: BlackVerified Purchase,,15,58,Public,1733097
ML,amzn1.account.AGWR4JSYG5FTM6336GE25HYDHO6Q,"Reviewed in the United States on September 28, 2019",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,2.0 out of 5 stars,"These socks were too big, too hot, and created too much friction. They gave me blisters on my toes--tops and bottoms--and were generally miserable to exercise in. After 3 or 4 miles, the fabric on the bottom felt like razor wire cutting into my feet.",Didn't work for me,Size: MediumColor: WhiteVerified Purchase,One person found this helpful,252,179,Public,211533
Katie I. Irvin,amzn1.account.AHX4LX5FX5GYD5RRU2AGUXCT65EA,"Reviewed in the United States on May 13, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,4.0 out of 5 stars,I bought a small in these socks. I wish they had an XS. I normally wear a ladies size 9 shoe. These fit but I would like for them to fit a little tighter. Very comfy and thick though!,Wish they were a little tighter on my foot!,Size: SmallColor: WhiteVerified Purchase,One person found this helpful,20,49,Public,2584911
sealand,amzn1.account.AEO3GDGKXKV3VYHNZQURKXQNFTSA,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=18,5.0 out of 5 stars,"I purchased one pair of these socks to see if they were worth the price.  They are very well made but not worth the price.  Not good for wicking, slide off your feet, plus just rotates around your foot.  Go buy a nice bundled pair with 3 or 4 pairs of socks for the same price, you will be much happier.",More hype than anything else,Size: LargeColor: Mid Grey / CarbonVerified Purchase,,47,83,Public,1519870
AmazonCustomer,amzn1.account.AEWAYGEL4BXP64R3U34YZTXL67IQ,"Reviewed in the United States on August 16, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,"I bought these months ago and had been wearing them for comfort with slippers around the house, and another two pair of the same brand for jogging. For the first time today I wore these particular white socks out for a jog and immediately after about 5 minutes they began to slide from my heels and down under my foot, so I was not able to jog with such bulkiness underfoot. Though it's been months since I bought them, I feel I spent good money for a very popular, reputable and expensive brand. I hope they honor my request.",They slip under the heel. Asking for refund or new pair,Size: SmallColor: WhiteVerified Purchase,,1,4,Public,27233948
aultraman,amzn1.account.AGBZAAMBCZHQQ64AJQ6HFIO64EUA,"Reviewed in the United States on October 22, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,2.0 out of 5 stars,My 2nd Balega. I bought these on the strength of the first pairs. I liked how they held and wouldn't slip when I jogged. These however are looser and not as compressive. I am not happy about these given how much I paid for them.,Diappointed,Size: LargeColor: Neon BlueVerified Purchase,,543,371,Public,35973
MBel,amzn1.account.AG5QAXJWDXS75F5NMYQ6WOCWGSZA,"Reviewed in the United States on September 15, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I have a LOT of foot issues and blister easily.  So far, these are the best for ""no feel"" seams.  I probably have about 10 pair so far in various colors.  I just get the basic ones and use them for daily wear.  Highly recommend.",My Best Socks,Size: MediumColor: Neon BlueVerified Purchase,,255,333,Public,68609
Spicytee,amzn1.account.AHSAPNBEG4QZXKZBPCO7VU6XZPNA,"Reviewed in the United States on July 17, 2017",1,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"When my friend said buy these Socks. I was like why do I have to spend so much on a plain sock? Sound so ridiculous but I went ahead and I ordered one. It really helped me on my first ever Marathon. I wondered how I would have felt without them.Oh my God! They are the best pair of socks I will ever own. That I had to asked myself, where has the socks been all my Running life..  Lol.I'm always on my feet, very active and I workout 5-7 times a week, These are just perfect. Breathable, well cushion, soft and smooth. I don't just wear it for running only, I wear it to work and casual too. I will definitely order more.",Super Best Bucks I Ever Spent!!,Size: MediumColor: WhiteVerified Purchase,One person found this helpful,117,51,Public,990687
Jill,amzn1.account.AHHARF4NWVG3ND6ZXY4TLWBCKHAQ,"Reviewed in the United States on June 14, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,4.0 out of 5 stars,"These Balega socks are very well-made, and they wash up well. For me, though, they are too thick and my feet get really hot. I like a thinner sock for running, but I think I'll use these in the winter months when it's cold.",Well-Made But Too Thick,Size: SmallColor: Zest LemonVerified Purchase,,39,84,Public,978843
HallieS,amzn1.account.AGLGNHTOWAVQXTO6NNOGZK36ZLKA,"Reviewed in the United States on September 16, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I really like that these socks come in different sizes. I wear a size 6 shoe so often I have a sock that is ""size 6-10"" but is too long for my foot and bunches up near the toe. These are surprisingly soft, have a medium thickness, and are exactly as shown in the listing",Fits really well,Size: SmallColor: Light Aqua/Mid GreyVerified Purchase,,75,39,Public,347135
Amazon Customer,amzn1.account.AFWMMLJLSHWBEXEG623BU65XTKEQ,"Reviewed in the United States on July 4, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,"I was excited to get these socks because I have read some great reviews on them. However, when I actually got them and tried them on, they weren't very firm fitting and slid around. I ordered the correct size according to their size chart but they weren't as great as my Bombas, Fits, or Smartwool socks. All in all I think I'll stick with those brands of socks.",Not the best socks I've owned!,Size: MediumColor: Legion Blue/TealVerified Purchase,One person found this helpful,3,5,Public,16851874
feba0,amzn1.account.AEYNJ5OVJZD3KDNWOVU7D7XOLDJA,"Reviewed in the United States on November 8, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,Are these really Balegas? They don’t have sane absorbency. I am not really pleased,Not usual Balegas,Size: MediumColor: Midgrey/CandyflossVerified Purchase,One person found this helpful,187,192,Public,185587
KMHrock89,amzn1.account.AHNY6I7ADZ6XIKOL3REGQS4C4V5Q,"Reviewed in the United States on January 9, 2020",3,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,These are supposed to be new socks but I received socks that were previously worn and disgusting. Balega has forever lost a customer. Return is on it’s way.,Socks are used and disgusting,Size: LargeColor: BlackVerified Purchase,2 people found this helpful,13,20,Public,8379022
Erica,amzn1.account.AF4HGXNPI33ZCL67JD3XHPRFM3HQ,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,5.0 out of 5 stars,"I am so glad I bought these. The heel tab is great for running, but the rest of the sock is awesome too. The extra padding is very helpful because I am on my feet constantly for my 11 hour shifts as a vet tech. I literally bought a pair in each color for me and my partner.",So Comfy!,Size: SmallColor: Charge Purple/LilacVerified Purchase,,6,29,Public,2581349
Michael,amzn1.account.AGBRCRTP56E5QRQXDC2Z67NQKVLA,"Reviewed in the United States on September 20, 2020",0,,https://www.amazon.com/Balega-Hidden-Comfort-No-Show-Running/product-reviews/B0016CJIZO/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,Either the balega socks I received are knock offs or their quality is gone.  I’ve worn this brand sock for years and never did they slide down and not fit properly.,Are these knock-offs,Size: MediumColor: WhiteVerified Purchase,2 people found this helpful,5,8,Public,22416715
