author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
T. C.,amzn1.account.AF5LP7ER3W62F7BROHD6GWWQYHBQ,"Reviewed in the United States on February 11, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"Works as well as ever however I have to point something out. I have comcast for my internet, they recently canceled the included Norton anti virus, so I installed windows defender from Microsoft, after downloading Turbo tax I found the save feature did not work. This was because my newly installed anti virus was blocking it. I had to go into settings and allow Turbo Tax. Just a word of warning so if it happens to you it's your anti virus and not Turbo Tax",Been using Deluxe for years,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,4,45,Public,86716377
T. Fisher,amzn1.account.AG7NHA3YSO4MICX55AJ2LHYDEMUQ,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,1.0 out of 5 stars,"I downloaded the TurboTax Deluxe program on 01/20/2021When I try to install it I had the usual Update screen and it apparently updated the program.However, it stops there. A screen appears that says Activation but nothing is on the screen other than that.Sometimes a blue dot will appear but nothing happens.Your records indicate I ordered it twice which I did not.Either correct the problem, replace it with a workable program or refund my money for this worthless program.I copied this email from an earlier post, as every issue that gentleman is having I am also,","JUNK, do not purchase the download version",Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,112,4,Public,4760965
Shop King,amzn1.account.AE4YX7JVH3SHNNXPD7G3H6LM4GKQ,"Reviewed in the United States on February 26, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,2.0 out of 5 stars,"Abysmal programming. Rejected return twice!. Followed all the recommendations. Error testing showed no errors, yet my returns are rejected again.Before that I was charged 2x for State filing as I had to re-enter data due to ""failed authorization"". Inept, premature programming.Either I'll end up paper-filing or trying HR Block to e-file. Worst experience in 20 years of use.Save your money and frustration. Avoid TurboTax 2020.",Return Rejected 2x... Cmon TurboTax... Why?,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,142,51,Public,2022125
AlBSure,amzn1.account.AEDIS2ZSITX5LUHSR4L624BB2MDQ,"Reviewed in the United States on April 26, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,3.0 out of 5 stars,"Pros: I completed our moderately complicated return without too many issues, so the product met my (low) expectations overall.Cons: This software is among the most annoying programs I've ever used. Incredibly slow, and it completely lost its mind when I tried to start it up (after the initial install) without an internet connection. It's expensive for what it is, and there are too many ads for upgrades and unnecessary services.","Bloated, slow, cumbersome.",Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,812,154,Public,16892
Ghassan Qutifan,amzn1.account.AENF2SQ7J7QQVEIPBEFBM7PHVYTA,"Reviewed in the United States on April 6, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,"Used Turbo Tax on MS windows platform for few years now, until Turbo Tax stopped supporting Win7, so spent the money on a new state of the art HP PC which came ppre-loadedwith Win10, and that's when my headache started, First couldn't download Turno Tax SW from Amazon, then Turbo Tax kept freezing, after hours of trouble shooting I was finally able to run the software, completed and e-filed our Fed. Tax.However, it kept Freezing again and again when attempting to complete and e-file our state taxes ... The issue as I see it is that intuit developed the Turbo Tax SW on legacy Win platforms, which was not migrated successfully to the new Win10 platform, tax season is stress enough without having to work with a subpar product like this ... So Intuit, until you fix your faulty product you'll not be gettingg my business next Tax season...😡🤬.",Faulty and stressful Turbo Tax software,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,0,7,Public,13184645
lazylegs,amzn1.account.AGYJI5BC5GDGK6FKIMXAKRYIJU6A,"Reviewed in the United States on February 27, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"I used to do my taxes by hand back in the dark ages, but Turbo Tax makes it a breeze, especially for the very complicated CA tax forms.  The user enters Federal information first and then the program transfers everything over to State, making adjustments based on Fed vs State tax laws.  Also, when you use it year after year, it pulls last year's tax return info to the current year so you have far less data to enter (ie, personal info, employer info, bank routing #'s for direct deposit, etc.).",Pretty straight forward!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,761,151,Public,31910
Lawrence D. Spencer,amzn1.account.AFWELL7ADAEZAOBMTPBZXXA2GAEQ,"Reviewed in the United States on May 19, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"This is the second year I've filed with TurboTax. As a software developer, I can say that they have done a magnificent job with the user interface. It's super-easy to use, asking only what's necessary and presenting only the information you need to know, while making other details and more in-depth information easily accessible. One thing I especially appreciate is when they ask a question but give you a hint that a certain answer would be very unusual. If I don't quite understand the tax concept behind the question, but I know that my situation is far from unusual, I know how to answer. They also give a running ""score"" of what size refund you can expect based on what you've entered so far. It's almost like a game, seeing that score go up.",Makes paying taxes a pleasure (almost),Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,67,9,Public,10617836
Joe,amzn1.account.AHZNDUWNGKWVY24UUYY7ZTN4KZWA,"Reviewed in the United States on January 16, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,2.0 out of 5 stars,"I have been using TT2020 for years, i installed this version on my win10 pc and it installed fine updated fine started fine but go-to start a new return and it starts to load and crashes to the desktop. I hope i didn't waist my money on this.",TT2020 is the way to go for easy returns,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,2 people found this helpful,12,16,Public,5413663
Kindle Customer,amzn1.account.AE4W24KXOQJ4PVFTTCWOS4FZ3N2Q,"Reviewed in the United States on May 6, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,"Bought the download version from Amazon, found the program to be faulty or ? Tried everything to complete my taxes to no avail. I could not enter my retirement income,  I was advised by a tax consultant to by the TurboTax disk version.  Once I purchased that for the additional $54.99 I was able to complete my taxes.Of course I could not get a refund for the faulity program, so needless to say I will be very careful in the future before buying from Amazon again",Do not buy the download version,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,10,32,Public,7747656
G. Rodriguez,amzn1.account.AFTPY3V63BAER6AL7L24G6JKBLLQ,"Reviewed in the United States on May 26, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"I have been utilizing Turbo Tax products for over 18 years. Always purchase Disc package, but was in a pinch this year and decided to get immediate downloadable digital media. All was smooth transaction and had taxes done and filed quickly. Only issue was having to enter “product software key” everytime I open/launch software once installed on my laptop. Not a deal breaker. But will probably purchase hard install media next year.",Always easy to use and accurate.,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,57,107,Public,4586955
Ron S.,amzn1.account.AGTSQQOFIJGXG6DDNDBWLFSTRE7Q,"Reviewed in the United States on May 17, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"I was planning to buy Deluxe directly from Intuit but they had the highest price on the internet and DID NOT include the state version. Amazon offered it for $10 less PLUS offered the state version for free that I would have had to purchase separately with Intuit. I was golfing the next day and my wife called and asked me for the licensing code, which I missed when I downloaded it. It was in the download and easily retrievable.",Best Price vs. Intuit,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,217,121,Public,264064
MJ,amzn1.account.AG7ZQTJZIUPQWEN5N2LP2PYWJOLQ,"Reviewed in the United States on January 30, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,"I've been a loyal turbotax user for years, but had to abandon it and buy a competing product for tax year 2020. I refinanced my mortgage this year, and had multiple 1098 forms to enter for the same property. Turbotax processed this information incorrectly and if I had submitted using Turbotax I would have missed out on a significant deduction/return. When I went to the Turbotax forums, to my dismay I found many complaints about the same error last tax year (2019), and I confirmed it wasn't user error. Recommendation on the forum from Turbotax reps was to make a manual calculation as workaround and enter incorrect info to get around the bug. I bought a competing product (H+R Block) for half the price I paid for TT, and it handled this scenario correctly, and my return was (correctly) much higher. Would not recommend Turbotax if you refinanced or your mortgage changed hands this year and you have multiple 1098s.",Had to buy a competing product.,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,2,4,Public,17280204
Will Terry,amzn1.account.AEAQG3OMTB5BJ6I73HEPKOZ4TVIA,"Reviewed in the United States on May 2, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"I've used H&R Block Home [formerly Tax Cut] since the late 80s, early 90s.  Never a problem. I have just moved to a state with state income taxes and the state gave me some problems.  A tax preparer who uses Turbo Tax redid my state taxes and we sent them in. [Still waiting to hear.]  I fully expected the Turbo Tax platform to be much easier, instead it was a little more difficult than I suspected.  Once I resolve the return with the state I hope a normal, full year return will be much easier.  For my benefit, I plan to continue to use the H&R Block program, but I plan to try Turbo Tax next year as well.",Giving it a try,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,1,15,Public,14349998
Jelp,amzn1.account.AEUFJO3YLLOSQOFHLLALJXXGCJDQ,"Reviewed in the United States on April 2, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"I have uses Turbo Tax several times in the past without difficulty. This year 2020), I downloaded it, started to do my taxes but at several points I received a message that the current information for that section was not yet available from the IRS and that we would ""return"" to it. I waited almost a week and got the same message. I deleted the program from my computer and reloaded it. Hit the same wall. When I finally got customer service I declined their offer to share my screen with them and requested a refund. I was told that a decision would be made after my complaint was reviewed (within 5-7 days). I received an email stating my case was now ""closed"" without any additional information. No sign of a refund.",Failed to load necessary 2020 tax info,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,5,10,Public,10763822
Jianjun Shi,amzn1.account.AHBPDXVPDP4QIT3FL36WFWTVFXWQ,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,I purchased PC download version of TurboTax Deluxe 2020. But the activation screen hangs on load on Windows 10. I tried to reinstall the software and disable firewalls. None of those seems to work. It looks like that TurboTax 2019 had the same problems last year. How come is it not fixed in new version?,Activation Screen Hangs on Load,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,5 people found this helpful,6,2,Public,10169523
Matthew Asnip,amzn1.account.AFHZUXYCDOM37446EUA3JGTZDH7Q,"Reviewed in the United States on April 15, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"It's great that it is detail oriented, but Intuit never wants to import data from one field to another. I had to enter our address repeatedly as well as the banking info for both state and federal returns.Here's a big hint, people of Intuit. Most people received their mail where they live.Also, if I've answered a question twice, I do not need to answer it again. My answer is not going to change.",You better like data entry,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,910,106,Public,1078925
Samuel J. Cobb,amzn1.account.AESLLVS2OENSIAGCEUUVUEKJEYBQ,"Reviewed in the United States on August 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,"I have used TurboTax since it first appeared long years ago.  I have introduced it to several friends.  No one has been disappointed.  Buy it, use it, enjoy it and you won't be disappointed.  I would say that it makes doing a Form 1040 an enjoyable experience, but that might just be going a bit too far.  Seriously it does take a long, messy, calculation bound, tedious task and makes it as pleasant as can be imagined.",This is TurboTax!!!  Enough said!!!!!!!!!!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,27,92,Public,2021685
andrzej raczynski,amzn1.account.AFYJ4LRLHNH4UY3ZGYAES2Q3C43Q,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,3.0 out of 5 stars,"Overpriced for what it is, tries to nickel and dime you for everything.Would be nice if the IRS developed their own all encompassing software solution to handle federal/state filing and put all these leeches out of business once and for all.",Gets the job done,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,670,257,Public,32609
Paul C. Driessche,amzn1.account.AFHF6MBHJUHUTE56F6HD7YHRTNQA,"Reviewed in the United States on January 28, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"I made a terrible mistake when I hurriedly placed my order for Turbotax this year.  In my rush to place my order, I forgot to check the box for the MAC download and accidentally ordered the PC version.  I immediately reached out to the seller (A difficult feat through the Amazon website!).  This was 5 days ago...No reply.  It appears I will have to pay for another copy yo do my taxes this year.  So, was my mistake made when I didn't check the right box, or was it when I decided to order it through Amazon?",Don't make an ordering error..  The seller will not respond to requests for corrections.,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,14,20,Public,9779612
Amazon Customer,amzn1.account.AG7H7HV66Z72QMWPQUHO2NVIDXFQ,"Reviewed in the United States on January 15, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,4.0 out of 5 stars,I have been using TurboTax for years and usually not disappointed. This year I learned the hard way that the software sold cannot be used on Chromebook. The internet site can be used by Chromebook but that requires  an additional charge to complete Schedule D.,Don’t use with Chromebook,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,7,34,Public,86255280
boohahaha,amzn1.account.AEILQXHS6UM66UJ3X3JK7L7474OQ,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"There was a software glitch in my software that does not allow me to file the return with accurate information. I contacted TurboTax and was advised, after already having to pay an additional $25 for an electronic filing fee, that my only option was to file by mail due to the software glitch. Given that the return window past, I cannot get refunded. This was a complete waste of time and money and I would advise others to steer clear of this product if you want to save time and money.",Waste of Money and Deceiving,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,18,19,Public,3642445
Maryellen,amzn1.account.AEHUNDDC57COKL6JLBMZOWOBFXBQ,"Reviewed in the United States on January 25, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"Not much to review on the software. It hasn't worked yet. After 9 re-installs, numerous restarts, re-downloads, etc. The program has yet to load. Can't even enter the activation code without failure. Nothing but a blank window.",Complete Failure,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,"1,001",318,Public,572817
SueB,amzn1.account.AF7JHCYRIB6G6AVDGEQEUBPGLVFQ,"Reviewed in the United States on January 23, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"Love Turbo Tax and have been using it for years.  Very easy to use, simple questions are asked and based on your answers, the forms are filled out correctly.  It takes longer to gather together the paperwork needed to file taxes.  Ordered on a Wednesday and taxes submitted on Saturday.  The delay was waiting for one form to be finalized by the IRS for inclusion on my taxes.  I ordered the download version.",Taxes are done!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,219,50,Public,42401
Rob,amzn1.account.AEGGY3UWMHC3P27HC2EQ2KYAKNKQ,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"This year my new PC has no disk reader so I was hesitant to order the PC download version due to all the bad reviews.  I tried the free version and it 'sucks' compared to what I'm used to.  I ordered, downloaded and used this version with ZERO issues.  I zipped through my taxes quickly and am still a huge fan of Turbo Tax!  Perhaps the latest update fixed many of the early users complaints???",Flawless download and easy to use,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,427,243,Public,45762
Chris,amzn1.account.AFMTESIIIMKROHNQIWCRZKX22SQQ,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,I have used Turbo Tax and H&R Block over the years.  This year after reading reviews decided to go with Turbo Tax again.  Simple download from Amazon and then you have to enter key that is sent via email.  I always do the walk-through guide for Income and Deductions.  Took me about an hour and a half but i am done.  I am going to submit Federal through Turbo Tax tonight and submit my state taxes online directly.  You can pay Turbo Tax to submit your state for an additional fee or you can file them online directly with most states or you always have option to print and mail in.,Simple and just works,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,16,13,Public,9576919
D McK,amzn1.account.AFEAKZXIYSB2FABLGXDI7BQ6OWUA,"Reviewed in the United States on April 22, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"I use this every year now. I've tried other software. It saves me a lot of money from a tax preparer individual or company. I most like the way your can plug it into your financial institutions and import complicated stuff that TurboTax figures out for you. (I've never had to use their tech support, so didn't rate that; howbeit seems to be significant that I've never had to call tech support.)",Tested and true,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,108,56,Public,648342
JOSE A. DUARTE,amzn1.account.AFNBVBL6EVKHZ3EXY3RHREGOS2CQ,"Reviewed in the United States on May 11, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"So...I have a simple tax report to do, and this works well for me.  I like the free federal e-file process, but the state income tax filing fee is $25 dollars extra.  Sometimes I have a question, but the help is very self-explanatory.  Easy easy easy.  I have been using Turbo Tax for several years now.  The self-update process explains it's status quite well, and it's fast on my computer.",I have a simple return,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,155,180,Public,142062
gary  marasco,amzn1.account.AEOKCWWHV7R3X5BH3C7TLUUOFRZA,"Reviewed in the United States on January 2, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,4.0 out of 5 stars,"Have not used this one yet, but have been using it for many years with great results.  Like keeping my data in house, so don't use other versions.  Also appreciate that it imports previous years data so I don't have to reenter much.",Very easy to use,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,32,77,Public,3007719
Scott Bright,amzn1.account.AE2LXTIQMXXG2I3VW4RIY5MX7WRQ,"Reviewed in the United States on April 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,I've used TurboTax for maybe close to 20 years! It makes my taxes a lot easier. I like being able to import last years data. That really minimizes how much you have to enter each year. It interviews you and takes you through all the categories of income and deductions. It shows you what you had last year as well. Finally it error and audit checks your returns and e-files them for you. Takes a lot of the pain out of doing your taxes.,TurboTax is the Best,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,"5,389","1,591",Public,1214
KB,amzn1.account.AEXPZLSOMXT4NSOVLINGRAFZFGYQ,"Reviewed in the United States on March 23, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,2.0 out of 5 stars,"I've been using TurboTax for over 15 years. Now I find that support for the retail version lags behind the free online version. I'm still waiting for an update that handles the $10200 unemployment exemption; TurboTax released it to online users days ago. Free users, here's your update! Retail customers, please wait! What a great business model Intuit! Support non-paying customers first?",Don't spend money for the retail version,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,20,40,Public,2292173
Dluke0,amzn1.account.AHX544AGD7NR6NQEDAFSKTAIDVSA,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,1.0 out of 5 stars,Very upset with Turbo Tax. Did my taxes and tried to submit my taxes and Turbo tried to charge me again for the software. I would suggest buying the software in the box. I bought TT on line from Amazon causing me to down load the software via internet.  Had to file my taxes another way. Still trying to get my money back since they refused to send my taxes.  I will never use Turbo Tax again.,Turbo Tax Ribbed me off,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,28,42,Public,2205450
JMan,amzn1.account.AHJJK3YKY7W5CJGZVNSEFELFVEQQ,"Reviewed in the United States on April 14, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,Love Turbo Tax but Amazon has made it difficult to install on your pc because they fail to include the 16 digit code to unlock it. Took me a while to hunt it down within my Amazon account. Don't recommend buying this product from Amazon.,Don't buy from Amazon,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,34,31,Public,2152015
Chuck P.,amzn1.account.AFHXGVWGJOEVLSYEOODAHC2JLDLA,"Reviewed in the United States on March 9, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,2.0 out of 5 stars,"I bought this product in December and as updates come in it requires me to load in the activation code again. It did the same last year and also for TT Business. I have used their products for 30 years and have never had so much trouble. I expect that the result will be the same as last year, that I will run out of my allotted activation code and will have to request a new code, uninstall and reinstall. <Sarcasm> What could be more fun </Sarcasm>. Overall I have a lot of respect for the tax processing portion of TT, but this is a Royal Pain and support has no good answers about what causes this and how to resolve.",Activation required again after every update for me,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,13,9,Public,6376639
Vicki F,amzn1.account.AFDEJ35JXG75G56RSJUOI24TJFWQ,"Reviewed in the United States on April 21, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,2.0 out of 5 stars,Turbotax is charging ever more money for doing less. This paired with a confusing array of products and misleading advice over which one you need to buy based on your circumstances is really frustrating.,state e-filing is 25 USD not 20 USD,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,One person found this helpful,103,125,Public,448214
Terri Santa,amzn1.account.AH36Y2JYHRF4GCH4V5YORGWWTPDQ,"Reviewed in the United States on April 15, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,4.0 out of 5 stars,"I have used turbotax for many years to do our tax return. Very comfortable to use, sometimes hard to follow when the sotware checks for errors and find the errors. Better explanations are sometimes needed. Software is a bit pricey compared to competitor's software. I purchase the software to directly process our taxes on local desktop. I do not do our taxes directly online or via a cloud. I don't trust potential hackers.",Have Used TurboTax for Years but....,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,29,54,Public,1435691
Kevin,amzn1.account.AHAOB2UCEPMB2LIZAQ4TEGK6UAGQ,"Reviewed in the United States on July 11, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,3.0 out of 5 stars,I've always used turbo tax as it is easy to use. Over the last year I've just had issues with them and the irs. I electronically filed on March 4th and my refund had been processing until just recently after I got through to the irs. The IRS said there was an issue with how turbo tax submitted it and turbo tax said they didn't see an issue. I think I will just start using a different program.,"Ehhh, turbo tax used to be great but I'm on the fence after the last year",Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,233,200,Public,14310
PCurt,amzn1.account.AEF54SIRAZLFSV7VUJZ77UGG4HKA,"Reviewed in the United States on April 22, 2021",0,,https://www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/product-reviews/B08HSKNTCM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=16,1.0 out of 5 stars,"I should have followed my first mind, when the 2019 edition had some issues.  Now the program is even more poorly designed.  Instead of going directly to 1099-R when I listed that I was retired, it sent me all over the map trying to enter information correctly.  Then it said I owed $2,565 to state of Illinois -- which is a tax free state for retirees.  Hot mess!",DO NOT BUY!,Platform: PC DownloadEdition: Deluxe + StateVerified Purchase,,231,197,Public,1048505
