author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Jeani,/gp/profile/amzn1.account.AHAF6UGN2BVCCNR7ZGL2SQRMGCVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=33,5.0 out of 5 stars,"Using in my doorbell button. I know that by the time they need replacing I won't remember to do a review. So far, they're what I need at a good price.","Good for price, so far.",Size: 6 Count (Pack of 1)Verified Purchase,,,,12844098,
Lor Dooley,/gp/profile/amzn1.account.AHVIWCUXGSGH3FQSKOK4UZAR7KNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=33,5.0 out of 5 stars,"Product as described, use by date is 03/2029. Only reason for low rating is because There are much better deals on other brand batteries from reputable sellers here on Amazon",Better deals available on other brands,Size: 6 Count (Pack of 1)Verified Purchase,,,,263247,
Beverly,/gp/profile/amzn1.account.AFUYUI76B672T42TLV2J6DJ44QFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=33,5.0 out of 5 stars,Exactly as described. Delivered promptly. I would do business with them again.Only time will tell as to how long they last.,All seems to be well...so far. Time will tell.,Size: 6 Count (Pack of 1)Verified Purchase,,,,959256,
Little Walter,/gp/profile/amzn1.account.AFYBFAIBKF2ZVMR7U5XEKBMU2PWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,4.0 out of 5 stars,"Mine are good through 2026, which means they are 3 years old with 7 years of shelf life left. I am okay with that, especially for the price. They are REAL Energizer batteries as well. C'mon....",They Are Fine,Size: 4 Count (Pack of 1)Verified Purchase,,,,1770813,
patty,/gp/profile/amzn1.account.AEN33W67PPF3L5SZLS4OI6A7K7EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,5.0 out of 5 stars,The batteries so far work great! My key fab actually works again,They work!,Size: 6 Count (Pack of 1)Verified Purchase,One person found this helpful,,,339044,
Reategui,/gp/profile/amzn1.account.AEHHCDPPF6GSO6UROHEGJTWPNFLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,3.0 out of 5 stars,"Is what is expected, nothing out of the ordinary onque stand out from the other brandsGood batteries",Good batteries,Size: 4 Count (Pack of 1)Verified Purchase,,,,1578337,
terandjen,/gp/profile/amzn1.account.AEL6L2JI65HSOZ5HOSAJZ2PIIMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,5.0 out of 5 stars,Plenty of shelf life upon arrival (over a year) and tester shows batteries at full charge. Recommend.,Great batteries,Size: 6 Count (Pack of 1)Verified Purchase,,,,2837,
Christina,/gp/profile/amzn1.account.AG2ESER6FFZXGVSC6IF56ZCHJ7KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,1.0 out of 5 stars,Ordered on January 6th...put them in my candles....6 of them....they are ALL dead as on January 23rd...VERY DISAPPOINTED...WILL NOT PURCHASE AGAIN!👎,Worked great...for a week or two..👎,Size: 6 Count (Pack of 1)Verified Purchase,,,,1315843,
Lara Ligocki,/gp/profile/amzn1.account.AEFEKV63HEZNNY2M4K7EOZDS2XBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,1.0 out of 5 stars,After replacing the battery in my access key I took the batteries into the service center and tested them. All of the batteries were old and had half of their life left.,"Older stock, not worth the savings",Size: 6 Count (Pack of 1)Verified Purchase,,,,1086660,
Janine M.,/gp/profile/amzn1.account.AF4GIDLBR5X3VGARO73NAY3QQJNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,5.0 out of 5 stars,These are a great value and work well. I use these in various remotes around the house including my Christmas Tree.Very happy with my purchase.,Work well - exactly as expected and a great value.,Size: 6 Count (Pack of 1)Verified Purchase,,,,857492,
ag,/gp/profile/amzn1.account.AFKAUNX4K6DT5S2D5ZFEQ7DIH4LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,5.0 out of 5 stars,I use them in my weighing machine and they last months. The price is very reasonable compared to other alternatives.,Does the job,Size: 4 Count (Pack of 1)Verified Purchase,,6,42,4949910,Public
Chaitanya S.,/gp/profile/amzn1.account.AH5SPW6ANQN56MDPU62FVKM2JZNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,2.0 out of 5 stars,"I installed it in my car’s remote. After a month, battery down to low. similar  Manufacture installed battery used to last 2 years",Short life,Size: 6 Count (Pack of 1)Verified Purchase,,,,12072222,
Ryan B.,/gp/profile/amzn1.account.AEN2NCJKPQZXI2JYSTEWJJI5WILA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2016",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=34,3.0 out of 5 stars,I ordered these back in January 2016. As others have stated packaging is not the same as shown. Life span on these are hit and miss. Used them to replace alarm sensor batteries. First set lasted approx 9 months. The second set of batteries in the order only lasted approx 3 weeks.,I ordered these back in January 2016. As others ...,Size: 4 Count (Pack of 1)Verified Purchase,2 people found this helpful,,,250534,
David S.,/gp/profile/amzn1.account.AG4J7ZLLKKP2CUOLV2MDHYD6E6UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,The battery in my ford key fob exploded so I cleaned it out and added another and it worked fine. I recommend replacing yours with these.,Perfect.,Size: 6 Count (Pack of 1)Verified Purchase,,243,96,86423,Public
Adelino Esquivel,/gp/profile/amzn1.account.AEBQAYCEFIQKLFXHGTHVHFGZCDYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,super powerful.last long time i use these for my keyless remore for my car and for my flameless candle lights too.,great value and buy,Size: 6 Count (Pack of 1)Verified Purchase,,25,105,1448640,Public
Shonie Delarosa,/gp/profile/amzn1.account.AFIEX5PBRSUZEI2FKQS7JGFQ4RZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,"The best batteries you can buy! AA, AAA, these, no matter what size batteries, these are the BEST!",Best Batteries Ever!,Size: 6 Count (Pack of 1)Verified Purchase,,29,45,62593673,Public
JKuo222,/gp/profile/amzn1.account.AHZ6RXSAVJUY2QOZ3FNKVFPUALOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,"First packaged was lost. I emailed the seller, and the seller responded, re-shipped with tracking. Batteries are working great! Great experience and product so far. Thank you",So far soo Good,Size: 6 Count (Pack of 1)Verified Purchase,,,,7280099,
Jamie Stengle,/gp/profile/amzn1.account.AHFZ6CMYB2L66VQTXDUW75MU3FSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,I bought these for replacement for ceiling fan remotes.  I put them in recently so I can't really say how long they will last.  I will say the price was great so even if they only last a year its not a big deal.,Nice and great price,Size: 6 Count (Pack of 1)Verified Purchase,,,,81710,
rochanta morrow,/gp/profile/amzn1.account.AEG3CK4KVIDGW7YULZ6LEMA7WW7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,"Great value for the money, I received them in 2 days before my battery died. It was a perfect fit for my car remote. Nothing scarier than getting in your car and it won’t start because your battery is low or dead. With this package I was able to replace my spare remote, the remote to two of my other cars and two to spare.","Energizer batteries last, and with this package you have a spares for the next time",Size: 6 Count (Pack of 1)Verified Purchase,,31,9,12327253,Public
Billy Ray,/gp/profile/amzn1.account.AHL246N6J2BDQ6ZWNFT464G6GERA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,Received batteries in a reasonable amount of time.  They appear fine and work well right out of package.  Cannot comment on longevity or battery life at this time as I just began using.,CR2032 Batteries --- 6-pack,Size: 6 Count (Pack of 1)Verified Purchase,,32,33,2057425,Public
Michael D.,/gp/profile/amzn1.account.AEMUOBTLK7ZTLLHUL5YL6HEA3RCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,"Needed to replace batteries for the garage door opener and vehicle key fobs, both vehicles and both garage remotes take the same batteries, they came with Duracell, Hope these will last as long",Key fob replacement batteries,Size: 6 Count (Pack of 1)Verified Purchase,,0,24,15977233,Public
AMIN GURUNG,/gp/profile/amzn1.account.AFVJCDWXJ2BLCCMX7W55PH23IUGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",1,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,1.0 out of 5 stars,"Crap and misleading. They sent me duplicate  batteries which is not match to their websites. I wish, I could give them  0 star.",Misleading,Size: 6 Count (Pack of 1)Verified Purchase,,,,7501286,
Maureen,/gp/profile/amzn1.account.AEL6VZBSRGOKGGH6BJONCOQFDGFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=35,5.0 out of 5 stars,"Exactly what I wanted and I didn’t even have to put pants on to go to the store and get them. I call that a win win!  Same day shipping and delivery, love it.",Exactly what I wanted,Size: 6 Count (Pack of 1)Verified Purchase,,198,121,151423,Public
Carrie Lewis,/gp/profile/amzn1.account.AFYPTPC5E2WUIWZ3CEYT2MPFBUZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,5.0 out of 5 stars,I used one of the batteries in an LED candle.  They were a good price and arrived promptly.  I can't yet attest to their battery life or longeviity.,Good price and arrived promptly.,Size: 6 Count (Pack of 1)Verified Purchase,,,,2086920,
PPete,/gp/profile/amzn1.account.AGBQFQQRCR6K4AHOCTR7I6CBWPVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,2.0 out of 5 stars,Wait!  I received only 4 out of a box of 6?????😳😢 I can’t return them so I just eat the extra cost!  Hoping for replacements or please order else where!,Box was short batteries!!,Size: 4 Count (Pack of 1)Verified Purchase,,18,24,2694317,Public
Debbie M.,/gp/profile/amzn1.account.AGPANV5WQ2TQ4FUJKTVWAX2V2ZYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,5.0 out of 5 stars,Bought these for my car remote control.  I have been pleased by the longevity of the batteries and have back-ups for the next time the battery needs replacing.,Great Value,Size: 6 Count (Pack of 1)Verified Purchase,,,,1450250,
Scalywagger,/gp/profile/amzn1.account.AHMH3SA3WU2XEXGAWXWQZW5SFTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2020",0,2,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,1.0 out of 5 stars,Battery seems fine. Shipping wasn’t free as advertised. Had to pay the postman,Battery fine. Forced to pay postman,Size: 6 Count (Pack of 1)Verified Purchase,2 people found this helpful,3,3,28543085,Public
Jeff Acurso,/gp/profile/amzn1.account.AGCW3EMXLQN2PYPXFFXUG3R67RXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,5.0 out of 5 stars,"Packages I got,which was four instead of the one advertised, were without the battery life promised on the advertised package.  Probably not a problem but not as promised.",Almost Wonderful,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,,,13832165,
Paul Quillen,/gp/profile/amzn1.account.AHMWJVWKIF4V3VLUSCCQ6E75RZWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,5.0 out of 5 stars,"The CR2032 is used in a lot of products these days, so I bought this 6 count so I'd always have a spare. These work great.",Great product. Works great.,Size: 6 Count (Pack of 1)Verified Purchase,,238,178,63060,Public
Chevy Kaos,/gp/profile/amzn1.account.AGRZQB5ORQUD75XCSFJSDD73JRQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,1.0 out of 5 stars,The first 3 were great. Lasted me a decent amount of time for what I was using them for. The last 3? Dead. Completely dead. No idea.,Meh,Size: 6 Count (Pack of 1)Verified Purchase,,,,463259,
Caitlin,/gp/profile/amzn1.account.AFK5ODCRIXRYXYKGPNIVGCXE2OLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,1.0 out of 5 stars,I ordered these batteries and unfortunately they all need to be replaced even though they don’t expire until 2023.  I used a battery tester and none of them work but I can’t return because it’s past the 30 days. Super disappointed,Don’t buy!!,Size: 6 Count (Pack of 1)Verified Purchase,,34,83,1182331,Public
DanTheMan,/gp/profile/amzn1.account.AFLQZXB43ANHV5YWZPONS66YQQNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,5.0 out of 5 stars,Nothing to dislike - the batteries are the perfect fit and the right solution for the application,"Perfect fit, the right solution for the application",Size: 4 Count (Pack of 1)Verified Purchase,,,,15552057,
Dan Hackman,/gp/profile/amzn1.account.AHP2B5QX5INRS4BQ7CI7PSDXVLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=36,2.0 out of 5 stars,"I thought the battery in My Tesla fob was getting weak. However, after replacing it with one of these things got markedly worse. Is it possible that these are recycled batteries?",Not what I expected,Size: 6 Count (Pack of 1)Verified Purchase,,25,36,2198938,Public
Mike,/gp/profile/amzn1.account.AHHTFBIMGZYHOGFDZCPQ3HZH5RCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,I immediately used all 6 of these on various remotes and equipment around the house.  All of them seem to be doing their job.,Great price,Size: 6 Count (Pack of 1)Verified Purchase,,,,3592883,
AB,/gp/profile/amzn1.account.AHRGIKOUV3KPFL7AVEKMQT7HENEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,This was the best pricing for a per unit price I could find online or locally. So far the batteries have been used in multiple devices with no issues. Not sure about the longevity but it should have a storage life of about 8 years or so.,Good value for per unit cost,Size: 6 Count (Pack of 1)Verified Purchase,,5,33,3764762,Public
Felscream,/gp/profile/amzn1.account.AHQ6FRDCNBZ6T3ITJTRAT4JOTH3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,1.0 out of 5 stars,Put them in a new optic I had purchased and no response.  I used a different battery from the same pack and it worked.  Didnt test the others so be warned.,Arrived dead,Size: 6 Count (Pack of 1)Verified Purchase,,32,28,935125,Public
Raleigh Sandy,/gp/profile/amzn1.account.AHUQHSMYAEEJ6N2S7P64IA3ULVHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2017",2,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,The box was huge for it! Exactly what I ordered.,Awesome,Size: 4 Count (Pack of 1)Verified Purchase,4 people found this helpful,,,98659,
Susan,/gp/profile/amzn1.account.AHUHYONX4DS2YWYUUPAN25ZACPZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,So far so good you can’t buy those cheap batteries they don’t last very long these will and should,.,Size: 6 Count (Pack of 1)Verified Purchase,,39,52,2037008,Public
Brittany Clark,/gp/profile/amzn1.account.AEKYF5QOLDFQFHLCMWNU2442E5OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,I got these to replace the battery in my Tile. So far they seem to be working great!,Happy Customer,Size: 6 Count (Pack of 1)Verified Purchase,,,,85305,
Angela Howerton,/gp/profile/amzn1.account.AEB6PQIRIKU5HSS7VSSIOD2URP2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2018",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,"We use the battery for our garage door opener and it is used MULTIPLE TIMES A DAY, EVERY SINGLE DAY and the batteries LAST FOREVER............They are wonderful.  Would not even think to try another brand, would just be a waste of time & money.",great battery life,Size: 6 Count (Pack of 1)Verified Purchase,,2,52,4726467,Public
Darling Nikki,/gp/profile/amzn1.account.AHJYOD56GVUHGUW6NV4US7JR6NDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,4.0 out of 5 stars,I bought these for my key fob.  They work fine and were much cheaper than getting it changed out at the dealership.,Fits my door opener thing,Size: 4 Count (Pack of 1)Verified Purchase,,198,206,56396,Public
KH,/gp/profile/amzn1.account.AF4ER4AGOVJQPGKYOCGOMOVHGDZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 8, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,1.0 out of 5 stars,Batteries didn't last more than 2 weeks in an electronic tea light that autolights 6hrs a day.,didn't last long,Size: 6 Count (Pack of 1)Verified Purchase,,,,464,
Laurie Bennett,/gp/profile/amzn1.account.AHVI7FSPX6BWVRXQ37OYCALSMMMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2020",0,,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=37,5.0 out of 5 stars,These batteries are functional.  No problems.  Good price compared to brick and mortar stores.,So far so good,Size: 6 Count (Pack of 1)Verified Purchase,,91,42,885003,Public
James G.,/gp/profile/amzn1.account.AFXY72KQ7UVFZUCK3QQADWNU222Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2019",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=38,5.0 out of 5 stars,"Purchased this to replace the battery for my car keyfob, fit was perfect. Cant say how long they will last be 2 months later they seem to be working good as new.",Great batteries,Size: 6 Count (Pack of 1)Verified Purchase,,24,169,1109494,Public
Stefano Roman Gunness,/gp/profile/amzn1.account.AE6KYDJ6A2FUHGDNN33JGZ3FKIYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=38,3.0 out of 5 stars,Well... they don’t look like the one on the picture but they work and do the job!,Good price and fats shipping g,Size: 6 Count (Pack of 1)Verified Purchase,,23,149,4124338,Public
JammerDJC,/gp/profile/amzn1.account.AEYIIN7SG7MPICEPP3POYBIZKVDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2016",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=38,1.0 out of 5 stars,"These batteries weren't packaged as shown.  They showed up as 4 individual battery packages.  That wasn't a big deal though.  The real problem is that the batteries each lasted less than a week (1-5 days each) in my car FOB.  The batteries must have been sitting on a shelf for a long time.  Lithium batteries do have a shelf life and these clearly exceeded it.  There's no packaging date on the batteries, so I can't tell how old they are.",Batteries don't last more than a few days in a car FOB,Size: 4 Count (Pack of 1)Verified Purchase,One person found this helpful,77,17,13088305,Public
Roy,/gp/profile/amzn1.account.AE6O4NEFIMQKGDWSQHLNWNQD75BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2020",0,0,https://www.amazon.com/product-reviews/B08K3FZ314/ref=zg_bs_7586146011_cr_2?ie=UTF8&refRID=E5NJDQ9GKKXQCXXDPSHW&pageNumber=38,5.0 out of 5 stars,These fit my blood metor and my red dot.Two birds kinda thing. Get a year in my blood metor,Worth the money,Size: 6 Count (Pack of 1)Verified Purchase,,76,125,184323,Public
