author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
JULIE,/gp/profile/amzn1.account.AHMRKIGK7AVSQHATQSTX452INGDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,3.0 out of 5 stars,"Got this to cosplay Shin Tsukimi with. It works fine, fits fine, durability is fine, but it smells like vomit. A thorough wash could probably get it out but I just used fabric refresher.",Gross smell.,Color: OliveVerified Purchase,,11,26,1613440,Public
Shoe<3,/gp/profile/amzn1.account.AHTBJKOUHN2H2UVCHE3UGL57WRQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,2.0 out of 5 stars,Nothing like the picture. It’s going right back. I hate how many of the things I purchase online now look nothing like the item advertised. There is no “slouch” it’s just a crappy beanie.,No slouch. Nothing like the picture.,Color: 2 Tone Black/Dark BeigeVerified Purchase,,82,97,349066,Public
Sharon Murch,/gp/profile/amzn1.account.AGPVFXT2FNBVMZNQIMUDBJ6I36SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,2.0 out of 5 stars,I really wanted a full slouch at the back. This is more like a fitted cap. You gave to tug and pull yo get a minuscule slouch.,Not slouchy,Color: 2 Tone BurgundyVerified Purchase,,449,139,9246389,Public
Robin,/gp/profile/amzn1.account.AFUJG2BJT3XXKSOACCFIS6HFBAMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2016",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,3.0 out of 5 stars,"I love these hats BUT this color (denim) is NOT nearly as light as the picture shows... it's much darker.... not navy or anything that dark but NOT light baby blue like this pic is. more of a regular denim jeans blue. Yes, I know that's probably why the name is ""denim"" BUT the pic made me think it was going to be much lighter.... :(","""denim"" is NOT the color pictured",Color: DenimVerified Purchase,2 people found this helpful,33,48,5524338,Public
ccl5560,/gp/profile/amzn1.account.AF7ZCRPWSGASYUIBMELE3XNNIO3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,1.0 out of 5 stars,"I ordered the “mustard” color (which is solid yellow). What I thought I was ordering is what is considered the “mustard confetti” I guess (mustard color with small multicolored pieces). The same picture is used to for both hat colors, it is very misleading, especially with so many color selections. Also the hat that was sent to me has a large pick in the fabric. What frustrates me the most is I don’t even have an option to exchange it for one that is not damaged, or for the hat that I thought I was ordering based on the photo shown with that color selection.",I ordered the “mustard” color (which is solid yellow). ...,Color: MustardVerified Purchase,One person found this helpful,1,1,46391081,Public
Jason B.,/gp/profile/amzn1.account.AHH6DHY755YGVAFAVQ2EGFSMTJRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2015",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=25,3.0 out of 5 stars,"I love the overall design and look of the hat. It's very well made and the leather company tag adds a certain class and sophistication to the hat. I have a larger than normal head, so when I put the hat on, unless I wore it pulled all the way down on my head, it slowly slid off. I couldn't wear it for fashion purposes, but for keeping warm it was just fine. Too bad I wear hats for fashion more often. Those with smaller heads will not have this issue, most likely. If you need a hat to keep you warm and have a smaller head, this is the perfect product for you.","Great Quality, Not So Good Fit",Color: GrayVerified Purchase,,73,50,2654969,Public
Sara M.,/gp/profile/amzn1.account.AFKRYADJL4JQ6YJWFRHQIMBGNMGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,"I love it and it's a good price. I thought I was purchasing the one with the hole for my bun, but alas I was wrong. Still a nice hat that I wear all the time will order the one that I actually wanted and keep this one as well. Dark charcoal grey as pictured.","Good quality, good price.",Color: 2 Tone Black/CharcoalVerified Purchase,,4,27,8081409,Public
BrwnIdGurl29,/gp/profile/amzn1.account.AHGSEIO53DVURYJMV4XC4N66RD6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,3.0 out of 5 stars,"Color is true to pic, but this hat doesn’t have slouching affect on me that is shown on the model. I was really hoping for a slouchy hat, so I am a bit disappointed. However, the color is Boise State Bronco blue so it will work to keep me warm during tomorrow night’s game.",No slouch,Color: RoyalVerified Purchase,,22,24,1135405,Public
judye,/gp/profile/amzn1.account.AGS4E5GBUGEAEVGHD663E7KQJSLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,"I’m so glad I found this! It’s warm! It’s pretty! I’d never have found this in a store, because they’d have all been scooped right up. I’ll probably get a few more, in the solid colors. There’s a great selection.",As fun to feel as it is to wear......,Color: Rose Tribal BlendVerified Purchase,,148,135,2144890,Public
PuRL68,/gp/profile/amzn1.account.AGKSCKMF7IWTYOM245MYUJYFVBJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,4.0 out of 5 stars,Great CC beanie quality and beautiful color but it’s not “red” as stated in description. There were several shades of maroon/burgundy/wine so I thought this was true red. It’s a cardinal red- think SEC football :).  It is pretty and I will definitely wear but I’ll have to search for a true red to match certain other items.,Color inaccurate,Color: RdVerified Purchase,,104,96,263230,Public
Martha,/gp/profile/amzn1.account.AFQNPV2APNJS5YO4V3PISPJGFUUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,2.0 out of 5 stars,"The product received does not look like the photo, it does not hang in the back. The color is white and the material used is different from the photo. Very disappointed this is clearly false advertising",Not as pictured,Color: IvoryVerified Purchase,,12,34,3166165,Public
Rhea,/gp/profile/amzn1.account.AEI4DCU3M5MDOOJ45OVTV7LPA6CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,I have so many colors of this beanie and love them all. They're comfy and so stylish. It's effortless to wear them slouchy. I have a smaller head and it fits great. My husband has a bigger head and these beanies stretch to fit his head and are just as comfortable!,One day I'll have one of each!,Color: MintVerified Purchase,,6,23,6520184,Public
SVWP,/gp/profile/amzn1.account.AFFZ2KOEFDHEZWIINC76IMPQYBJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,After seeing mine my mother asked for one. At 87 she said she doesn’t like the kind that squeeze her head snug. She loves this one.,Nice look and comfortable,Color: Mint/Red MixVerified Purchase,,111,85,244000,Public
MD,/gp/profile/amzn1.account.AEFU5RWL5ASIC47DIR6G4WXEU27Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,"These are very cute. Unlike the gloves though, you may need a warmer hat. For the most part, it's warm and I'll wear my hood over my hat most always in the cold Chicago winters anyway. The wind will creep through the knit on these otherwise. But on days that are above 20 degrees, these are just fine.",Cute winter hat,Color: Brown MetallicVerified Purchase,,131,216,197782,Public
Patiocat,/gp/profile/amzn1.account.AFIHGWLZQUS5KUCSX7YYKFTPYDKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,Love it. Good fit.,Good fit,Color: 2 Tone Black/CharcoalVerified Purchase,One person found this helpful,4,26,5405756,Public
Kati,/gp/profile/amzn1.account.AEBPNFFBCRXB6V55EFXKPV7YUP5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=26,5.0 out of 5 stars,"I have been seeing this hat in various styles/colors everywhere and decided I wanted one for myself.  They retail for about $20 in boutiques, so buy on Amazon to save half the price.  I love the two-tone pink color as it is more dimensional and better quality looking than the flat tones.  I have had no issues with unraveling and the size is perfect for my massive head.  It can be pulled down to my eyebrows or rest at the top of my forehead for different looks.  Already bought some for my family members who kept stealing mine!",Great Quality,Verified Purchase,,2,8,14988761,Public
Tammy,/gp/profile/amzn1.account.AHPOG5JH5KV7P2USJIQ4YNKTKM5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,3.0 out of 5 stars,It was the right color and it was cute enough but it was definitely not slouchy like the picture showing. It was a tight beanie. I ended up giving it to a 12 year old girl. It fit her better.,Not slouchy,Color: 2 Tone BurgundyVerified Purchase,,56,63,417080,Public
RobynAlexis12,/gp/profile/amzn1.account.AHOS7CEMTPWE6KW2PIXI3SFP22KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2017",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,1.0 out of 5 stars,I was really disappointed when I received this beanie. The color was completely off. It looks like a very dull ugly purple. Not only was the color off the sizing was off too. I have two other CC Beanies and they both are the same size (width & height) this one was smaller in both width and height compared to my other two.,Disappointed,Color: New LavenderVerified Purchase,2 people found this helpful,49,63,4703035,Public
All4mykids,/gp/profile/amzn1.account.AGEPA547MGEG2RI6RRV6E36BHKTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,"This was an accident buy.  I didn't realize I hit the purchase button till it was shipping but I am very pleased with this purchase.  It is thick.  My daughter wears it so I'm not positive how it holds up outside but from what I can tell, it should be great.  Not like some items that are thin and you can feel the wind through it.  I don't think that is the case for this.",I'd buy again,Color: BlackVerified Purchase,,547,610,181230,Public
Caitie alise,/gp/profile/amzn1.account.AGY7BPKBYRPUQOV5FPKGSXDSO7YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2020",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,Holy cow I love this hat!!! The color is fantastic and it’s so soft and warm and comfy! Also love it with my braids! A must buy!!,Best  hat!,Color: 2 Tone PeachVerified Purchase,,265,161,201278,Public
beatdown2011,/gp/profile/amzn1.account.AHYKRJFA66IAQUSWK6SGY25P2ENQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,4.0 out of 5 stars,This is a cute hat its very warm and looks good does not mash your hair so you still have curls I liked it so much I bought 2.,Nice and Cozy,Color: OliveVerified Purchase,,49,85,1734327,Public
A. Kouba,/gp/profile/amzn1.account.AE4FDJOFDVM53GJQW2FMDJCJSIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,"This hat is so cute, and I say this as a crocheter who should really be making my OWN hat. I saw someone with this hat and I asked where they got it, and went and bought two myself.  It fits well and it's super cute!  I bought one for myself and another to gift away.  It's still quite cold where I am and this is great for when I'm out walking my dog.",So cute!,Color: 2 Tone GreyVerified Purchase,,1347,217,13398,Public
Coraline Jones,/gp/profile/amzn1.account.AHUPKLSNIFQOEY6LYPO5SHC3SGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,Kept my head warm. Stretched out a bit after wearing but washes up pretty nicely.,Perfect warm hat.,Color: BlackVerified Purchase,One person found this helpful,277,193,343132,Public
Alyssa B.,/gp/profile/amzn1.account.AGG4EHPEA4UYVMKT632SHQFX4C6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,This is the perfect slouchy hat! Comfortable material and stylish. I had a hard time picking a color but the dusty rose is beautiful!,Perfect!,Color: Dusty RoseVerified Purchase,,745,205,81059,Public
Leah,/gp/profile/amzn1.account.AE3NJTWIILPYMNOKRLPNYP4BGYNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,"Great hat, looks better in person! The fit is very nice and comfortable. The darker gray color was very true to the picture.",Exactly what I was hoping for!,Color: Ombre Dark Melange GrayVerified Purchase,,47,47,327214,Public
Rebecca J. Wright,/gp/profile/amzn1.account.AGKKCEBGBQREBZUDEECFCFYUHOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2016",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=27,5.0 out of 5 stars,"Perfect, perfect, perfect for my small head.  I have a 21"" head, and wear a 6 3/4 cowboy hat.  I wear youth ball caps. I wanted a hat that would be thick and warm without being itchy, but had my doubts that this would be too large since it's designed to be worn in a more slouchy fashion.  So glad I was wrong!  This hat fits GREAT and doesn't slide down my forehead all day long.  Excellent quality and very warm, but not so warm it makes you sweaty.  I'll be buying it in more colors for sure!",Warm in Wyoming,Color: BlackVerified Purchase,,20,56,1158303,Public
TS,/gp/profile/amzn1.account.AHRBPP5H7C26N5XDFHV74NPFA4LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,This hat is so stylish and cute with different shades of teal.  It's made with very thick yarn and is super warm. I bought 2 the teal multi and black confetti since I fell in love with this hat. This hat is definitely a must have to keep warm in the winter!,Super warm and cute hat!,Color: 3 Tone TealVerified Purchase,,88,53,79150679,Public
Tina,/gp/profile/amzn1.account.AHVDQHD6CJ2GMZPBSW3I37XRZWFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2020",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,"This is so super cute!  Fits perfect!  Excellent price, very soft and comfy.",Very warm and soft,Color: MauveVerified Purchase,One person found this helpful,2,21,9333507,Public
Kristen Jackson,/gp/profile/amzn1.account.AEFI7YXBV6DC45WUBSFMV5DOAA3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",2,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,3.0 out of 5 stars,"Quality seems good and I like the color but there's not enough material here to call this a slouchy hat...which is what I was looking for. So that's disappointing, but for the price I'll keep it.",Not slouchy,Color: 2 Tone Black/CharcoalVerified Purchase,,5,17,3956930,Public
mandy,/gp/profile/amzn1.account.AEHAI6J63NPAAZJTU6T5MTJJ6EXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,"I purchased the denim color and I love it. It matches almost everything. It keeps your head very warm, warmer than I expected. It’s great quality and came with the appropriate tags. I’m considering ordering more colors. It doesn’t sag as much as I expected it too though, but that’s okay.",Great color!,Color: Blue/DenimVerified Purchase,,511,101,224425,Public
Mikayla,/gp/profile/amzn1.account.AF7MZYEDXAWKPASRYQIQAVK6ZIUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2017",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,"I love this hat! I recently purchased a new winter coat that is this exact color and I couldn't be happier. I personally like the ""beanie"" look of it. It doesn't go down too far, but it does give off the look of a beanie. Upon arrival, it was neatly packaged and arrived on time, which is a great start right off the bat for me. I took it out of the packaging and found it to be soft and didn't have a foul odor at all! I've read on other reviews for this product before I bought it that it had a weird smell, but this wasn't the case for me. All in all, I think this is a great product for those that are unfortunately stuck where it gets cold outside! :)",Perfect Color and So Soft!,Color: Dark OliveVerified Purchase,,837,331,8676,Public
JEM,/gp/profile/amzn1.account.AGEX4PXA6KMVWIYJHQ6SYZYNWC7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,4.0 out of 5 stars,"It is nice, but I really wanted a more slouchy look. I have to really pull at it to get it to look even a little slouchy. Still cute. It fits well for a regular beanie. I am still on the look for a slouchy beanie.",It is cute but does not slouch like the pic depicts,Color: 2 Tone Black/CharcoalVerified Purchase,,6,12,15368984,Public
Pam Stepps,/gp/profile/amzn1.account.AHAJJQ25RJYBYG3QYY2WMMYXOD2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,"I needed a nice looking beanie to wear when it is cold. I bought this one because I like the color pink and I wanted the knitting to be strong yet soft. It only took a couple of days to receive my order in the mail. It is just what I wanted! The color is rich, the knitting is large and the color is perfect! I would purchase this beanie again!",I Love Soft Things,Color: Candy PinkVerified Purchase,,17,16,2588818,Public
Krystyl Summers,/gp/profile/amzn1.account.AFQVOFBUTUSJ2NAZ23FAAYIZPNIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,The beanie is looser knit because of the slouch. Overall 5 stars but not as tight of knit as a regular CC beanie. I still love it. Comfy!,Super Cute,Color: Dark OliveVerified Purchase,,13,21,5565365,Public
Laura,/gp/profile/amzn1.account.AFN4NJJ6URSONZSPZT25T4K3NM3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2017",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,5.0 out of 5 stars,"I absolutely love this hat! I spend a lot of time outside in fall and winter - in northern IL, so staying warm is a necessity. I've only recently been able to wear this hat since it's starting to get colder. I sat through two football games in about 40 degrees and was more than comfortable. Bonus, it's cute too!",Love it!!,Color: BlackVerified Purchase,One person found this helpful,16,31,79114494,Public
Hana braga,/gp/profile/amzn1.account.AHT3SZ2JGMPP6OBR3IXYIQVYNYRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=28,1.0 out of 5 stars,I just received the hat and was disappointed. It’s not slouchy and very tight fitting. I was surprised to see that you are not able to return or exchange the hat. Please think before buying,Nonreturnable?,Color: RoyalVerified Purchase,One person found this helpful,104,91,820580,Public
Amazon Customer,/gp/profile/amzn1.account.AGJZALNQT3TOJFV7D4V4U7W77I3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,5.0 out of 5 stars,"This is beautifully made, warm and looks great! I have a bigger head and many hats look terrible on me, but this one looks like it does on the model. I love this hat. I got the light denim, very pretty blue.",Great quality!,Color: Confetti DenimVerified Purchase,,37,36,79063358,Public
A.F.,/gp/profile/amzn1.account.AHAKW7UXS3PMYAQKO4ZZ6NXKGPEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,1.0 out of 5 stars,"Got the hat without the pom, not the one pictured. Disappointed.",Didn't get the product pictured,Color: Black/Multi W/ PomVerified Purchase,One person found this helpful,38,40,860296,Public
Emily,/gp/profile/amzn1.account.AGRGAXRL4AZ3TGW55QCSV5QKWQMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,3.0 out of 5 stars,"I didn't like the chunkiness of the beanie. It made me look like I had extra brain coming out of my head. Not a bad thing to have extra brain mind you. I love the color. I just didn't like this particular style or how it made me look in the mirror. I returned this immediately and got the regular, non-chunky beanie in Navy. It does me good!","To Chunky or Not to Chunky, That Is the Question",Color: Indi PinkVerified Purchase,,9,20,3204933,Public
tess,/gp/profile/amzn1.account.AE67NBLW57LKBE3WDUMIVE5Q7F5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",3,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,5.0 out of 5 stars,Was pleasantly surprised that this wasn't a knockoff. It is cozy and cute. I got the oatmeal with colored flecks . It's a neutral color that will go with everything. Nice and warm.,**Not a Knockoff**,Color: Confetti OatmealVerified Purchase,One person found this helpful,42,69,521061,Public
mike fezatte,/gp/profile/amzn1.account.AFGANZ5CJZ6BKYB3C4DOQIWFSAQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2016",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,2.0 out of 5 stars,"Huh?  Nope.  Wife of the account holder here....  This hat is much too small to be slouchy, and I have a small head.  It fits more like a ski cap or something, no slouchy back to be found.  I even tried stretching it out a bit and nope, nothing.  It is soft, it is chunky, it is cute but not at all what I thought it was supposed to be.  See how it fits on the model woman?  Yep, that's it.  Not what I was expecting by the description.  Returning and shopping again.",Too small to slouch.,Color: BlackVerified Purchase,,138,61,79294742,Public
Kristi Richardson,/gp/profile/amzn1.account.AEIGOWBRL4FZDHNE4XDA7AWWEFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=29,4.0 out of 5 stars,"I bought this beanie to go with a red puffy jacket.  It looks great with the coat, but sometimes the beanie rides up.  It's not a flattering look, so I have to remember to pull it down occassionally.",Cute and warm,Color: RdVerified Purchase,,62,73,2018643,Public
