author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Manbearpig,/gp/profile/amzn1.account.AGHALQNN5GBUCLOWBAFDSNMGEVBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 8, 2019",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=17,5.0 out of 5 stars,"I love these but unfortunately something was on top of them in the warehouse and made an indention. So the foot hole is like, permanently mushed in. No big deal if it were for an adult, might rub uncomfortable. But my son is about to turn 2 so where he used to slide his foot in them, he has to sit and hold it open to get it on. Bummer.",Crocs,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: LemonVerified Purchase,,61,126,618296,Public
DDF,/gp/profile/amzn1.account.AHJKSJ3NDCN5NZXLWVPA67QARDMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2019",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=17,5.0 out of 5 stars,My 4 year old son loves these because he can easily put them on himself to quickly go and play outback. Not great for running but playing on the lawn or deck they are perfect.Good price when they are on sale. You can squeeze a little more time out of them too since the back strap can go down for when their feet have gotten a little too big for them!,My son loves them,Verified Purchase,,574,496,5663,Public
Yan L.,/gp/profile/amzn1.account.AEG5NYGZDCB5CQWBIIR2YPNZFQQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=17,3.0 out of 5 stars,Well it turned out to be really comfy for my 2.8 yo toddler. It was her favorite for a few days. Then one day it started hurting her feet and actually broke the skin quite a few spots. I don't know if it's the design or size... Either way I'm returning this.,Hurt her feet,Verified Purchase,,35,113,2585696,Public
Maci gilbeau,/gp/profile/amzn1.account.AGRR6PL6EWO3RXPC66UWJN74L4IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=17,4.0 out of 5 stars,"They came packaged perfectly in crocs bag undamaged, they look perfect. My daughter is normally a toddler size 6 ( usually fits a little loose) so I got size 6 crocs, but they are too small with the strap on. I think they run alitttttle small, so I’m ordering another pair in a 7. Other than that great product",Perfect condition - get bigger size!,Verified Purchase,,475,568,55758,Public
Amazon Customer,/gp/profile/amzn1.account.AEL3BM2XUTMOKPCJEK6525NFUG2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,Received them today. Super cute and comfy. I saw some reviews about they breaking quickly so we will see how they do. First time buying my sons crocs from amazon VS the Crocs store. I have gotten myself ones on amazon though and I love them. We got him the color “ocean”,Cute!,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: OceanVerified Purchase,,4,27,62593673,Public
J. Moore,/gp/profile/amzn1.account.AE7CK3CXB2JXEQBCYATW5CZSTH4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,I thought these would be great for slipping on to play outside and for the river.  My granddaughter loves them and wants to wear them all the time.  She is almost 2 1/2 and the toddler 8 are just a bit big which gives us room to grow.,My granddaughter loves them,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: Pink LemonadeVerified Purchase,,52,51,78753173,Public
LA,/gp/profile/amzn1.account.AEOFBZOOYYI7EPKCOYQ3KP6ARNQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 20, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,Product was as expected. I recommend if you have a shoe size that overlap with children sizes to buy the children size as it saves some money. I got these to use to get into and out of our pool that has a grassy area surrounding it. Perfect for that.,Arrived faster than said.,Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: BlackVerified Purchase,,55,84,1007407,Public
roadrunner,/gp/profile/amzn1.account.AGVXXS4BLALCNN6SXCSVZFGPPMTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,4.0 out of 5 stars,I wish I chose a different color. White is too white :)It is also kind a bigger than normal size but my son says they are comfortable.My son always wear crocs and we normally like the quality but this one just OK.,Just fine,Special Size: Little Kid (4-8 Years)Size: 13 Little KidColor: WhiteVerified Purchase,,41,35,2894438,Public
Lisa,/gp/profile/amzn1.account.AFTKKVIGT534WZS2NTESMPVXC5AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,"Son is a 7.5 so we got the 8. It fits well with the strap down. I really like these. We had them last year and decided to get a pair for this summer. They seem a bit wide, but when I look through the shoes his toes are at the top and they fit him well.",Great for summer!,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: BlackVerified Purchase,,64,61,1530970,Public
Liz,/gp/profile/amzn1.account.AEXXF5YXTXXVQYTLKKK3HBQN7DMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,4.0 out of 5 stars,"Sizes are off, I bought a size 5 toddler and they were too small. A size 6 might've fit fine but because I didnt want to risk it and having to return it a second time I got a size 7 to give my baby room to grow into them. They're a LITTLE big on her and in a few months I'm sure will fit her perfectly in time for summer. If your baby has fat feet and needs house shoes/ sandals that are super adorable crocs are your best bet I even got a pair to match. Best part? She cant easily take them off because of the band at the heel.",Size up!!!,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: MelonVerified Purchase,,199,273,123523,Public
Kitricc,/gp/profile/amzn1.account.AFOCM4HCRGS635ALZS5XH6OGF5FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,I love crocs and these fit my son perfectly. They are great water shoes and to wear at the beach super easy to clean. Nave blue is my favorite color they don't fade even after a million washes with soap. I would definitely recommend this product to all the parents out there.,Great kids shoe.,Special Size: Little Kid (4-8 Years)Size: 2 Little KidColor: NavyVerified Purchase,,1,6,62593673,Public
A. Cornell,/gp/profile/amzn1.account.AET2WN7IA2X66LUN3LTKP2KC4YCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,My 4 yr old grand daughter loves these crocs. She wears a 9 shoe so I ordered a 9 croc. They are a little too big and will slip off if she runs but she still wears them. She needed between an 8-8.5 but these will work just around the pool and back yard.,"a little big, needed 1- 1/2 size smaller.",Special Size: Toddler (1-4 Years)Size: 9 ToddlerColor: Candy PinkVerified Purchase,,516,941,22814,Public
Jay Belin,/gp/profile/amzn1.account.AFGHP2JFZ5RAWNOZRTAOZHKIC33A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,"Last forever, easy to clean, comfortable. The back strap helps when you buy the shoe bigger for them to grow into, it makes it smaller, then when their feet grow you can switch the strap to the front so there's more room.",Always a good buy for kids.,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: Pink LemonadeVerified Purchase,,413,674,13581,Public
Arkie,/gp/profile/amzn1.account.AHHHGGZ3ZAPO2GEDAGO5F22EGCQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=18,5.0 out of 5 stars,"These have quickly become our toddler's favorite pair of shoes. She can put them on herself and run around in them without losing one usually. Bought them a size big so she could grow into them. When we need them to stay on, we use the heel support and it works great.",Great for toddler,Verified Purchase,,120,47,314976,Public
Kindle Customer,/gp/profile/amzn1.account.AFADEJIH5AGLD2LJ5EDYBLI6ZXFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,5.0 out of 5 stars,"Very durable and perfect for a toddler in his potty training years. They are not slippery on wet concrete, can be used to play in the river, of hiking the trails. Highly recommend for any active toddler who loves the great outdoors.",2 year old loves these crocs!,Special Size: Toddler (1-4 Years)Size: 7 ToddlerColor: BlackVerified Purchase,,95,38,483685,Public
MLoHo,/gp/profile/amzn1.account.AGU6WMIX4XEQNIP4HM3RKRSHF4RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,5.0 out of 5 stars,"My 9 year old son loves these. He wears a size 5.5-6 child shoe and got a unisex 6 M. we have bought knock off crocs from amazon which are cute and much cheaper, but he wears them out before he outgrows them. These are very durable and comfortable.",9 year old loves these,Verified Purchase,,525,110,168094,Public
Tori P.,/gp/profile/amzn1.account.AHC6AX53AIXVB3LJVR3ZYRNDIDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,5.0 out of 5 stars,This is the classic croc scaled down to toddler size.Pros:Good for water playKids can take these on and off themselvesDurableComfortableConsNo ideal for playing in parks with mulch or sand as these materials easily get inside the shoe are cause discomfort,Classic croc for toddler,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: OceanVerified Purchase,,355,285,40977,Public
Amazon Customer,/gp/profile/amzn1.account.AEKJK66FGTCTG7MUZQF47UY4BPBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,5.0 out of 5 stars,Super cute. Fit my 3 year old perfectly with just a little room for growth as these will stay in the classroom at school. Very happy with my purchase. She normally wears a toddler size 8 but this 9 was exactly what we needed.,Cute and comfy,Special Size: Toddler (1-4 Years)Size: 9 ToddlerColor: LavenderVerified Purchase,,86,79,78896681,Public
PinkStarr,/gp/profile/amzn1.account.AGPQBFFU46CQLUTQODTGUYH24KTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,3.0 out of 5 stars,"We're a crocs family. And although I love crocs I don't know if this particular pair was made flimsy or if my son just plays too hard, but the strap already broke on one. And it's too late to exchange them, by 2 weeks. (we've only had them for 6 weeks total) And he won't wear them without the ankle strap.",Strap broke already,Special Size: Little Kid (4-8 Years)Size: 3 Little KidColor: TangerineVerified Purchase,,39,37,2486577,Public
Natasha,/gp/profile/amzn1.account.AFSUS4BWZUC6NAW3FNAOFJ2IONNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2018",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,4.0 out of 5 stars,I ordered a size 4 for my daughter since all her other shoes are that size but these were to small for her feet so I returned them an ordered the next size up a 5 an they fit perfect with room to grow. They are great for her to go outside in and for water play. We live on a small hobbie farm & these are great if they get dirty, all you have to do is wash them off and they dry fast.,A little tight on my daughter’s feet but really like them,Special Size: Toddler (1-4 Years)Size: 5 ToddlerColor: AmethystVerified Purchase,17,23,3987648,Public
keiki45,/gp/profile/amzn1.account.AGPZENDGUN6HMC7JO6DNCHIQKVOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,1.0 out of 5 stars,The crocs that I received were fake and smelled awful. They were missing many features of real crocs and the quality was terrible. No box or tags either... I will be ordering from a reputable website now.,Received Fake Crocs,Special Size: Little Kid (4-8 Years)Size: 11 Little KidColor: NavyVerified Purchase,,27,47,3118923,Public
Pinkysup670,/gp/profile/amzn1.account.AGUADQ7NGVGZAQ5XZMEDJEORBJKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,3.0 out of 5 stars,"Bought a size 4 because it doesn’t come in half sizes. My 1 year old was only able to use it literally twice before she out grow it. It’s not loose fitting, so her feet would sweat a lot everytime we take them off her feet.",Tight fitting,Verified Purchase,,478,170,12368,Public
C-Bus,/gp/profile/amzn1.account.AG7TYMEOZSOTTXLGQWKPL6P23WCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2019",1,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,5.0 out of 5 stars,"These are exactly what I wanted (minus the color, which I lost the battle against). My 2 year old can slip them on & off himself, they support & protect his feet, and I can wash the dirt, sand, whatever off at the end of the day.",Great,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: LemonVerified Purchase,One person found this helpful,59,60,428723,Public
maribel,/gp/profile/amzn1.account.AFJTVCPP7BKFR4T5INX4DITNEJFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=19,1.0 out of 5 stars,"I received a pair with one shoe smaller than the other one! I didn’t notice at first and my baby wore them ONCE and now it’s too late to return and only one shoe fits! Yeah he outgrew ONE shoe smh. We only purchased in may! Not happy about this purchase. other reviews also had this issue, I really  wish I had seen it earlier. I would not have purchased or at Least would have returned right away.",Not same size shoes!,Special Size: Toddler (1-4 Years)Size: 4 ToddlerColor: BlackVerified Purchase,,47,11,62593673,Public
SW Pa buyer,/gp/profile/amzn1.account.AESCQAJQXZI63244HHWYDZEPXJQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,5.0 out of 5 stars,"Not much to say about these, they are Crocs and fit as expected!  I just ordered the next size up from her previous ones she outgrew and they fit fine.","Fit as expected, Crocs brand.",Special Size: Little Kid (4-8 Years)Size: 12 Little KidColor: Bright CobaltVerified Purchase,One person found this helpful,749,286,7505,Public
Angie,/gp/profile/amzn1.account.AFYTYT4WCG25TGQM3BMMP6EBOIZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,5.0 out of 5 stars,"Easy to clean, quick to put on and take off, comfortable and my kiddo loves wearing these indoors and out. The last pair was used solely to go to the beach. I would definitely purchase again.",Great comfortable shoes,Special Size: Big Kid (8-12 Years)Size: 4 Big KidColor: NavyVerified Purchase,,142,49,528469,Public
Erica C.,/gp/profile/amzn1.account.AGS425PRHUFY6LRAPVKW5SNJTFJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,3.0 out of 5 stars,"Purchased two pairs for my daughters, both size 5 women’s. These things a giant and wide; they fit me perfect and I’m size 9.5.Then I ordered two other pairs for gifts from Famous Footwear in size 8 women’s.. (hoping the sizing would be more accurate) but those ran about 2 sizes too big.I would recommend trying these on to find your size before buying.3 stars because no issues with shipping and they’re good quality.",Sizing is WAY off.,Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: LavenderVerified Purchase,,0,9,52391949,Public
CLT,/gp/profile/amzn1.account.AFPGTYN7LBMSEVYNONDIVMXQHHDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2017",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,1.0 out of 5 stars,"Don’t buy these, they fall off so easily. You’re better off paying $7 more and buying native shoes (when on sale) Natives stay on kids while they run, keeping them from tripping. If your kid doesn’t run, the by all means, get these, but with the bulky bottoms and low quality strap, I’ll never buy crocs again.",Get native shoes instead!,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: Candy PinkVerified Purchase,2 people found this helpful,58,57,2902873,Public
Amazon Customer,/gp/profile/amzn1.account.AFKDDCHEFEBH4HSGSDL5QMPW7VZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,4.0 out of 5 stars,"I buy for my daughter she really likes and this is the first time she wearing croc, very comfortable, very light in weight so yeah good for kids, she love to wear, easy to clean too. I would love to buy this again.",Comfortable,Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: WhiteVerified Purchase,,4,46,5431282,Public
Audie,/gp/profile/amzn1.account.AE6DHCDPI3IPKU7HLDDSBCDRTILQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,3.0 out of 5 stars,It took a full week to receive the Crocs as I had to request a replacement because the initial item was not received. Replacement arrived as expected. Reason for 1 star deducted. As for the Crocs I deducted another star as they are more of a light grey. Picture depicted on Amazon is more of a dark grey.,Extended shipping. Color is light not dark grey,Special Size: Little Kid (4-8 Years)Size: 12 Little KidColor: Slate GreyVerified Purchase,,17,28,5761054,Public
destiny medina,/gp/profile/amzn1.account.AHT3VZNM52CJBLXZBHHB5G4IBI4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",2,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,5.0 out of 5 stars,I absolutely love crocs ! I bought them for my little cousin for her birthday and she loves them! They’re comfortable & so pretty! She has Fat feet so finding things that fits her is hard & crocs were perfect for her feet !,They’re comfortable,Special Size: Toddler (1-4 Years)Size: 10 ToddlerColor: Pink LemonadeVerified Purchase,One person found this helpful,24,17,62593673,Public
Amazon Customer,/gp/profile/amzn1.account.AGUTYESDDB44SLCTKVR7WWDT6MCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 29, 2019",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,5.0 out of 5 stars,Hard to get the right size but it was so cute. My son loved it!,So cute,Special Size: Big Kid (8-12 Years)Size: 4 Big KidColor: LemonVerified Purchase,2 people found this helpful,19,80,78998499,Public
Shanny,/gp/profile/amzn1.account.AFNS5D7Q66EQPPLNEZHXBOUREOTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,5.0 out of 5 stars,"Like most crocs, these run a bit bigger than other shoes, but my 3 year old loves the bright green shoes. He couldn’t wait to put them on when they arrived. Easy to wash and still protective enough to wear on the playground.",Great preschool shoes.,Special Size: Toddler (1-4 Years)Size: 8 ToddlerColor: Grass GreenVerified Purchase,,558,360,72420,Public
JSCFamily,/gp/profile/amzn1.account.AFYLIN5BCAJJKQ2LJQYYIX3Y7EJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=20,3.0 out of 5 stars,These were huge! I followed the size chart and purchased a size 6 big kids for my daughter who is 11 & typically a size 6/6.5 & they are huge! I tried them on and they fit me! I am a size 8,Too BIG,Special Size: Big Kid (8-12 Years)Size: 6 Big KidColor: WhiteVerified Purchase,,34,42,458959,Public
Deborah,/gp/profile/amzn1.account.AGNU3DAJJGKSIWJTZ3GKZIIFMFPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,5.0 out of 5 stars,"These are crocs, and so , as expected, they are very comfortable and also cute. My daughter really loves them and wears them all the time , especially outside to help in the garden and play.",Cute and Comfy,Special Size: Big Kid (8-12 Years)Size: 4 Big KidColor: Electric PinkVerified Purchase,,12,60,744502,Public
Fiona H,/gp/profile/amzn1.account.AHOJKZM7GWO5SU675ZLCHWMTODSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2020",2,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,5.0 out of 5 stars,"Out of all of my fancy sneakers, this is my favorite! I wear it to everywhere, even to work. Super lightweight and fashionable. I recommend it all my friends and I live how they have so many color to choose from!",My favorite shoes,Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: WhiteVerified Purchase,,107,49,78684883,Public
TC in CT,/gp/profile/amzn1.account.AHDTLTY65TAKAHCV45TYQSVGBB5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,5.0 out of 5 stars,These Crocs fit true to size with some room to spear. I purchased the dark gray which hid skuffs & dirt from a very active young boy. Little to no break in period. Over all just a super comfy shoe.,Kid Approved,Special Size: Big Kid (8-12 Years)Size: 5 Big KidColor: Slate GreyVerified Purchase,,57,157,78858325,Public
S,/gp/profile/amzn1.account.AG4J7V6LXZPMJ5XEMIUHTWS2K5MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,1.0 out of 5 stars,"When I pulled them out of the box I thought Wow that looks small. I double checked the tag to confirm size and it was 6C, flipped the shoes and they were a size 5C! So double check the shoe size if you are having issues.",Make sure the tag and shoe size match,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: Candy PinkVerified Purchase,,123,72,79019265,Public
Raymundo,/gp/profile/amzn1.account.AGE77NLBWBK6Z7DQHDUINEA67DCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,4.0 out of 5 stars,These are like a universal shoe they have 2 sizes for 1 shoe do fitment is a little big for a while. Recommend the baya crocs instead of these the baya crocs look better feel better and overall seem much better than these universal fit crocs.,Universal croc,Special Size: Little Kid (4-8 Years)Size: 11 Little KidColor: NavyVerified Purchase,,22,66,508717,Public
lissybee,/gp/profile/amzn1.account.AF7J3V4BXMPFV46IX6RHCNZTGEFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,4.0 out of 5 stars,Other reviewers were right, these run small. I held up a size 5 my daughter is starting to out grow to the 6 i got in these and they are basically the same size. They will work for a few weeks im sure but expensive for that..,Runs small,Special Size: Toddler (1-4 Years)Size: 6 ToddlerColor: Candy PinkVerified Purchase,257,174,1977413,Public
Roxanne,/gp/profile/amzn1.account.AG7BFHWMRTBETK4XVLVEFQWZ7WKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2020",2,0,https://www.amazon.com/product-reviews/B08Q1C9V3N/ref=zg_bs_7147443011_cr_4?ie=UTF8&refRID=T3HYBXH9624H931D54J8&pageNumber=21,5.0 out of 5 stars,"We wanted a breathable, washable & comfortable summer sandal that our 16 month old could wear non-stop. These were a great choice. She wore them for 6 hours straight one day and didn't get a single blister or sore. Great buy.",No blisters so far,Verified Purchase,,139,113,430412,Public
