author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
VESP11,/gp/profile/amzn1.account.AFLPHXJEGAG4CJRDFHRVWY3IQ4CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27,5.0 out of 5 stars,use it as an electric screwdriver and a drill. So far battery last and it's powerful enough for quick jobs around the house.,Great for a lot of jobs,Style: 20V Drill/Driver KitVerified Purchase,,124,144,806486,Public
Brandon Rickard,/gp/profile/amzn1.account.AFRDJG7YACVTIQRKI5QNQB6IKHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27,5.0 out of 5 stars,It’s a great product but a little smaller and physically  than anticipated. Happens a lot on here but I’ll accept the blame.,Sturdy little drill,Style: 20V Drill/Driver KitVerified Purchase,,32,100,5866041,Public
bgpjohn,/gp/profile/amzn1.account.AETMQFTIOI53QETUSZ7ANON2CS4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,1.0 out of 5 stars,I bought this because my 5 year old Black and Decker would not stay locked and kept dropping bits. This one does the same thing brand new. This is low power drill.,Chuck will not stay locked and keeps dropping bits,Style: 20V Drill/Driver KitVerified Purchase,,25,35,1857453,Public
J.S.,/gp/profile/amzn1.account.AGBYASBNTD4WARUPMEWATKHEAXSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2015",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"I was very hesitant to try a Black & Decker. However, I am extremely impressed.  I have built a duck coop, put a small swing set together, helped my son with a few projects and only charged it once! It's got enough power and ump if you will to get the harder jobs done. I was pretty shocked. I ordered something cheap because I need something for when my husband is at work, and I figured if I didn't like it I'd give it to my daughter for her small hobbies. I'm just going to order her one of her own so she can help around the shop. Very happy with it!",Quite pleased,Style: 20V Drill/Driver KitVerified Purchase,,506,235,143409,Public
vincent Lin,/gp/profile/amzn1.account.AEEDI5PF74T6DO4TBB53G4QYF4TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"With 40+ cost, it can do every thing that a wired power drill can do. It took only 30 sec. to drill a hall in the concrete wall. (Need to purchase special bits)",very high CP value,Style: 20V Drill/Driver KitVerified Purchase,,32,31,1707414,Public
Charlie,/gp/profile/amzn1.account.AHISGIZB33ELGMXOWZXW7MHAMAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"Good little drill, better priced than in store.  I have had several black and decker drills and they have always treated me well.",Great little Drill,Style: 20V Drill/Driver KitVerified Purchase,,36,78,78713398,Public
paul ramcharitar,/gp/profile/amzn1.account.AEMI7ZVFEZUUFFA7TXWOCA24ZKOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"Great drill for home improvement jobs. It's small and light weight, but packs some power as well. The battery life is great and will most likely get you through your job.",Nice DIY drill,Style: 20V Drill/Driver KitVerified Purchase,,20,33,1434473,Public
Bilal,/gp/profile/amzn1.account.AF5PRSAQKQ3MDIY34NFAFQSNZJ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"It is black and decker. It is a great tool for the small needs at home. It comes with other stuff that you will need while working. Also, the size is perfect; not too big and not too small.",Perfect size and auxiliary stuff,Style: 20V Drill/Driver KitVerified Purchase,,4,21,10187655,Public
Julianna Nunnenkamp,/gp/profile/amzn1.account.AHQRYVU6GUT77JDFBYSQPIUS4HUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 20, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,We’ve used this drill for all your typical home projects and we move it. The only minor complaint would be that it didn’t come with a case for the drill bits. But we use a plastic bag so it’s all good.,Great home drill for most things,Style: 20V Drill/Driver KitVerified Purchase,,12,18,11272973,Public
omgbecky,/gp/profile/amzn1.account.AEKXBRCO676T2FUT4HHP7JUDP5XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2017",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,3.0 out of 5 stars,Would have been fine if the battery hadn't stopped charging after about 11 months. I may have used the drill a half dozen times in the last year and it seems like dealing with their service center isn't going to be the easiest process.,Just wish the battery hadn't died so soon,Style: 20V Drill/Driver KitVerified Purchase,2 people found this helpful,30,43,3468526,Public
Hidenwood,/gp/profile/amzn1.account.AEYPSI6IEZFAUUFWRN4SJ4L4LNSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2019",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,4.0 out of 5 stars,I really like the light weights and fit in my hand. I’m not a very big woman so this is very easy to handle and left. It charges pretty quickly And even the fully charged battery makes it still light weight. It’s very convenient to be able to carry around.,Easy enough for a woman to use.,Style: 20V Drill/Driver KitVerified Purchase,,8,24,1798432,Public
Ponyboy,/gp/profile/amzn1.account.AEB4MMVPGFXOB3TUYWFHFE2AYG3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"I absolutely love this drill. I am not a handy person, and this is a great easy-to-use drill. The battery lasts a long time.",Great for price,Style: 20V Drill/Driver KitVerified Purchase,,53,148,617582,Public
Nagi,/gp/profile/amzn1.account.AGATI2BMPGGXZD2HDNP37VQPTJ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,3.0 out of 5 stars,"Returned not an hour after it got delivered, very weak drill. I originally bought it to mount a lightweight bike rack and a mirror and it wasnt able to Do either.",Weak,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,8,8,9423239,Public
Kelly Brennan,/gp/profile/amzn1.account.AGSVNEGOXPP5JDL2YS3NRQVOECNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,As a single parent I need my own tools— can’t always hire jobs out because I don’t have the tools. Excellent for me!,Handyman said I made the right choice,Style: 20V Drill/Driver KitVerified Purchase,,3,60,27274590,Public
Joedog,/gp/profile/amzn1.account.AHXOIJWUJSDYRBY7IWT6YYUHEM3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2017",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Don't need anything super heavy duty, but the nicad models I've had always seemed to be dead. Like the Black and Decker LD120VA with lithium battery. Same 20V batteries as have in grass trimmer and leaf sweeper. Work well for what I need. Recommend product.",Black and Decker LD120V Cordless Drill,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,23,49,2428491,Public
Gabriel Louie,/gp/profile/amzn1.account.AEAJOEXNNYVAVVE2VWES2WTKG66Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,Great little drill. I use it for all sorts of things. Battery life is pretty good and the drill itself is strong.,nice,Style: 20V Drill/Driver KitVerified Purchase,,393,663,79017856,Public
"SGM Cottrell, K",/gp/profile/amzn1.account.AGKFJUZ2UMXSWYLAVOX4ZHBWZ4AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,1.0 out of 5 stars,For the very most light workload. Anything more it simply cannot handle and that's going by 'house tool.',Very slow and weak,Style: 20V Drill/Driver KitVerified Purchase,,602,361,15213,Public
Yao,/gp/profile/amzn1.account.AGX5EVR4JA2ZWPQ22NK4CSPV4HFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,1.0 out of 5 stars,"Not enough power to drill into the stud. We need hang up our 75"" tv which weight over 100lbs, and we need to drill a hole in stud for sure, but this light duty drill only can deal with dry wall.",Not enough power,Style: 20V Drill/Driver KitVerified Purchase,,41,20,78740790,Public
JD0912,/gp/profile/amzn1.account.AHSRUQKYP7CFV4SJB4PH2OWLV74A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 23, 2019",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,2.0 out of 5 stars,Easy to hold and good battery life. The chuck will not hold onto bits though. It loosens as soon as you need a little torque.,Don’t buy. Get one with a keyed chuck.,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,26,16,62593673,Public
James Bell,/gp/profile/amzn1.account.AEEPLIUMDEEO4LVUC57EAG4MWNYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,2.0 out of 5 stars,I used this product a handful of times for drilling holes in plastic hobby boxes and assembling one piece of furniture. The chuck is not centered so the drill bit wobbles (I made sure the drill bit and other bits are seated properly in the chuck). I tried removing a screw from a wood board and the entire chuck fell off. I'd recommend spending a couple more bucks for a quality  drill/driver that will last you longer.,Cheaply made and won't last very long. Good as a disposable drill.,Style: 20V Drill/Driver KitVerified Purchase,,0,2,62593673,Public
Kayak King,/gp/profile/amzn1.account.AGGXONQKGF7TLTIUBXTQVJVOUUSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,Arrived soon and very good for home use. Well made for around the house type work.We like it very much!,Great product,Style: 20V Drill/Driver KitVerified Purchase,,65,149,915682,Public
AK,/gp/profile/amzn1.account.AHQ2BM42ZG4UJAJHJVZNEHGVPSWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Absolutely love how easy it is to use. And as a female, I am no longer intimidated because this product was soooo easy to figure out. Love it.",Best purchase ever,Style: 20V Drill/Driver KitVerified Purchase,,73,46,78877924,Public
Marcy,/gp/profile/amzn1.account.AHAIEGIVBUK6HGQVOO2FC7W4PFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2018",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,I love it!!! I am a nearly 60 year old female--got tired of waiting for a man to put up my outside American Flag....I bought this and did it myself. Very easy to use.,I love it!,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,58,62,563209,Public
Keyhan Almir,/gp/profile/amzn1.account.AFTZN53MP7N2CJMKRUPPX525UZRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2019",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,3.0 out of 5 stars,"I love black + decker. I was disappointed to see it stop turning after I used it for a few hours. Very powerful and light with superb battery life, but reliability is a minus.",Broke my first time :(,Style: 20V Drill/Driver KitVerified Purchase,,31,42,78616801,Public
Kindle Customer,/gp/profile/amzn1.account.AGS5Q7YC7BQKUIPJGVNHMFURLWOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,So far it's works well on the few projects I've used it on. Happy how much time it saved me putting together new furniture! Definitely worth the price to make home repair and little every jobs easier.,Great to have around the house,Style: 20V Drill/Driver KitVerified Purchase,,9,34,5008767,Public
Kerry,/gp/profile/amzn1.account.AFMGMREIIEMGSUZAPUDGMSKY67EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2017",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,Really good tool.  Battery lasts long time -- like several hours of almost constant use.  Powerful.  I chose this one cus B&D has several tools I could use with the same battery system.  So far all of them are good !!!!  And the batteries really last.,Really good tool. Battery lasts long time -- like several ...,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,159,132,144728,Public
Layla,/gp/profile/amzn1.account.AHEHMW7AN2J4DPG4JGABBOOMXQBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"As a female, this what the best invest i made for moving into my first apartment. I’ve learned so much about being handy and doing DIY’s around my apartment and i figured out how to use drill bits.","As a female, i recommend 1000%",Style: 20V Drill/Driver KitVerified Purchase,,96,18,1905053,Public
Israel Trujillo,/gp/profile/amzn1.account.AHTEIBUBQ2ABU347SGNWOYAJTW3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"Excelente taladro, muy potente y resistente. Esta muy bien hecho con excelentes especificaciones técnicas y resistencia.",Muy recomendable,Style: 20V Drill/Driver KitVerified Purchase,,26,81,1143155,Public
ashleyjean331,/gp/profile/amzn1.account.AEXC5OUROBMO7YCL76HS3W5RB7RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"I got this as a gift for my boyfriend. So far he loves it! It is light weight and easy to handle. I also got the bag so that he can store it easily. The bag is heavy duty, which is great to store other things in it as well!",Gift for boyfriend,Style: 20V Drill/Driver KitVerified Purchase,,0,14,32719205,Public
Zerlinda H.,/gp/profile/amzn1.account.AGJMFTCU3RYGM4W3MZGJCWZH2IZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"In all fairness, I haven’t used this extensively enough to vouch for the battery life. It is lightweight. I like it, so far.",Lightweight,Style: 20V Drill/Driver KitVerified Purchase,,52,76,245035,Public
rebeca barban,/gp/profile/amzn1.account.AGZWPM7QUP4U6HYTGBVLPKU75DIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,1.0 out of 5 stars,No coge suficiente carga.Yo no quiero tarjeta de regalo. El dinero a la tarjeta de regreso. El día que quiera comprar el precio lo ajusto yo. Por favor envíen el reembolso al método original,Quiero el dinero del reembolso en mi tarjeta ya,Style: 20V Drill/Driver KitVerified Purchase,One person found this helpful,4,8,6987003,Public
brizey93,/gp/profile/amzn1.account.AHQE5MD4ZR53NI5HSQYGOFSLO6YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2020",0,,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,Works well. I don’t use for heavy duty use so I can’t speak on that but for light work around the house it’s fine.,Fine for light use,Style: 20V Drill/Driver KitVerified Purchase,,47,39,78730683,Public
Danielle,/gp/profile/amzn1.account.AGZDZPVIPU23H6WL3TAOSDBO6OEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,This is a great tool! It had made all of my home projects a million times easier. Super light to hold and has a great battery life. Really happy with my purchase.,Great purchase,Style: 20V Drill/Driver KitVerified Purchase,,2,29,8822277,Public
David Seo,/gp/profile/amzn1.account.AEQZEDLRLBAANQEHNACKEGNWSVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2018",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"Can't complain for the price. It does what it needs to do, and then some. I don't forsee this drill breaking on me for some time given that I'm only giving it light jobs around the home occasionally. The drill bits that come with it are kinda crappy. But oh well!",Great Value,Style: 20V Drill/Driver KitVerified Purchase,,23,33,2672040,Public
JK93,/gp/profile/amzn1.account.AGHL5ACEBUY4UKUR3U6AKQKYEXSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2019",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,2.0 out of 5 stars,"The B&D drill/driver has a chuck that is so short and acutely tapered that it is extremely difficult to tighten the chuck enough to hold a drill bit. Even when a rubber band is wrapped around the chuck to have some friction, the band is easily slipped out. A poorly designed drill/driver.",Tightening the chuck is difficult,Style: 20V Drill/Driver KitVerified Purchase,,18,20,5915641,Public
Dave Sevey,/gp/profile/amzn1.account.AG5WNZXD5UK333JUQFWQIDOZCM4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2018",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,4.0 out of 5 stars,"Good household drill. Definitely won't be used on anything heavy duty but it'll do for misc projects.  It doesn't seem to be that sturdy so I'm hesitant to give 5 stars.  Maybe  I'll upgrade if it takes some abuse,  I do lots of projects and DIY stuff,  this one replacing my last light duty B&D that just conked out after a couple years of use",Decent home tool,Style: 20V Drill/Driver KitVerified Purchase,,0,22,10484295,Public
DD,/gp/profile/amzn1.account.AHVXIRSYYPZZ62OEXNHXKWUIEMIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"It’s the first drill we’ve ever bought or use and it was super easy, light weight and perfect to assemble furniture and hang things on the walls.",Great drill!,Style: 20V Drill/Driver KitVerified Purchase,,60,77,62589945,Public
christopher,/gp/profile/amzn1.account.AHOBIILPE6ICJISUAUTGIUVZAUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,4.0 out of 5 stars,"Great tool, I use it for all my house projects. I can drill through walls and put stuff together. I wish it came with a case.",Needs a case,Style: 20V Drill/Driver KitVerified Purchase,,22,111,3987601,Public
Evonnia Woods,/gp/profile/amzn1.account.AG4FY7K67VLXADOVF25Y33743CWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2020",0,1,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,This is such an incredibly good deal! I was skeptical about ordering this at the price point but I received everything and it works wonders!,Great house drill for any level of expertise,Style: 20V Drill/Driver KitVerified Purchase,,10,26,13375747,Public
Abby P,/gp/profile/amzn1.account.AECRAZDE4FBEVSRCTR7Q552HJBNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,4.0 out of 5 stars,Bought as a Christmas gift so it's pretty hard to review. Arrived quickly in typical black and decker box. Fit in hand comfortably and wasn't too heavy to use.,Christmas gift,Style: 20V Drill/Driver KitVerified Purchase,,18,44,2405687,Public
Cormag,/gp/profile/amzn1.account.AFZ252AZNJJ5SYCMZ7TQBZQSQPJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,3.0 out of 5 stars,The drill power is very lacklusterThe price is decent at $50-$58Only purchase if you plan on light projects/light use,UNDER POWERED DRILL/ DRIVER. Okay for small projects/light use,Style: 20V Drill/Driver KitVerified Purchase,,90,199,259614,Public
Katelyn N.,/gp/profile/amzn1.account.AGAYQPH2ROEEGCQAVLNKYAC32OZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 2, 2019",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,Got as a gift for my boyfriend. He loves it! He always talked about how much he wanted a drill and how many things he could do if he had one. No complaints!,Handy Man,Style: 20V Drill/Driver KitVerified Purchase,,94,54,279881,Public
Bella,/gp/profile/amzn1.account.AE2RDSNPOBHCNX5BCRLDNZL34KPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",0,0,https://www.amazon.com/DECKER-LD120VA-20-Volt-Lithium-Accessories/product-reviews/B006V6YAPI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=32,5.0 out of 5 stars,I used it to install curtains at home. So far so good. I hope there’re more sizes of the drill bits,So far so good.,Style: 20V Drill/Driver KitVerified Purchase,,31,102,758434,Public
