author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Marisa Park,/gp/profile/amzn1.account.AEHS5KI5GCKATFUWRRY6XPP3R6SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,3.0 out of 5 stars,"Overall, the lights are pretty cool backlighting my television. Unfortunately, it didn’t come with an additional connecter piece for the second light strip. Not sure how to connect the light strips without having to make an additional purchase. The major reason for knocking stars off my review is that the remote/interferes with my sound bar. It changes the volume and input when I’m trying to change the light strip effects. Very annoying. On top of that, depending on what buttons I press on my television remote, the light strip changes the effect or color I just set. This interference is tedious to deal with and I end up having to unplug the light strip so my remotes stop crossing signals.","Looks cool, but doesn’t respond well to the remote",Verified Purchase,,1,6,26717919,Public
Romona,/gp/profile/amzn1.account.AHYDYR5K2AVEA4VG6S2BRM6DCU3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"I have bought 3 boxes of these and there all working v well! Ive ordered these lights in the past to line my room and i loved them so i got another box to line my bathroom, everything works very well for me and i had little to no issues setting it up, the only problom was the first time i ordered these lights on one box about 1/4 of the lights wouldnt work at all but that wasnt really a huge issue to me because i still had enough working lights to line my room, im not sure why that happened but it only happend once withen the 3 boxes i ordered so i dont think its very likely",Third box from this company,Verified Purchase,,43,10,1690188,Public
Trish,/gp/profile/amzn1.account.AH4QGCMX553BBC2642L3QLAQBOHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Simple to use...Didn't us the sticky strip because I will eventually move them around the room. Used push pins then just draped the strands over the pins. Don't not pucture the strip just drape them over. They are behind a long dresser out of sight. So they illuminate up the wall.  Bought Japanese paper lanterns that hang from the bedroom celiling ….Red, white with black and red cherry blossom trees. We used the red lights which complimented the room.",WOW,Verified Purchase,,3,22,22248865,Public
AT,/gp/profile/amzn1.account.AEFUJ7S4JE6J4654JMJA2O5BUZ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,1.0 out of 5 stars,"We bought two sets of these in order to connect them around one room. We were under the impression that the connectors came with the sets and they DO NOT. After searching for a solution, I realized that not only do I have to purchase connectors separately, I could not figure out exactly what I needed to order AND it looked very difficult to do. I didn't get these returned in time as I searched for a way to make them work so I am now the proud owner of $50 worth of LED string lights that are sitting on a shelf not in use.",Do not purchase if you hope to connect multiple strands,Verified Purchase,,5,10,10899991,Public
Di,/gp/profile/amzn1.account.AHKYXYZDWEP57HALEHUH6XQTP6QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2020",1,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=19,1.0 out of 5 stars,This was so hard to put up it was unbelievable. Very very disappointed im probably going to return it. Connecting one strip to another was awful the corner pieces arent stable at all my daughter was very upset i spent so much money on garbage. If you cant connect the gold part perfectly on the first try it gets messed up and stops working i cannot be more angry at how much time i wasted trying to put this up. Once i got it up i noticed the second reel of lights didnt light up blue. It lights up every color except blue and variants of blue. I didnt even get all the colors. I spent almost 100$ on everything i needed to do this. I would like a refund or atleast a replacement,Waste of time and money. Never again.,Verified Purchase,,23,16,4581649,Public
Why_u_Mad_Son203,/gp/profile/amzn1.account.AFT4B3DDI6GBUBQGRHRIOGBAFEZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2020",1,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,Your browser does not support HTML5 video.           Soooooooo in love with these lights! Wow!! Nice and bright! They stick to the surface pretty well. All the functions on the remote work really well too. It came with 2 lighting strip bundles. The Instructions was very easy to follow/ install is a piece a cake. I did it my own way. I recommend these lights to everyone. Good luck with your choice.,Cool lights  display,Verified Purchase,,126,40,1494237,Public
Dana,/gp/profile/amzn1.account.AHK2WOTPODSYKTM4AR5JFVF5V7DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,2.0 out of 5 stars,i ordered these lights for my son and they were such a pain to put up.  You have to buy additional connectors. When putting these in the connectors the lights bend crumble and stick even with the paper on. My husband had to take pliers to close the connectors on the lights so that they stay on and pry the mettle connector pieces up so the lights could fit also after connecting them some colors did not come out the same as the other color for us it was just white. but after putting them up and doing it they came out great just not worth the money.,So hard to put up NOT WORTH THE MONEY,Verified Purchase,One person found this helpful,24,2,44177497,Public
S.Kloth,/gp/profile/amzn1.account.AF7CY7YAQGMKQTE7N76PELHB6G7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,1.0 out of 5 stars,"Stopped working after a few mins. Now they just flash once when I plug them in and turn off. Contacted seller, they told me to try and reset the controller but didn’t resolve it. Spent hours putting them up to find out they are trash.",Don’t work,Verified Purchase,One person found this helpful,16,24,7128675,Public
George,/gp/profile/amzn1.account.AEQRLO4DTB37BOYHWDSILCVWGBWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,"Easy to install, simple to use.  I don’t use all the changing colors and flashing lights on it.  It would drive me nuts.  They are very nice.  One thing I noticed was that when I use the remote for the AC, the lights change colors.  I had to laugh, wife didn’t think it was funny.  Just move the sensor over a little bit and everything is fine.",Looks great with endless possibilities.,Verified Purchase,,857,251,9526,Public
Mallory,/gp/profile/amzn1.account.AGA6XFB7L2BL5KHCOL33LXD24UQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=26,5.0 out of 5 stars,Your browser does not support HTML5 video.           My daughter wanted a bed that had LEDS on it but the furniture place charged an extra $400 to get the one with lights. Instead I bought the one without and got these to put on the back. This turned out so much better than the prelit headboard. They were so easy to install and it only took one roll.,Great buy!,Verified Purchase,,88,63,262344,Public
Travis,/gp/profile/amzn1.account.AEAFOEVCLP5NEKFPFU6HICTHPXWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"I was going to do a 3 or 4 star review but after contacting the manufacturer they sent out a new kit to make things right. We ordered two kits and tied the lights together and in short one light kit was an entirely different color when the same color was selected on the remote, other colors worked fine. I contacted daybetter and they simply had me send my order number and I had a new set within a few days. For that I’ll give them 5 stars. The lights are pretty amazing too and my daughter loves them. I would recommend these to anyone trying to make there room look like an 80’s disco. Lol",Awesome Customer Service,Verified Purchase,,5,8,6613908,Public
Joshua Campbell,/gp/profile/amzn1.account.AFRQRO2HL5PHEDJ2WM66KXSD5OMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,2.0 out of 5 stars,"Helpful tip: before you go assembling your product, test it to see if it actually works - thank me later.I got my led lights only to realize that one of the roll of the led lights did not work after the 30 minutes I spent plastering it on my wall. Needless to say I was disappointed, not only for the anticlimactic outcome, but also the amount of time I waited for these lights. I decided to return them so I ripped it of my wall causing some of the sheet rock to peel off leaving rips all over my wall. I then boxed it up and returned it.It was good seeing my full refund but I have to say, I was still a bit disappointed that it did not work in the first place but I learned a valuable lesson",Test the product before assembling,Verified Purchase,,0,2,,Public
Chanel Thomas,/gp/profile/amzn1.account.AFVYZF24OSLBA37BQFFWNLP3M52Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"Your browser does not support HTML5 video.           UPDATED REVIEW:It’s only been like 2 days and customer service has already reached out to me and fixed the issue by sending a replacement. They were very responsive & though I was initially upset that I got a defective set of lights, it helps to know that it wasn’t intentional on their end since they obviously are a great company who cares about their customers. I’ve updated my review to reflect that and because before the lights stopped working they were definitely perfect.ORIGINAL REVIEW:Everything was perfect then it stopped working after one month, I’m about to try and contact the seller for a refund. I’ll update you all on the customer service and if that’s trash too.","UPDATED, PLEASE READ: waste of $40, stopped working 1 month later",Verified Purchase,,2,4,62593673,Public
Linux Dave,/gp/profile/amzn1.account.AGXHE7426SA6DMYPI3DBYZ6BZBWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"This is the third Daybetter LED set I have purchased. My daughters each wanted these in their bedrooms, and after a while, I decided to put one in my ""man cave"" (i.e. garage). For the price, the LED set is fantastic.Unfortunately, as I found out after installing the lights in my garage, the IR remote for the LEDs interferes with my Vizio sound bar (and vice versa). To clarify, I was streaming music to my sound bar, and when I turned on the LED lights, the sound bar turned off. If I use the Vizio IR remote to turn the sound bar back on, then the LED lights turn off. Oh my! What to do??",Everything great.... but...,Verified Purchase,,19,7,16637974,Public
Amazon Customer,/gp/profile/amzn1.account.AFOD6Z6W6AJIORVOWMGY4U5VJ3DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,3.0 out of 5 stars,"Ordered three sets of these led lights.  Installation is pretty easy, however, if you want to put these up near your ceiling without running the lighted part down to the floor the cord/ power pack will be very noticeable unless you are able to hide it behind furniture.  I ran ~ 2 feet of lights down the wall at a corner and hid the controller box and cord/power pack behind some taller furniture.  Unfortunately one of the light strips is not working properly because it does not light up the proper color and is a different color than the second strip of lights. I didn’t notice The the strip was not working properly until after i adhered the lights to the wall.I emailed Daybetter service a week ago and still have not gotten a response.  (Website says they would typically respond within 24 Hours.)I","Bright lights, but 1 out of 3 not working properly....",Verified Purchase,,0,1,62593673,Public
TC,/gp/profile/amzn1.account.AE2MJIKMCM3ERPHRNB7SQJUJEA4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,5.0 out of 5 stars,"My children wanted LED lights. This item caught my attention because of the variety in light colors and the remote. They adhere well to the wall! I did experience some issues with finding connectors that work with the lights. Immediately I contacted the seller and was very happy with the customer support that they gave me. Vivian walked me through making sure that my lights were connected to the power source correctly. She even recommended connectors for me to use. Unfortunately, nothing worked, but she was very helpful, quick to respond to my emails, and willingly shipped me another set of lights. I haven’t received them yet, but my experience with this company, so far, was good and I would recommend this product to others.",Good Company with a good product,Verified Purchase,,3,3,62593673,Public
Bianca Espinoza,/gp/profile/amzn1.account.AF5QCF5MCX5N4KVENF5O3PFEUL3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,2.0 out of 5 stars,"These are really nice lights. I had no problem with the remote control right out the packaging, but once i stuck them on the wall, the remote just basically doesnt work. It's sooooo hard to get the colors to change. I don't know why. The adhesion is great, they are very bright. Everything seemed to be working completely fine when i tested it out the box, but as soon as they were up, the remote just stopped working. Disappointed because they looked amazing on, but now seem useless because the remote wont work :(",Ehhh...,Verified Purchase,One person found this helpful,1,3,62593673,Public
Zshnelle Davison,/gp/profile/amzn1.account.AGVIOJW27CORXONACUQXJQRIGQOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2020",0,,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=27,2.0 out of 5 stars,Adhesive strip works wonderfully. It was disappointing to see that the lights came in two16-ft strips and they did not connect together so instead we had two strips coming out of the outlet rather than one long strip. The main disappointment was that after only a few minutes of the remote stopped working so now the lights are stuck on the setting that they are on indefinitely. We switched the battery in the remote and that did not fix the problem.,Remote stopped working after a few minutes,Verified Purchase,,13,27,5661464,Public
dino j.,/gp/profile/amzn1.account.AH34E666HPF224BCOYYE45YC54EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=21,5.0 out of 5 stars,"My son wanted these lights for his birthday for his room. They work great, just make sure that you connect them properly or you will think they were broken. It took us a min to figure out that the plugs has to be arranged a certain way in order for them to function properly. At first we were getting only dimly lit lights and couldn't figure out why until we connected them differently.",Son loves it !,Verified Purchase,,30,166,3588211,Public
StefInThe360,/gp/profile/amzn1.account.AEYAYTGYHNI55RVCKGUYKDUPIWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2020",2,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=22,4.0 out of 5 stars,These look great in my sons room and the only thing that I think would make them better is if they were at least 40 feet as most rooms are at least a 10 x 10 meeting I would need 10 feet of light for each wall in the room this package Fell short about 6 feet from covering the entire perimeter of my sons room and I would hate to buy an entire new package for only 6 feet of light anyway he’s happy though so I’m happy,I love these but I wish they were just a little bit longer,Verified Purchase,,6,47,1099255,Public
j kilby,/gp/profile/amzn1.account.AE6QDM5JLJJTAI2PTIK5QJJGIUGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=25,1.0 out of 5 stars,"The instructions clearly say Do not plug it in until after installation. What a disappointment to do all that work and then find out that half of it doesn't even turn the light on. Tried everything possible. What a waste of time, effort, and ..... since I have passed the return date.....money. I wouldn't recommend this product unless you're willing to waste all that!",Don't waste your money. You can't test until after you've done all the work,Verified Purchase,,145,37,7643892,Public
sdee07,/gp/profile/amzn1.account.AHDC4RCLULC6LYFMGSCJVBPYOSHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,1.0 out of 5 stars,My daughter was so excited when they arrived. Cleaned her room and even steamed the floors!Less Tha 24 hours later the strip ripped and now the top bunk lights don't work.I'm very upset that 45$is down the drain.Cheaply made and not made to last but I expected longer than 24hrs!!,Not worth the price by any means,Verified Purchase,One person found this helpful,4,15,78585549,Public
Gerard Cajucom,/gp/profile/amzn1.account.AHCSALMQO6BDJBW3H5YATPJKPKPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2019",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,Amazing product! High quality! Very easy to install! I highly recommend this item if you want to add lights around an area or room. Used this in a studio and it adds flare and pizzazz to a room!,Adds pizzazz to a room!,Verified Purchase,One person found this helpful,13,43,78830229,Public
ciara,/gp/profile/amzn1.account.AHYNC5SEUIZH4JQUPJCJ5BIOI4AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,4.0 out of 5 stars,Your browser does not support HTML5 video.           The installation was great and easy. I only have two issues with this product.1. There are two strips and they both have to connect to the same connector.2. Remote interference. I thought I was bugging out for a second or I bought haunted lights but the lights started changing colors randomly and I did some searching in the reviews and some mentioned that their TV remote interferes with the connector. So whenever I use my tv remote my lights change. It’s annoying but isn’t a huge issue.,TV Remote Interferences.,Verified Purchase,One person found this helpful,37,52,62593673,Public
Mina,/gp/profile/amzn1.account.AHLKUIDFXJC7EKGMWUHSC224ECUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"Your browser does not support HTML5 video.           These lights are awesome. I bought one pack and it was enough to put underneath my pool table. With the room lights dimmed or off, the LED lights look so cool. The remote works well, but it often takes a few clicks of a button to get it to work. The settings all seem to be functioning correctly.",Awesome Lights,Verified Purchase,,1,3,9191816,Public
Norman Pearce,/gp/profile/amzn1.account.AGR2ZZTD2GUWO5YAPAPOJL5HBNUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,4.0 out of 5 stars,"I love the way they make my room look but, I am sadly not able to use the customizing portion of the remote. I can press the DIY button but it won't let me customize the color. On the other hand I love the colors already coded into the lights.",I love these lights but I can't customize colors,Verified Purchase,One person found this helpful,7,28,2035145,Public
Jessica Lynn Kelly,/gp/profile/amzn1.account.AESVFYG3TR4ND2NN5CSLX3S5GNIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2020",1,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,1.0 out of 5 stars,I purchased these lights for my daughters disco room and Three of the lights are out in two different places. I tried to contact the  seller but i’ve had no luck.I did notice that the box they came in was a little crushed i’m not sure if that’s what caused them to dieAlso the remote is malfunctioning on this set. it just blinks the lights instead of changing the colors . You have to press it several times for it to change.air i didn’t go through the hassle of already hanging them in the freshly painted room i would pull them all down and send them back.,bad batch,Verified Purchase,,1,11,62593673,Public
Tara,/gp/profile/amzn1.account.AHLNOJXXL4LGYQCW437KPICWPD3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,1.0 out of 5 stars,Product went up well...major issue though.It purchased it in May for a birthday gift in July. When they were opened and put up half of them does not work...light strip works but one of the tails off of the power box does not.Unfortunately it appears to be too late to return/exchange. So make sure you check to see if it works asap.My teenager was very disappointed 😞,Disappointed,Verified Purchase,,7,28,6043710,Public
Alicia,/gp/profile/amzn1.account.AHV55J35D5VXXTAR7G64PNQVWSQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Your browser does not support HTML5 video.           I just have to say, the customer service is excellent!!! I ordered my daughter the lights and for some reason they didn’t work. So customer service shipped out a brand new set no charge to me for my daughter. They work perfectly and my daughter is sooooooo happy!!! Thank you guys sooooo much for helping me make my daughter so incredibly happy!!!! I will definitely recommend others buy your product!!",Amazing customer service!! Love these lights!,Verified Purchase,One person found this helpful,1,5,62593673,Public
Carey Marie,/gp/profile/amzn1.account.AH7KHKJLUQVE6CKHME2WDE7VFN4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 20, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"I love these LED lights! I plan on buying more to achieve the look I was originally going for but other than that, I LOVE THEM. The adhesive is super good. I removed them about 3 times because I realized they weren't long enough and placed them elsewhere & its still super strong! No lifting at all.",GREAT ADHESIVE,Verified Purchase,One person found this helpful,243,24,444608,Public
Ramon Pons,/gp/profile/amzn1.account.AF4UA5DI4M7I3U7C3PPG3EEQLUFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,These are the brightest strips I have ever owned. Installed them today and was impressed with the 3m backing and the power strip that allowed flexibility for mounting. The remote ir needs to be visible  but I decided to hide it and will only change when needed. Remote gives you a ton of color options and was the perfect add on to my media room.,"Super bright, the best leds I have ever bought.",Verified Purchase,,273,90,62589095,Public
mauricio,/gp/profile/amzn1.account.AEYJPHDEE2YUFHKHPBVGHKOE666Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 9, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,3.0 out of 5 stars,"Item as described. Wish the leds were brighter. Knocked off a star for 2 reasons. The ac adapter is a bit short/awkward to plug in for most intended applications. Will need a seperate extension for its advertised uses. The second reason is that the leds are placed on a ""paper"" like strip. Feels extremely flimsy or fragile. I have purchased different led strips in the past, most have been thick and had a protective plastic or resin over the leds. Not these. Literally leds placed on computer paper strips. First time I have ever used this brand, mostly because they offered the length I was looking for. Hopefully they last.",they work. Can be better quality for the money.,Verified Purchase,,4,14,11580015,Public
Melvin Barnes,/gp/profile/amzn1.account.AE75GFWR5TGXK44L6Q7J26CCWINQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2020",0,1,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,2.0 out of 5 stars,"Ordered two sets of these lights for our granddaughter's bedroom. When unrolling one of the lights we noticed one roll was previously returned as there appeared to be dried wall paint from someone else's wall on the end. Additionally, there are no connectors included to attach multiple links for a complete connection around the entire room. The colors are beautiful and the packages arrived a day ahead of time; but with COVID-19, we'd rather have NEW and not returned products since that is what we thought we were purchasing. There should also be some sort of connectors included. The average bedroom is much larger than 32.8 feet and not being able to connect the string make for a challenging install. We'll reach out to the seller to determine best options for return/refund of item.",Disappointed Grandparents and Granddaughter,Verified Purchase,,0,1,62593673,Public
Kellie,/gp/profile/amzn1.account.AHP3MITSNMKOIWTGLEQALY23JZCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2020",0,2,https://www.amazon.com/DAYBETTER-Flexible-Changing-Bedroom-Decoration/product-reviews/B07SPZ2HGT/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=30,1.0 out of 5 stars,Got one in and they broke. They other one work and I got rip off. They say send it back. I tried. So don’t be surprised if you get one box that the lights don’t work.,Cheap,Verified Purchase,One person found this helpful,24,60,22323102,Public
