author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Lizalu,/gp/profile/amzn1.account.AG5OJFGTTM4TYRVFMYSBT6LXYWDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,"Awesome! Works amazingly, just as advertised. Every hair is caught in this silicone drain insert. I lose quite a few hairs consistently with each shower, and the TubShroom works flawlessly. I would recommend it to anyone that sheds in the shower, or someone without a traditional drain cover.",Two Thumbs Up,Color: GrayVerified Purchase,3 people found this helpful,30,41,9624447,Public
🤗Ovrjoyd🤗,/gp/profile/amzn1.account.AGYRMITUSD6IEQMJDPHYMA7CJI2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,5.0 out of 5 stars,After trying every known bathroom tub and sink drain invented I am thrilled to find one that works without hampering water drainage! I have literally tried them all and to my amazement IT WORKS! GENIUS! The hair is trapped and easily removed when you pull it out while allowing water to flow freely while it catches all the hair. I have very long hair and cleaning out the yuck from my bathtub drain was becoming the bane of my existence. My tub has smallish holes that secure a drain stopper (original equipment) and I have yet to find a suitable implement small enough or study enough to properly clear the drain pipe that doesn't require chemicals. I was delighted to find something that prevents any further clogging. I highly recommend!,THE BEST tub drain filter I have ever used!,Color: GrayVerified Purchase,,9144,2082,135,Public
David Schweitzer,/gp/profile/amzn1.account.AGZBDQT3MRHJTNIQSQJGSGKKPMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28,1.0 out of 5 stars,"My tub drain has a metal ring with two extensions, one opposite the other.  The drain itself is also about an inch narrower in diameter than the shaft (the longest, thinnest part) of this plug.  Either one by themselves would be fine--the plug is meant to squeeze into holes and the two extensions can be overcome by making slits into the plug.  But together?Doesn't fit, so it doesn't work.  This is clearly meant for specific types of drains.  I might try again when I move.","Universal, not likely",Color: WhiteVerified Purchase,,403,37,365615,Public
Mike H,/gp/profile/amzn1.account.AH3Z5N4TP2QKNQHLFZWKC2JBXRQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2016",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"My wife and I both have long hair, every few days one of us was having to get into the tub on our hands and knees with an assortment of tools and clean out the drain. We have tried just about every option out there for preventing hair from clogging the drain in the bathtub, this is the ONLY one that works as advertised.  The drawback to every other option out there is that they sit on top of the drain, hair either gets under it and stps up the drain anyway or it gets caught in the guard, blocking the flow of water and it backs up anyway.The tub shroom sits inside the drain, catching all of the hair and still allowing water flow to prevent water from backing up.","My wife and I both have long hair, every ...",Color: WhiteVerified Purchase,3 people found this helpful,52,16,3052306,Public
Aaliyah White,/gp/profile/amzn1.account.AEZQ4DXW7UB2SG6HJQX34TMNDOIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"I am so glad I purchased this. The drain in my tub was constantly being blocked and I never noticed how much hair is shed until I had to stick one of those tools down the drain to free it. Got one of these, it fits right into the drain and I have not had to use drain cleaner in almost 2 months. The hair gets stuck to this little things and I clean it once or twice a week. I LOVE IT so much ! I would submit a video or pix but it is gross lol but yeah it’s a great invention",Get you ONE,Color: OrangeVerified Purchase,,216,49,286234,Public
Nicole Hurchick,/gp/profile/amzn1.account.AGX2IYWBJI55ATZ2LYMCPLE3U4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"I wish I had this earlier in life! Cleaning the shower drain absolutely disgusts me. Having long hair, the drain would always clog up and I’d have to do the terrible task of fishing out all that gross hair. After seeing this, I thought “What the heck. It’s worth a try.” One of the best purchases I’ve ever made! This thing catches EVERY strand of hair! And because of the design, it will capture the hair without blocking the water flowing down the drain. I empty it about once a week and then just let in air dry in the tub to try to prevent any moodiness. So far so good!!",Wish I bought this sooner!,Color: BlueVerified Purchase,,8,20,2115082,Public
moskigirl,/gp/profile/amzn1.account.AGQE35HCDZL2XQUGNOMRMEHZJVZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"I’m not a big fan of how the Tub Shroom looks, so I tried a couple of other products when my last Shroom had finally had it.  My daughter has long curly hair, and uses a very heavy conditioner regularly.The other products were trash, so it was right back to the Shroom for us!!  Works exactly as it should, and is easy to clean, even with just a kleenex.  Do yourself a favor, buy this and save yourself the hassle (and money) of trying other products.",The best,Color: GrayVerified Purchase,,484,167,109272,Public
Basam S.,/gp/profile/amzn1.account.AGHM2QQD5KS4FEKU4BWGAKT5A57Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Brilliant idea, perfect design, unmatched durability, and ultimate functionality.I'm honestly very happy with this purchase because it solved the disgusting bathtub hair clogging for me. The water flows through this thing incredibly smoothly and collects all the hair. The holes in it are big and numerous enough to let all the water flow without backing up but at the same time, with the great distribution of the holes horizontally and vertically, they will not let any hair slip through it.",Perfect solution for tub clogging,Color: WhiteVerified Purchase,,252,196,78991052,Public
barnabusdonn,/gp/profile/amzn1.account.AHFQDIJSGVOA6JCBCVA6GZTRPM6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"I never realized how much hair was going down my tub drains! 6 people in my household. I clean out the hair every two days. This simple amazingly designed product traps all the hair and soap scum and it really works very well. I'm very pleased with this, thank you for such an amazing product that is well designed and works as advertised. We bought two of these. Over the almost 20 years of being in this house, we had to bring the plumbers out often to unclog the tub drains. Been using your product going on 2 months and it truly solved our tub clogging problems and I know will save us plumbing costs over the long run. Thanks again!",This traps the hair! It works,Color: WhiteVerified Purchase,,14,18,4372041,Public
Christine S,/gp/profile/amzn1.account.AGQIJMCBV54UPZ24OOI2MTB6I7KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Love this little thing! I have long hair and I'm continously astonished at the amount of slimy hair in it after I shower.  I would always try to gather as much as I could but surely much was still going down the drain,  slowing down our pipes. I honestly thought there was no way this could work but it really does and fabulously! My family appreciates the hair clumps being gone from the side of the shower as well for when I'd forget to take itout with me lol",My favorite Amazon find EVER,Color: GrayVerified Purchase,,82,65,1328076,Public
emewilli,/gp/profile/amzn1.account.AEWYB5HRFYYZ3BNT6SZT5H6YTZYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"Dang it I love these things. It's like a whole new world for my drains. I no longer remember how I suffered through decades with dumb old strainer drains where I not only had to look at my filth but then actually touch it when I cleaned the strainer. These little guys work better, keep the hair or whatever mostly out of sight, and are so friggin easy to clean. It's one of those random little doohickies that I've been forcing everyone I know to buy.",So much better!,Color: GreenVerified Purchase,3 people found this helpful,142,54,453418,Public
Panit Buranapramest,/gp/profile/amzn1.account.AH7SZRK66EWB2OP3L7CKVL4XS3SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"These things work! My boyfriend's long luxurious blonde Viking-stylie hair and my long over-processed mutli-colored hair often clog up our bathtub and we typically had to call in a plumber to clear out the blockage every 3-6 months. But since I bought these, every strand of hair clings to it instead going down the drain, costing us dollars to go down the drain with expensive repairs. We got the clear version and hardly notice it being there. I usually have to clean it every 2-3 days because we both lose so much, but other than pulling hairs off and rinsing the item quickly in hot water, this thing is minimal maintenance and maximum functionality!","Where have you been all my life, TubShroom?",Color: ClearVerified Purchase,,122,39,236989,Public
Rachael,/gp/profile/amzn1.account.AEKBD3KJSKAGWWGOQFMLKQJ5OBCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=29,5.0 out of 5 stars,"This might be the best thing I have ever bought in my life. This is my second time buying. I got one for myself and loved it so much that I got one for my grandparents so they don’t have to deal with cleaning their drains all the time!! So happy I can help take one thing off their list.It’s to easy to install and works flawlessly. Pretty intuitive for guests too, as my grandparents host guests pretty often in their house.Highly, highly recommend.",Incredible product!! Totally worth it!,Color: GrayVerified Purchase,,77,123,193092,Public
Catrina,/gp/profile/amzn1.account.AEXBJIMVTLRDKO3QICCK6JW5PFVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"I've purchased one for my mom, one for my sister, and two for myself. The shroom has been great at capturing my long curly hair and we haven't had a shower clog in the shower since this past August (2019) and before then it took about a year for the shower to get a little clogged up. I wash my hair once or twice a week so it's pretty often throughout the year. I threw away my first one only because it does get black mold on it after some time. Since the 1st one, I make sure to take the shroom out after every wash to avoid the mold happening too quickly. Overall, this product has been great and I hope by switching up my methods the 2nd one lasts longer.",4th one purchased,Color: GreenVerified Purchase,,0,18,20139517,Public
jenny8675309,/gp/profile/amzn1.account.AFG2VCXUPSEQ4HWOWBICASP4SDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"I purchased this to replace the metal mesh drain protector in my tub. I was hoping that it would not need cleaning after every shower, as **someone** forgets to clean it. I was tired of almost falling every time I showered due to the residue from the moisturizing body soap. The TubShroom has helped, but still seems to need to be cleaned after each shower, or the water does start to back up. I have almost waist-length hair, and I usually have to clean it in the middle of my shower as well. I am happy with the product, but it was not a cure-all. It is much easier to clean than the metal protector. I have no trouble cleaning it when wet, as others have complained.",Needs frequent (but easy) cleaning,Color: GrayVerified Purchase,,168,81,664881,Public
Taylor Kaits,/gp/profile/amzn1.account.AHKYV2G4JTKCAE4U4Z3TZ2H2ST4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"I like the idea behind the TubShroom, and it ultimately does what I need it to, but I have a slight issue. When the TubShroom is in place, I notice that water drains REALLY slow whether showering or bathing. I've realized that having the product slightly raised while in the drain helps water drain faster, but this only really helps when showering. When draining a tub full of water on the other hand, the TubShroom doesn't usually stay raised (I'm assuming because of pressure from the large amount of water). Again, this product does what I want it to do by keeping hair out of my drains, but I'm a little disappointed by the aforementioned problem I've been having.",Mixed Review,Color: BlueVerified Purchase,,533,276,12056,Public
SpliceSpice,/gp/profile/amzn1.account.AEVBQMJES72HA5BO7DNQ3GWHR6OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"I hardly ever do anything more than give a starred review for a product because I hate writing.  But I've had the Tub Shroom for over a year and I have to say it is the best money I have ever spent, hands down!  I even bought one for my parents and I got the sink version when it came out.  This thing has saved so much time in cleaning out nasty, hairy drains and works better than the handful of drain protectors I have tried.  You do have to clear it after every use to avoid mildew, but that's with anything in your bathroom.  And yes, you need to have a standard size tub drain with some kind of recessed ""wheel spokes"" to keep it in place or it will not fit properly.  If you have tried other drain protectors only to find yourself standing in a small pond by the end of your shower because your hair is everywhere, BUY THIS PRODUCT!  It really works.",Best money I ever spent!,Color: GrayVerified Purchase,One person found this helpful,1,1,29797176,Public
AndiB,/gp/profile/amzn1.account.AEL4YVPV7PH5V32AHRZ2WBY4K3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2019",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"I absolutely love this product. As someone with long hair that sheds like crazy, my shower drain would be a nightmare to clean. I use to use the long plastic thing with spikes on it which was always a hassle and honestly disgusting to touch, but this tubshroom has made such a big difference for me. The tubshroom catches hair perfectly and makes it easy to grab the hair since it wraps around the tubshroom. I know it is time to clean the tubshroom when the water starts to back up in my tub, and in just a few seconds it's good to go. The tubshroom is super easy to clean as well. I will keep buying these!",Awesome.,Color: GrayVerified Purchase,,104,44,1082157,Public
Kim Perry,/gp/profile/amzn1.account.AFX5GCPAN6SLGEI2XA6EFH4YWMYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2016",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"The TubShroom works beautifully.  Just remove the the drain cover in your tub, pop in the TubShroom and you're ready to use it.  It's that simple.  I've bought two of these so far - one for me and one for a friend.  It truly does capture all the hair with every shower.When you're done showering, simply lift up the silicone TubShroom and you'll see all your hair is wrapped around the cylinder.  All you need to do it grab a tissue and pull off the tightly wound hair and debris to dispose of it.I give my dog a bath in the tub all the time and you wouldn't believe the hair that the TubShroom captures and he's just a Beagle. Imagine what's going down your drain if you have a longer-haired dog!",One of the Best Things I've Ever Owned!,Color: WhiteVerified Purchase,3 people found this helpful,315,95,170921,Public
Sharon Mickey,/gp/profile/amzn1.account.AGGXONWFOR5UN2N35BWBSM7R7QLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,2.0 out of 5 stars,"I loved the concept of the Tubshroom.  It does catch hair in the bathtub drain.  However within a few weeks of using the product mold developed on it and won't come off.  I've used in less than four months and there are mold spots all over it.  I've tried many different methods to clean it but nothing has worked.If you want a mold covered product in your tub drain then this is the product for you.  I'm going back to my old strainer in the drain, I've had it for years without any mold developing.",Watch out for mold,Color: OrangeVerified Purchase,One person found this helpful,4,8,35007383,Public
Carson Chapman,/gp/profile/amzn1.account.AEILHD2DTAPUW2GLTE4NRKCYL7FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2018",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"The product works great! It fits perfectly in my tub and is easy to remove when I am going to take a bath or clean it. It catches all the hair. I have a medium length hair dog and it catches all of her hair when I wash her in the tub too, I was amazed at how much came off of her. I like that it is silicon because it is easy to wash off if soap builds up. The only down side is I have to clean the hair off once a week. Not much builds up but the soap scum clogs it in combo with the hair. But beats getting a clogged drain any day!",Just buy it!,Color: GrayVerified Purchase,One person found this helpful,4,35,4204080,Public
Noura Randle,/gp/profile/amzn1.account.AGXQXDNMJLCK5NLRFMJI5RWEK7UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2020",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,4.0 out of 5 stars,"I am so happy to not have to deal with snaking my tub drain or having to use draino again. I don't know why amazon is asking me to rate its suction power as there is no suction. It is easy to remove and I've been impressed but how much it collects. I have long hair and I end up needing to clean it off ever 2-3 weeks, making me appreciate more how much I must be saving my drains. Cleaning the tubshroom isreally easy, practically wipe the accumulated hair off.",Easy to clean and saves the need to snake the tub drain,Color: WhiteVerified Purchase,,31,55,1415150,Public
Suzie W.,/gp/profile/amzn1.account.AGYQB5HYGM5334WYKYV2JONQBJGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2017",0,0,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=30,5.0 out of 5 stars,"The tub drain stopper in a home we recently purchased was missing, so I purchased one of these, popped it in, and problem solved. You may have to adjust it a bit but it fits great and is so easy to use and clean. It can either be used to plug up the tub drain completely or positioned to just let the water drain out but catch anything that may go down the drain when you're in the shower. This is my second purchase, I used one in a bathroom sink where the stopper for that was acting up also. They look good, I purchased the gray and it lined up exactly with the chrome ring around the drain hole.",Plug It Up!,Color: GrayVerified Purchase,One person found this helpful,63,59,1017211,Public
Michelle L,/gp/profile/amzn1.account.AE25RZAFICGVWBFWFLE7F457SN2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2019",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"SO glad I got this. Even though I do my best to keep my hair from going down the drain in the shower, my boyfriend would still occasionally have to get hair out of the pipes if it started draining more slowly.The first time I showered with this in place, I did as usual to try to keep my hair from going in the drain but after my shower I pulled this out and there was still a fair amount of hair on it. I pulled the hair off easily and put it back in place.Now this one little simple added routine has kept countless strands of hair from slowly building up and hindering drainage.  Wonderful invention  :)",This is totally worth it!,Color: GrayVerified Purchase,,3,15,78908225,Public
H. Bohaning,/gp/profile/amzn1.account.AFFZGQXEBZEVPLJR252T73CUM64Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2017",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"Any household with teenage girls NEED this product. We have 3 females here. All have long hair plus one with very thick tresses. Cleaning out the tub drain was one of the most disgusting jobs I have ever had to do. It was even worse that dismantling and cleaning out my kitchen sink pipes. I purchased this and hoped for the best. Well, I got my wish. No more disgusting hair being pulled out of the tub drain. I, and my youngest, prefer tub baths and this is easily removed. We just reinstall it after removing the tub stopper so it can catch anything as the tub drains. Everyone else takes showers so they don't need to do anything with it.To the person who stated their drain was slow enough to cause standing water in their tub and then draining fully off and on while showering. I suggest you check to make sure your drainage vents are not being obstructed by debris. It sounds like that is the main problem rather than this product. This WILL cause pipes to drain slightly slower than if there was nothing there but not to the point one would notice it.",Excellent Product!!,Color: WhiteVerified Purchase,,27,19,2452264,Public
Tommy Ferreira,/gp/profile/amzn1.account.AFSF4MFLI3HNWARNEYVGLP577WDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2017",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"I really didn't like the idea of spending $13.00 but I was so sick of the other flower looking thing that I was using. The flower strainer thing that I use to use would grow this moldy black stuff on it that would never come off no matter what I washed it with (which is why the flower thing probably came in a two pack). But this Shroom thing is way better! Like a mushroom, it needs to be propped up a bit for enough water to drain otherwise it would pool up. I just cleaned the drain last week after about 6 months and there was very little hair (probably for the occasional time of not using it). It does get a bit gross from time to time but unlike the flower strainer thing I use to use this Shroom cleans up in seconds. A little warm water and a tooth brush and it looks brand new. The hair come off easier than other strainers too. I would buy another if I needed it.","Works great, cleans up very well. I would buy another.",Color: WhiteVerified Purchase,,25,37,5697509,Public
Amazonluva,/gp/profile/amzn1.account.AE4BFPQSABYXEFKJNL7SGJUN3XTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2020",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"Perfect for keeping my tub clog free. I still love this but it does require MORE interaction with the gross hair and stuff that clogs your drain. Bec the plug gets clogged very easily and the tub will begin to back up. So I'm emptying it once a week were I could go a month+ bef having to deal with the clogging without it. It does make it easier to remove the gunk though so I'm still in favor of the product, instead of digging in my drain I just remove this and clean it with ease",Works but you have declog frequently,Color: GrayVerified Purchase,,58,90,712717,Public
shb23,/gp/profile/amzn1.account.AHJILA3UH5N2ZVJ3LB7Z5WNBMNGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2016",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"Great product, does exactly what it advertises.Make sure your drain is appropriate size, if it is then it pops right into place.It does slightly restrict the drainage rate, but that is only logical, by doing that, it does collect long hair. After a 10 minute shower I usually have around a 1/2"" of water in the tub, but with the Tubshroom removed no water accumulates no matter how long the shower runs. It's a minor and foreseeable price to pay to keep your drains clear.Cleanup is easy, if a bit gross. At least it's clearly freshly washed hair!","Great product, does exactly what it advertises",Color: WhiteVerified Purchase,3 people found this helpful,24,11,12422133,Public
David R,/gp/profile/amzn1.account.AFEHQPDE556UFMO22XXXVG5FUHFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2019",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"This prevents a LOT of hair and soap scum from getting into your drain. It sits easily in the drain, and allows water to pass through without letting things that clog your pipes get through.Its a little gross to clean, so if touching wet hair skeeves you out just put on some rubber gloves and simply smear it into a trash can. You do need to clean it every 2 - 3 days or else it will just back up your tub when you run the water, but it beats pouring draino every couple of weeks and will save you a lot of money comparatively.",Buy one!,Color: BlueVerified Purchase,,135,109,172524,Public
Carrie S.,/gp/profile/amzn1.account.AEDSNEMDREAG53OTTZM4ZA5P3BRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2020",0,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"Man, I so wish I'd invested in one of these years ago!  It makes such a difference.  I try and be good and catch hair.  But this proves how much is missed.  And if you clean it with a tissue every couple of days, the ""absolutely disgusting"" mess that causes major blocked drains is a mere ""gross"" instead. For those of you with long hair, do yourself (and your partner?!) a favor and buy one of these yesterday.I recall the packaging or item description gives details on what kind of drain it will work best for.  And after seeing how it fits into mine, I can better understand that to be true.  Good idea to make it available in bright color to draw attention to it as a reminder to clean it regularly; but I bought the grey to blend it better.  I have the luxury of living alone so it's all my mess anyway!",ORDER IT NOW!,Color: GrayVerified Purchase,,14,8,14209432,Public
VA Resident,/gp/profile/amzn1.account.AHWTQ64LYBKWFXGYJJ6JGP4KK5NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",2,,https://www.amazon.com/TubShroom-Revolutionary-Protector-Catcher-Strainer/product-reviews/B01BYMTYBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=31,5.0 out of 5 stars,"This is a cheap, effective way to keep hair from clogging your tub drain. It's not pretty, but it works. It does sit a bit higher than a normal drain so we do bump them a lot but we don't knock it out of the drain. I have long, thick hair, so I clean it every couple of days, but it's easy and fast to clean the hair clump off.  I clean the tub shroom and sink shrooms we have every couple of weeks is a solution of 1/3 part bleach and 2/3 part water to dissolve the soap scum and other yucky stuff that builds up on them.",Cheap yet effective,Color: GreenVerified Purchase,One person found this helpful,94,25,1432810,Public
