author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
Amazon Customer,/gp/profile/amzn1.account.AHL5HDJJDNUHMP53KURMGAODUCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=24,1.0 out of 5 stars,I've now gone through 3 of these curtains and the results are the same each time: after about 2 months they mould like crazy. Far faster than even the cheap fabric curtains you can get in stores. It doesn't matter how much you clean them or spray them down. Will not be getting another one of these.,Good if you like replacing every couple months.,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",One person found this helpful,,,2525979,
Bhakti Belle,/gp/profile/amzn1.account.AFTUEN2K3AG3V4H5XE7GUKC2ZB5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=24,5.0 out of 5 stars,"This is a really great shower curtain -- I'm using it as a liner. It's long enough to sit in the tub properly securely held by a strong magnet on either side at the hem. The fabric is great, it doesn't mildew and dries quickly. It stays free of wrinkles. The white is opaque and is a great compliment to my fabric shower curtain. I'm really happy with my purchase. A wonderful value, thank you!",The best shower liner/curtain,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,35,38,2089277,Public
Lin,/gp/profile/amzn1.account.AGGWE4DFQYXKOKQIIQB3XNIHVNGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=24,4.0 out of 5 stars,"Not much to say here... it's a shower curtain that is moderately weighted. The material itself is light-medium weight and it has weights at the bottom to help it not float away in bathrooms that generate that weird draft that makes the curtain dance annoyingly. The material didn't smell like the traditional plastic smell, which I like in particular, but I know most people don't. It is also really clear and untinted so makes our shower feel bigger.",It's a shower curtain,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,53,34,2729713,Public
Cindylu,/gp/profile/amzn1.account.AEEYIUZ2W372EM7XUHFZLVCHTHHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,1,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=24,3.0 out of 5 stars,This shower curtain is really stiff and noisy (crackly). It’s the biggest thing I don’t like. Idk there is something that makes it seem cheap- maybe the lack of a finished edge at the bottom? I kept it because I hate the smell of plastic shower curtains when they are new and this one had absolutely no odor right out of the package. It’s basically going on the inside of the shower so it will do. But when it’s time to replace I will probably try a different one.,Stiff and noisy plastic,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,544,154,22515,Public
AFord,/gp/profile/amzn1.account.AGXB57H3R7IZLHXLLTQMKWTAP6ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,1.0 out of 5 stars,"I have had this liner for three months now. I hate it. It got so dirty, so fast. Almost like mold on it. It’s also the thinnest shower curtain I’ve ever owned. It blows into you no matter what you do. It’s awful.",Terrible.,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",One person found this helpful,,,1850519,
G A S,/gp/profile/amzn1.account.AE35BNNAZMKAS4FMXL7M4AT4RRDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,1.0 out of 5 stars,"I have a torn shower liner and was looking to buy one. Did not remember what I had bought the last time, so I can avoid it! Search shower curtains and Amazon gives you a bunch and was looking for the highest ratings and this popped up and also reminded me that I bought this in Oct 2019! The shower curtain did not last all of 6 months, but still somehow has the highest rating with most reviews....what am I missing?",How does this get 5 stars?,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,,,78999719,
Dave Z,/gp/profile/amzn1.account.AGMLFM5LJZ6NWOQ5SKUTHJZ3WMCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,1.0 out of 5 stars,"I've had this shower curtain for less than four months and it's headed to the garbage. First off, It doesn't feel like any cloth I'm used to. Second off, it has huge annyong magnets that make mangaging the curtain extremely difficult. Finally, this thing accrued mold faster than no other curtain I've ever seen and it doesn't wash off. This curtain is a waste of money.",Terrible Curtain,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,20490,
yl149,/gp/profile/amzn1.account.AEQU4GCMGRPL47L737X6BDWWERVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,2.0 out of 5 stars,"Not sure why this curtain liner is rated so highly, there are so many design flaws.The main flaw is that the magnets are too strong/big and have a bad shape. The magnets are not removable, so they stick to the washer/dryer drum wall.The square shape of the magnets means they wear out the the fabric on the corners quickly. There are only 2 magnets (though this is common), so billowing in the middle sometimes happens. 3 smaller, round removable magnets, or a weighted hem would probably be better. Also grommets instead of the reinforced fabric holes.",Poorly designed magnets cause premature wear on curtain. Could not survive 2 washings.,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,34293162,
Electric Heart,/gp/profile/amzn1.account.AGXZKXWJQGE2KXGM44SI2YPGVTXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,3.0 out of 5 stars,"The grommets are slightly different sizes so some of my plastic hangers are hard to get through, the plastic curtain material is very thin (and has a bit of an odor despite what their product description states), there are no suctions cups on the edges, and there are only three magnets at the bottom that barely work at all.I'm don't believe this product deserves the rave reviews it's getting. Particularly when compared to the higher quality alternatives you can find elsewhere on the market.","Somewhat thin, poorly designed grommets, and overpriced","Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,1140141,
Jennifer,/gp/profile/amzn1.account.AFYH2L4XFR3BHFQJGSBHEGNNA53A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,4.0 out of 5 stars,"This curtain is slightly thinner than the one I had purchased from one of the chain bath stores but it serves its purpose, is long enough. I can’t speak for its suction power as my tub is ceramic? Not sure the material of my tub but doesn’t hold magnets. Have been using for a few weeks, no cloudy marks yet. Seems to be doing its job and is inexpensive enough that if I have to replace in 6 months it’s nbd.","Serves its purpose, great value","Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,395937,
roundrocker,/gp/profile/amzn1.account.AHS7YSMXKB7NONL67B6NQZLYBXZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,5.0 out of 5 stars,"Just redid the shower area - new tile, enlarged the shower “stall” to a more wide open entry.Wife wanted a frosted curtain.The curtain is lengthy (7 feet), frosted, light weight, blocks the water from the rest of the shower room.This is our second shower curtain. The other is clear, a bit heavier and used with a shower/tub.We are very pleased.",Really nice shower curtain,"Size: 72"" W x 84"" HColor: FrostedVerified Purchase",,,,15191,
Salina,/gp/profile/amzn1.account.AFFPO2W5ISYMBXQWGV6EOHQ3OZWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,1.0 out of 5 stars,I had previously bought what I thought was this shower curtain in 2018 and it lasted about a year without any mold at all.  I went to buy it again and this one came up instead.  I diligently read the description.  It says that it prevents mold.  That is obviously not the case.  I've had this for almost 5 months and it grows mold worse than any other shower liner I've owned.  I would consider buying the shower curtain I previously had but this is junk and a waste of my money.,Didn't work as advertised,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",One person found this helpful,24,14,3732740,Public
actuallyhonestopinion,/gp/profile/amzn1.account.AHFHKPVJJ6KZE2LDKHOX47ZPEPBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,5.0 out of 5 stars,"You know how when you take an especially hot shower the shower curtain liner has that almost magnetic pull to you and won’t stay away no how many times you smack it ? Yeah this shower curtain doesn’t do that. 5 stars for that alone. It has no funny odor when you open it,it’s thick material and not cheap feeling at all. Well worth the money . Must have for any bathroom!",Never buying a different brand again!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,517544,
Justin W.,/gp/profile/amzn1.account.AHWDCA7BUQDNYJMWFHNF53NBNA3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=25,5.0 out of 5 stars,"We have tried other liners and they all had a chemical smell that filled the house. This one does not, just like the product details states!! I was able to hang it up and start using it right away. The material is a little stiff, like good material should be, but nothing like some of the other review lead you to believe. Would differently recommend to a friend or anyone.",NO HORRIBLE SMELL!!!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,25,64,1459898,Public
Melanie C. Schaafsma,/gp/profile/amzn1.account.AFD4TXMMBDLVY3QKLINKQYCS6TWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,5.0 out of 5 stars,"This shower curtain is just what I was looking for!  It's heavy enough to stay put and covers the whole length of the tub/shower.  I bought a cheaper shower curtain from WalMart and another from a different Amazon company, but neither was thick enough or strong enough!  They blew in toward the person taking a shower!  That is just gross!  No one wants the shower curtain sticking to their wet body!  I was so relieved that this one by LiBa looks great, is thicker, and doesn't move during showers!  Two thumbs up!!!",This is the best!  Five Stars and Two Thumbs Up!!!!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,26,40,2149829,Public
bethany,/gp/profile/amzn1.account.AGC6XPYNP57H6BAK2TIPLKD2XDRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,4.0 out of 5 stars,"40% dislike, 60% like. I live in a very humidity climate so, I understand that nothing is truly mildew resistant. I bought this in May and hung it up in June. It's already mildewy across the whole bottom. I was hoping to at least get 3-4 solid months, with maybe the corners starting to mildew, before having to wash. 20% of me is bummed about that. The magnets don't work in my shower as it's 100% plastic and no magnets work. They do stick to each other when the curtains are pulled back and so you have to un-stick them every time and that's annoying. 20% annoyed with that. It stays down while showering so it's not blowing out and touching you. 60% pleased with that. I also like the light material as it allows light to come into the shower. Planning on washing it soon so we'll see how well it cleans. Review may change depending on the outcome of that.",40/60,"Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,7664211,
Srdann,/gp/profile/amzn1.account.AF3BI2UCFECJ7GKD7KMI4WY5NXZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,5.0 out of 5 stars,"It all started when I slipped in the shower and in falling, I grabbed the curtain only to have it tear off and down I went.  Scene 2...  This time it was the fault of a Terrier that would not submit peacefully to a rinse.  Down we both go, but this time, with the new LiBa PEVA 8G Bathroom Shower Curtain Liner, 72"" W x 72"" H, White, 8G Heavy Duty Waterproof Shower Curtain in place,  I was able to mitigate the fall somewhat, and the curtain held up 100%.  I remember looking up from the familiar floor and that was the first thing I noted.  Gotta be a good product likely to last.",Sturdy,"Size: 72"" W x 72"" HColor: WhiteVerified Purchase",,10,13,24761315,Public
Lady Bug,/gp/profile/amzn1.account.AHQLMV4VMZ2DGROVLME2ML62LYKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,4.0 out of 5 stars,"I can't really knock the product itself for me not being careful, but just make sure you actually measure your shower before ordering. I saw the two sizes, and they were described as either stall sized or full sized shower. I have a stand up shower and assumed that the stall size would be okay and it is just BARLEY wide enough. But overall, its just your basic, standard shower curtain liner. Gets the job done.",Make sure its the right size!,"Size: 36"" W x 72"" HColor: ClearVerified Purchase",,35,45,1721682,Public
A&M,/gp/profile/amzn1.account.AE3TZVJE3TERK2HY42A2QX5PXR4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,2.0 out of 5 stars,I bought this heavyweight liner because my old one would billow up from the air and hit me while showering. This one is no different. The “weights/magnets” are a joke and not heavy enough to keep the liner down.I do appreciate the fact that it didn’t smell like chemicals when opening and that the material itself seems quality and see through. Just disappointed it doesn’t stay in place.,Does not stay in place - billows,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",One person found this helpful,78,14,1268371,Public
Donna Campbell,/gp/profile/amzn1.account.AFH6FYLKWUX5PTRXLS2VQGIDCAXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,1.0 out of 5 stars,It was too thin. The magnets didn't hold. It tries to wrap around you when you shower.,waste of money,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",2 people found this helpful,,,4235236,
O&S,/gp/profile/amzn1.account.AEVW4W46LLCTSZE4USOQNVR5HBXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,5.0 out of 5 stars,I really love that it comes with magnet on two sides of the liner. I have only use this clear liner for both liner and shower curtain. I don’t own a shower curtain and this is great because the magnet holds the curtain liner in place. No airflow coming in or out and keeps water in!I have it for 2 months now and every shower it dries off completely. No detect of mold yet!,Clean and not molding yet,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,21,56,34731711,Public
ReRush,/gp/profile/amzn1.account.AGFYFEOS6XA7LQS7TZBSIZQFV42A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,2.0 out of 5 stars,Sure it’s water resistant — it’s plastic — but those magnets do not work AT ALL.,Magnets don’t work.,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",2 people found this helpful,,,1978158,
FayE,/gp/profile/amzn1.account.AHZFJ3JJZR774P3HW6SPB3D2HF6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2020",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,5.0 out of 5 stars,I use this curtain as liner to my decorative outer curtain. This curtain has a heavier weight than most and it is more stiff.  What I like is that it hangs past my outer curtain inside the tub rather than following the curve of the tub.  When the liner concedes to that curve I get a gap where water tends to dribble out and create a a little puddle on the floor.,LiBa PEVA Shower Curtain,"Size: 72"" W x 72"" HColor: WhiteVerified Purchase",,,,866506,
Mister Freeze,/gp/profile/amzn1.account.AFA776GOJK7OGZROKYPYC26KBVLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2019",0,,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=26,5.0 out of 5 stars,"I've been buying shower curtain liners for about 12 years and this one is possibly the best overall.  I think this one will last me longer than any other one, I might have bought it 6-8 months ago and its still good as new after spraying some cleaner on it once.  It is more rigid and actually sheds any mildew when you use cleaner on it.  Easy to clean for sure.",Quite possibly the highest quality shower curtain liner i've ever bought,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,84,71,396556,Public
**Saber**,/gp/profile/amzn1.account.AFLFTVIUS3RCQ4YPKMD3P6GURO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,2.0 out of 5 stars,"I hate giving products bad reviews, I always try to give the product a fair chance, however... I guess you get what you pay for, & this was certainly cheap!  This might be water resistant, but mold/mildew resistant, I highly doubt it unless you clean it after every use.  The magnets are worthless, might as well have put nothing there, as they are tiny & weightless magnets.  Personally, I will be trashing & purchasing a much better one.",Buy only if your looking for cheap!,"Size: 36"" W x 72"" HColor: ClearVerified Purchase",,,,2335435,
Samantha Jolley,/gp/profile/amzn1.account.AHIMYKOLVHYOX65NP6DJQC2DE3QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"So far this shower curtain is holding up well. It is a thicker material, so I feel it looks a little nicer with the shower curtain. No mildew or yucky stains from the water or soap. It rinses off really nicely. The texture is a smooth, matte type texture, so it makes it so things don't stick to it. It is really nice to shower and not have to worry about a stale mildew smell everytime.",Really nice,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,116,398,78978086,Public
vad,/gp/profile/amzn1.account.AHRDMGZDNAK2VDAFMBBZDFTAJTAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,2.0 out of 5 stars,"Most of the product description was as expected.  The size was right.  Some people are complaining about this, but maybe they need to adjust the rod height.  It had grommets (12), so that makes it look very nice.  It still got mildewy and stained, maybe just not as quickly, so it will need to be changed frequently, so I will just go with a cheaper one.  It might be suited for a shower that isn't used every day.  The reason I bought it was the hype that it didn't mildew and stain, so no go.",not worth expense,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,,,12301311,
Dorian James,/gp/profile/amzn1.account.AEOCDSXJQYEEJHCTGKHMTBEFPY2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"This shower liner is great. It's thick and doesn't stick to me while I shower. We've had it for months and haven't needed to wash it until recently for a little mildew.  We threw it in the wash and it was good to go (we didn't dry it).When we received the liner we took advantage of the offer for two free dish mesh scrubbers and I love them! All these months later and they're like new. They lather well, don't get stinky, and we can just throw them in the dishwasher.",Love it!,"Size: 72"" W x 72"" HColor: FrostedVerified Purchase",,,,13414165,
Scott,/gp/profile/amzn1.account.AHQJH6JTIUVSLS5UGWAFFQTTOPDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,2.0 out of 5 stars,"My old shower curtain was getting dirty, so I got this one. The description says that it is heavy-duty, and while I have seen worse, this is what I call a perv shower curtain because it is so light that it keeps floating in and trying to touch you. The so-called ""magnets"" aren't strong enough to stick it to the tub. My old curtain was much better.Pro: Better this than nothing.Cons: Too light-weight and the magnets are too weak.",Very light-weight and weak magnets.,"Size: 72"" W x 72"" HColor: WhiteVerified Purchase",One person found this helpful,,,51136512,
GEOFETT19,/gp/profile/amzn1.account.AHLQAN4IVH34TDEGP44JFLLK3I2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"This is a actually quite a fantastic shower curtain.  I selected it to replace my previous mildew/soap-stained curtain some time ago and it's still clean and clear.  Aside from its shower scum resistance, it's also rather more durable than other brands which I've used in the past.  Should I be moving house in the near future as planned, I'll not hesitate to order another curtain of this brand for my new bathroom.",Best shower curtain I've yet utilized!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,607100,
Big Mama,/gp/profile/amzn1.account.AHOKC4IDUQURJKKLF7Q6YSLG73YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"I chose the smallest size because I didn't want the curtain dragging into the tub when we showered. It fit perfectly and was easy to install. Side note: My husband asked why I didn't just go to Walmart to pick this up. I said ""Are you mad dude?"" Why in God's name would I DRIVE anywhere when I can order exactly what I need and it comes straight to our front door?","Arrived quickly, just as described.","Size: 72"" W x 72"" HColor: White FabricVerified Purchase",,,,18398,
Ashley Austin,/gp/profile/amzn1.account.AHHDWOVZ7WM53564PVQLXYYWX6QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"MEASURE YOUR DANG SHOWER PEOPLE. This is a great liner/shower curtain but obviously if your shower is too narrow or the rod is too low you're going to have issues. Clean your shower and you won't have mold. Duh. It's great, it was like $13, and it holds up really well. I got the clear one and there are 3 magnets. Pro tip: check which side is stronger BEFORE hanging the curtain, so it clings as best as it can.",5/5,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,105111,
Mary Salzman,/gp/profile/amzn1.account.AFNJAFKYSMUEIKFXOCYEQDV3OR2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,I like the liner because it is substantial and not filmsy.  I have an enclosed shower unit made of acrylic (not metal) so the magnets have nothing to stick too.  I have to be careful when showering so that the liner stays inside the shower.  I would like to add some weight to the bottom but don't know how I could attach it to the plastic.  The liner is a very good quality and I would definitely purchase from this company again.,Good quality shower liner,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,6,26,11419832,Public
Sheri,/gp/profile/amzn1.account.AF7L3SLCBY2MDDXLF7CKVPXJ6O2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2018",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=27,5.0 out of 5 stars,"We ordered this clear 72x72 inch shower curtain liner to replace one that was to short and allowed water to escape. Not only was the new one the perfect length, but the liner was much thicker and more substantial than any that I have found. This keeps it from clinging to the person in the shower and protects the fabric shower curtain. It is crystal clear and looks to be of much higher quality in general than any shower liner that I have had. Very happy with the purchase.",Great quality!,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,,,2910998,
Kathryn,/gp/profile/amzn1.account.AGA5MVZBVZUXC3GR5T3KCCUACAYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2019",3,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=28,5.0 out of 5 stars,I have been really satisfied with this purchase. I have had my first one for about a year and have had no rust! It is so easy to clean and it lays nice and straight it the shower. It is lightweight and perfect for the shower. It’s not too bulky like the ones that take up the whole shower. The weights at the bottom really help keep it straight and in place. I love this item and I have repurchased it for my other shower because it is worth it.,My New Favorite,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",,78,41,62593673,Public
Mari-Ann Wise,/gp/profile/amzn1.account.AHB6MNMWOPBWSMVLGIHHX3GQIAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2019",0,0,https://www.amazon.com/product-reviews/B07N5K5K2S/ref=zg_bs_home-garden_cr_12?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=28,1.0 out of 5 stars,"I hate most everything about this shower curtain.  It is too large and too stiff.  I use it as a liner behind a fabric shower curtain and it extends past the fabric on both ends.  Magnets are marginal. I guess it will ultimately keep water in the tub but as soon as I can get to Target, it is going in the garbage.",Awful,"Size: 72"" W x 72"" HColor: ClearVerified Purchase",One person found this helpful,168,192,188731,Public
