author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Kristin1724,/gp/profile/amzn1.account.AGS6G3ZI6C4HGYJMLLVSKDPTSEKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,"I kept reading, but the writing was really so poorly done. There was no nuance, no character depth, stilted dialogue, and the story just never came together in an engaging way. I read most of the way and then just had to skim read the last few chapters to find out who did it. The reveal was tremendously unsatisfying without the character development to support it. Overall, a pretty disappointing read.",It wasn’t great...,Verified Purchase,,1922176,12,59,Public
DKane,/gp/profile/amzn1.account.AFPYXIGZDQZVZWP4XSWJRHQJY2HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"I truly enjoyed this book on so many levels. First, it was so suspenseful that I kept wanting to read and getting frustrated when my tired eyes made me stop. Second, the characters and settings are written so well, they are seem alive. Lastly, being from CT I could totally relate to the settings and descriptions of CT which helped paint pictures in my head as I read. On to the next Luann Rice novel!",Good to the last word,Verified Purchase,,83558895,77,77,Public
Kindle Customer,/gp/profile/amzn1.account.AH2F4LAHHGIMBLM6NATVB46CM4GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,2.0 out of 5 stars,The story went too slowly to hold my interest.  At some point I stopped reading each word and went to skim reading.  I don't feel that I missed anything by doing this because the story was quite clear and complete.  This tells me the story was too drawn out.,Not my cup of tea,Verified Purchase,One person found this helpful,441740,196,107,Public
JE,/gp/profile/amzn1.account.AE6KDHNZ3ZY33URMH4PLGOTAIQ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,"I first was very intrigued by this book.  However, the meandering story line left me frustrated and the ending was really weird.  I loved the writing and metaphors but the plot line was well, just odd.  When you find out who the killer is, you might be left scratching your head and trying to justify their motive.  I will probably read another Luanne Rice book because the writing is actually wonderful.  For me, this book left me wanting a better ending or at least a more satisfying explanation for the motive.",Strange Ending,Verified Purchase,,118174,112,262,Public
Annie Athens,/gp/profile/amzn1.account.AEDD57J5JDTRREHIT2AORBNXX5AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,2.0 out of 5 stars,"None of the characters in this book were interesting or likeable.  The ending was totally ridiculous.  I felt as if I was reading a book written by a teenager rather than a well established author.  I cannot understand how this book so many rave reviews.,  The whole story line was weak, poor characters with  far too many boring paragraphs which had little to do with the actual story or events.",A Waste of Time,Verified Purchase,,98321,163,72,Public
Susan James,/gp/profile/amzn1.account.AHOX7EQFAHG45RT5O5FUOA5ULT5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,"I know that writers often write from ""true life"" but this one was so close to the actual incident it appears to be based on, that it felt a bit like cheating. She did add a twist to the true story and included other characters and story lines but it seemed to be jumbled all together and I felt like a good editor could have helped clean it up. I did finish it- mostly to see if the end was changed at all...but it felt like a slog to get to the last page.",True Story With A Twist,Verified Purchase,,2894,3093,688,Public
Sandy B,/gp/profile/amzn1.account.AESQMVA33FMKH2OHYWCKF7MILGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,This is the first book by Rice that I've read too.  It was a real page turner. The writing is beautiful. Rice is very good at descriptions and creating believable characters. There's a mystery that runs through this book. I never guessed who the killer was and was surprised to find out who it was. I found the ending to be hopeful with tinges of sadness and a little bit of magic.  Great read!,A Wonderful and Moving Book,Verified Purchase,,2191724,46,31,Public
Deborah A. G,/gp/profile/amzn1.account.AG2MXCLMATTKXCBBXP2LTGJABJSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,"I have this book four stars because it has an intriguing plot, captured one instantly, and is an entertaining read. From the moment the story begins, you want to find out who has committed this horrid act of violence and why. There were conversations among the children that did not ring true to me, with a far to mature and sophisticated dialogue. I recommend to all who enjoy a solid mystery.",Page Turner,Verified Purchase,,337582,925,254,Public
Dee,/gp/profile/amzn1.account.AEW2C3MXGH6JG57LKGF6MCFEKUKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,"I gave this novel a four star rating because of the author's style.  I love how she let the murder victim speak to the audience yet did not give the identity of the perpetrator.  She writes clearly and concisely.  Loved her characters and the plot.  For me, when you can't put the  book down, it is a sign of a good author.  If you lean towards murder  mystery then you will enjoy this book.",Great murder mystery novEl,Verified Purchase,,191069,112,104,Public
KindMysterygirlle Customer,/gp/profile/amzn1.account.AE7YRLX7VOEVOWYBUVYKTUDEXZDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"I started reading Last Day and couldn't stop!  The tale of Beth's life before and after her death, as well as that of her mother, her sister, her daughter and her closest friends, is captivating.  As her death is investigated, buried secrets are revealed, characters develop in unexpected ways, and after many twists and turns, Beth's killer is discovered.  Rice delivers a tightly woven plot and explore her characters beautifully.  Highly recommended!",Breathtaking!,Verified Purchase,,4846467,13,44,Public
Sabra Steinsiek,/gp/profile/amzn1.account.AH6V6DI7W27PLEV7O4MSX6IAXEIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"What a story! Brilliantly executed, Rice has constructed a mystery that lures you to one conclusion before blithely luring the reader into another. At one point, I had it figured out only to be confused by another masterfully constructed thread. A truly great read!",Another triumph!,Verified Purchase,One person found this helpful,83294748,92,32,Public
PMP- Mpls.,/gp/profile/amzn1.account.AGO5F7R3GIDQJUYMUNLUCVPYHXLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,"The story line was okay, but I couldn't feel the deep connection between the characters that I should have.  I don't enjoy a lot of description in books I read; so if you enjoy that, you may like this novel.  The pace seemed a little slow and repetitive for me.  I enjoy more excitement and intrigue in murder mysteries I read.  It isn't a bad book; it just isn't my preferred style.",Not my favorite style of writing,Verified Purchase,,1167893,87,148,Public
Cathy  'Cat' Drum,/gp/profile/amzn1.account.AGRXGDBRRSVIIAVU3O4ETMSHQV7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This is another great book by Luanne Rice... it keeps you in suspense right up to the very end. A great novel about 4 best friends--2 of them sisters-- that have Loved and been there for each other they're whole lives even when there paths don't cross as much in the last few years. You don't want to put it down because you need to see what is going to happen next. She makes you feel like you are in the book with the other characters.... and also keeps you guessing about who really killed Beth. The murderer is a complete surprise! Put something in the crock pot and grab yourself a drink and a snack or two and head on to your favorite reading place-get cozy and relaxed. You are in for a treat ☺️.Enjoy,Another great read with a little romance and a lot of suspence! Would be a wonderful way to spend a rainy/stormy day!,Verified Purchase,,4830371,2,19,Public
Marilyn  Fell,/gp/profile/amzn1.account.AF53S6HWHB2JMPLFQVM234242WPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,2.0 out of 5 stars,"I was struggling to even finish this book.  It was a murder mystery which is why I finished it, to find out who did it!  I won't go into detail about that so as not to ruin it for anyone.  I found it lacked motive for one thing.  I also wasn't really interested in any of the characters, very lack !uster.  I don't normally give poor reviews but this book was a waste of time to me.",Last day,Verified Purchase,,150876,103,113,Public
Cooky,/gp/profile/amzn1.account.AGK2RFI6CQ6K6MAKWLTGASRE742Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"The author captured me from the first chapter on!  Have you ever read a book that you just couldn’t put down?  Well that is this book.  This is the 2nd book I have read written by Luanne Rice, and it won’t be the last.The book is all about close relationships, healing, and loving.  It’s obvious this author loves nature and our environment.I highly recommend this book!",Did not want it to end!,Verified Purchase,,260948,104,93,Public
SR1952,/gp/profile/amzn1.account.AETTZSMGIIS4R4LWXFOE4LRDL7XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2021",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,2.0 out of 5 stars,This started out OK but got pretty tedious by the ending.  The author likes art and that's fine but I tired of reading about paintings and art history that had nothing to do with the story.  I started skimming paragraphs about art.  I also tired of Popcorn the dog and Clementine the rabbit.  I guessed the killer early on so the ending was anti-climatic and I couldn't wait to finish.,Got worse as it went along,Verified Purchase,,581790,204,50,Public
M. J. Stokes,/gp/profile/amzn1.account.AFGYFJAJNYRGNFXQTAYTDY4UHYLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"This was a good read; I've read several of her books.  I did not figure out who the murderer was but I knew that little girl with the slight handicap was going to play an important part in this mystery, especially since throughout the book she didn't play a major role.  There wasn't much of a need for her to be in the story unless she was going to, in part, crack the case!",The Little Girl is Important,Verified Purchase,,287345,114,172,Public
Big Time Book Junkie,/gp/profile/amzn1.account.AE372JACMR3YN6SDAIZM4UBJPFDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,3.0 out of 5 stars,"Last Day by Luanne Rice was an okay read. I've read many by this author in the past, but nothing too recently so I thought I'd give this a try.While the story had promise, I felt like there wasn't enough character development and got to the point where I was skipping pages because of the endless details.If you enjoy domestic thrillers, this might be the book for you. Give it a shot.Thank you to Netgalley, the publisher and author for an ARC at my request. All thoughts in this review are my own.",Not for me,Verified Purchase,,13485,1557,712,Public
Kindle Customer,/gp/profile/amzn1.account.AEP5CT43W7WFFNXEICZUNOWMUG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Sisters Kate and Beth respond in different ways to a childhood tragedy, but remain close.  When Beth is murdered some clues look back to that trauma, some point to her family and as Kate unravels more secrets of their past and present she wonders just how well she knew her sister.  An interesting story line exploring family ties and friendships with a lot of plot twists.",Excellent murder mystery,Verified Purchase,,690236,67,411,Public
Diane Balding,/gp/profile/amzn1.account.AGEASBYCNUCDRASP4IHRIK52L7IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,I didn't want to give this book up for nothing. Not even to go to sleep. I wanted to keep reading it. Of all the twist and turns in this book. Will keep on the edge of your seat.Baby sister Beth dies and Big sister Kate has got to figure out who kills thinking as always it the husband or is it. Could be the lover or could it the rapist? Or someone that Kate flew in? You just never know unless you read the book... And poor baby Matthew had to die too. So 😢 sad!,A Sister's bond,Verified Purchase,,3058943,7,242,Public
poodles2,/gp/profile/amzn1.account.AHQMYXTDLLGUXT5F6DS3NEIJNADQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,3.0 out of 5 stars,"What started as a good story turned into the most contrived bunch of explanations I have ever read.  I had to skip through at least half of the book because author kept giving way too much information that was not needed.  Very disappointed since this author apparently has quite the reputation.  If this is the kind of writing that is taught in college, heaven help us.",Disappointed,Verified Purchase,,1391614,52,122,Public
Kindle Customer,/gp/profile/amzn1.account.AEI6PSKPSPW3A2VGMZ27UZHIDZLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Mysteries aren't my favorite genrees, but this book has me from chapter 2.  I didn't want to put it on.  Four friends for years.  The sisters had gone through a robbery and killing of their mother  years before.  Now one of the sisters is killed in a crime similar to their mother's death.  Who did it? The clues were there but the reader  is left surprised.  Very good book!,Loved the book,Verified Purchase,1211895,59,82,Public
B. J. Taylor,/gp/profile/amzn1.account.AEK5TXL5AUCHMAOEZMSOFLHMMMDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,"I have read a couple of Luanne Rice's books previously and enjoyed them. While those books were predominantly romance ""Last Day"" is more of a thriller.I thought the writing was very good but was jolted by the change in style toward the end when it suddenly went from third person perspective to first person perspective. But overall Rice perfectly conveyed the emotions of the characters.",Overall very enjoyable,Verified Purchase,,6934,1060,681,Public
Jeannine L. Helveston,/gp/profile/amzn1.account.AGIFDAYZMK2VVXQ7G2HU4B2ERIEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"The story of a violent, unexpected death takes you into the lives of very close friends and their families. They seem to have an ideal life in a beautiful setting until everything changes. Great read!",Heart wrenching book you won't want to end!,Verified Purchase,One person found this helpful,83257130,79,61,Public
booklover,/gp/profile/amzn1.account.AEDQNTHX56DUN5ASXT7OLO7HVSDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"I enjoyed this book through the middle of part three and then it was if another author took over.  The rambling thoughts of  the individual characters did not ring true.  The killer, as portrayed, is not believable as someone who would commit this horrendous of a crime.  It seemed as if the author decided she was through with the book plausible ending or not.",Not a satisfying read,Verified Purchase,,711687,91,99,Public
J. Allen,/gp/profile/amzn1.account.AE3I7VDEUXCVMNG3RGCO7H6PHYWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,2.0 out of 5 stars,I have forgotten the end already although I read it just a few days ago.  The premise is interesting enough which kept me reading but it became silly and the story didn't even make sense.  Don't bother.,book starts ok but downhill toward the middle,Verified Purchase,One person found this helpful,666188,84,150,Public
Mary Pomerantz,/gp/profile/amzn1.account.AHIEZWXFXMC6TQO3GKYXGN7HQWHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I love Luann Rice's novels. Her characters are real, her plots believable and there is heart in every novel that warms you. This novel was a bit different in that it was a murder mystery. It kept me guessing all the way until just before the final reveal. This is not a romantic love story but there are elements of a different sort of love. The central theme of the story is about the friendship and love between four women that began when they were teenagers and endured through the years. Anyone who loves a good mystery and who enjoys reading about the ups and downs of relationships, will love this book.",Sisters Forever,Verified Purchase,,24566527,0,9,Public
Susan S.,/gp/profile/amzn1.account.AHFXTIAWOGPOJFLIXLHBTSKEM4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 15, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,2.0 out of 5 stars,"Not a book that I enjoyed reading (although I did out of macabre fascination).  I don't want to revisit a murder scene & read about bone chips over and over. But I don't like the spurting-blood-type crime or horror shows, either, so if you do this might be a good fit.  I think there's enough real suffering out there that I don't need to have fictional gore in my head.",Needlessly gruesome,Verified Purchase,,79939,231,80,Public
Garden Reader,/gp/profile/amzn1.account.AFIECCGJLLSG74PTQDOVDHVGSWKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Two sisters, one dead and the other seeking the murderer. Both survived a trauma that caused their mother's death. The same painting involved in each murder. Life long friends , a grieving daughter, an unhappy husband and a police detective  who investigated each crime.  Beautifully detailed characterization and a satisfying suspenseful plot that will keep you enthralled to the very end.",Amazing,Verified Purchase,,58969,210,294,Public
Jann,/gp/profile/amzn1.account.AGQMYGZOTKZECZJGLHN3RL2YTDUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"I loved feeling as though I was in each location as described by Rice. The start of the book captured my attention and I wanted to figure out who and why, reading this every chance I got. I figured out “who done it”, but didn’t want to believe it which kept me reading it through instead if skimming to the end. In fact, I didn’t want it to end.I would have recommended this to my best friend, who passed away in 2008, she would have loved this book as well. Anyone who likes to read a murder mystery that also includes deep feelings of love and friendship will enjoy this book.",A very good read,Verified Purchase,,83329018,85,179,Public
B4rd,/gp/profile/amzn1.account.AEA4MHIQHQYWWGDEWAVMYGZBF53Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,I really enjoyed this book. Sometimes there was more detail than I needed to describe places and things. The twists and turns of this book kept me guessing until near the end when I actually made an accurate guess. This was a great story of strong women that had everyday issues plus some major ones to deal with and they all had different coping skills. A good mystery.,Fine lines between love and hate,Verified Purchase,,12684663,10,16,Public
Avid Reader,/gp/profile/amzn1.account.AFFSM4S6XOVGNXJGCM3YSLM4VP5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,"A mismatch of substories confuses this would be thriller/mystery.  In the end, the author gave us a villian with no motive. Disjointed, unpleasant and baffling are other words I would use to describe this book.",Underwhelming,Verified Purchase,7 people found this helpful,549062,26,168,Public
OkieGranny,/gp/profile/amzn1.account.AEJNYEKEBA6L77CW7FODLLQI7XKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This book had me hooked from the beginning.  Two sisters with a tragic past, their best friends, a cheating husband, a boyfriend, and a teenaged daughter all figure into the possible suspects of a horrible murder.  All have a piece of the puzzle, but what is the truth?  This is a well-written page turner with believable, but not always nice, characters.",Couldn't Put It Down,Verified Purchase,,10452338,9,8,Public
Gamble,/gp/profile/amzn1.account.AFREN6OCYRXHZLA437L4F7IITKAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This book is essentially about a murder but it is more about the complexity of friendship and love. It does keep you guessing til the end. While finding out who committed the murder is intriguing, the real suspense is how relationships will move forward. The central figure of the book is Kate and she is complex. The only critique is the eventually unveiling of the murderer is a little weak on the motivations that just don’t seem strong enough to commit this kind of murder.",A thoughtful mystery,Verified Purchase,,1697652,34,65,Public
D. Rothwell,/gp/profile/amzn1.account.AE6YDVVILRGOIMKHJIKNWVOUI5MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This is my first read from this author. Excellent plot that unfolds gradually throughout the book and keeps you guessing on who “did it.”As an added bonus, the story takes place in my home state of Connecticut with references to landmarks and businesses with which I am familiar.Great read I had trouble putting down.",First-class novel,Verified Purchase,,13412666,19,20,Public
Momo,/gp/profile/amzn1.account.AGVZHP7YCZMKARBC57N3MLZF2KGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"The mystery in this book was not easy to solve. In many stories like this it’s easy to figure out the perpetrator. Not this one. It kept me guessing and made me want to keep reading. A very different premise, too. A crime committed years ago, a detective feeling protective of the victims, and then solving another crime. A very engaging book.",I loved this book.,Verified Purchase,,1851060,72,192,Public
Kathi B,/gp/profile/amzn1.account.AF5POKBD2JX322LBEEVFXDYXRKCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"The novel is well written and it was a page turner. However I question whether the ultimate perpetrator could really have had the amount of rage to commit the murder within the motive identified. (Trying not to be a spoiler). Thus was a bit disappointed in the ending. I did think the author developed the characters well, their emotional struggles, etc. Except there was the disconnect with the gruesomeness of the murder and the motive.",I struggle with the believability of the ultimate perpetrator,Verified Purchase,,83724131,49,75,Public
Jamie Shell,/gp/profile/amzn1.account.AFQEUM7RE4NGQ3D6RAZLDSIL2A2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,3.0 out of 5 stars,"I've read some of this authors other book and was looking forward to this since I'd not read one in a while.  It was okay, but not what I remembered her writing like.  Could be read in a day and maybe something most people enjoy...just not my cup of tea.  Thank you NetGalley and the publisher for an e-arc in exchange for an honest review.",just okay,Verified Purchase,,6062630,17,22,Public
