author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Diane McKinney,/gp/profile/amzn1.account.AESNSSNPL4CI4N6HG25SNOJYTXNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Who are the people who survive natural disasters that result in months and then years of hardship? What kind of strength does it require to face the loss of so much that one loved and dreamed of? Finding the tenacity to keep reaching for a new and better life, while your life depends on how you just make it through today, demonstrates the determination and the courage of human kind. This story that takes place during the great depression and the dust bowl focuses on heroes who must act brave even while terrified, show acts of strength when feeling weak. And although this story takes place in the 1930s, who would have guessed we would be witnessing and experiencing such ingenuity and acts of courage in 2021?",A lesson of Courage,Verified Purchase,2 people found this helpful,,39,20,1328725,Public
girl from TN,/gp/profile/amzn1.account.AGYYJDZHXWNPGIFEAFIV3MZO626Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Truly one of the best books I have read in recent years.  The setting, the descriptions, the mood, and the dust - almost hard to believe I was reading, rather than actually living in the parched landscape and the old farmhouse.  Despair rolls through the pages like the black clouds of the dust storms, yet somehow hope remains - even if only hanging on by a thread.The characters ring true and real as well.  You will know them, you can feel the desperation in the choices they are faced with.  Adults facing adversity with resignation and unbelievable perseverance, the idealism and dreams of youth, the cruelty and prejudice of those who take advantage of the deprived.  And the ultimate clashes that result, small and large.This book is so beautifully written, so thought-provoking, so rich in detail and description and emotion.  After reading, I did more research into the period, the Dust Bowl/Depression, the social upheaval and migration - and every detail of this book, while fiction, rings true and clear with historical account.  This novel brings it all home in the story of a woman and her family, believable, inspiring and heartbreaking in every way.  Brilliant, truly.","Brilliant, could not put down",Verified Purchase,,,131,323,723786,Public
Barbara Williford,/gp/profile/amzn1.account.AGMCB47RSNFDBA25TMSTB4BHPVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"The Great Depression and the Dust Bowl were “hard times in America: the worst environmental disaster in our history; the collapse of the economy; the effect of massive unemployment.”  Kristen Hannah unravels the hardships of American families, especially those in the great plans through the story of Elsa Martinelli.  Elsa was always the invisible, unloved and under appreciated daughter and sister.  Through her struggle with abandonment, the Great depression and all the challenges that she faced trying to provide for her family as a single mother, she finally finds her voice.  This is an very enlightening book about these dark days in American history.  A moving, must read novel.",Wow! Just Wow!,Verified Purchase,2 people found this helpful,,167,88,87132,Public
Christine,/gp/profile/amzn1.account.AEBRJ7YRRBMX4O76S4UYCLA7L5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,"This was a good book... well developed... the characters built well... and fairly likable.I don’t fully relate to Elsa as I feel I would have taken a different path earlier on... so she frustrated me a little bit... but her character was well developed, matured and I felt empathy for her...For the timeframe, the depression era... the struggles, the hardships, the defeat, the successions... I think the author portrayed this well. I wasn’t there to experience it firsthand, but from what I’ve read and the stories I heard from my grandparents... I think it was well done.I do feel it dragged on a bit unnecessarily at times... and was pretty heavy/depressing... but I think that was to drive home the point and get people to understand a time so terrible and hard... the continued talk of communists/communism/commies... well, again for the times...I am ok with the ending... happy for her daughter... some people say it was rushed/short... I can see that...but every book does not have to have the happy-go-lucky, perfect, drag out, end all - be all solution.All in all, I think I am becoming a fan of this author.",Lil grapes of wrathy with a bit of length and heightened depression,Verified Purchase,,,945,134,258330,Public
cls79,/gp/profile/amzn1.account.AFOOY5IUGQINMSH7TV5C6B5WF3OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,"This book made me tired, thirsty, and thankful for every bit of food and clothing I have. This was the most visceral telling of the Dust Bowl I've read. It was exhausting. Going through the struggles with Elsa and her family was hard but that's because it was so well-written. I wish it hadn't wrapped up quite so cleanly and quickly at the end - I was willing to go another 100 pages just to hear the same lyrical descriptions applied to the travel home and the intervening years, but I also understand that the story that the author wanted to tell had been told. I found so many parallels to where we are today and was saddened at how far and yet how little we've progressed in the last century. Definitely a great read.","Great book, worth a read",Verified Purchase,One person found this helpful,,142,31,372167,Public
DVeau,/gp/profile/amzn1.account.AGBVEC5GOUZMFX4KV4EUCIDPDC5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"To those reviews that are complaining that this is a book promoting communism, please understand that these had to be written out of ignorance by those who obviously have no knowledge of US History during the 1930's / dust bowl / depression era.This is a well crafted story that to me, does a great job of brining the reader into the plight of the migrants during the dust bowl, and draws some compelling parallels to current day events in some areas.As a daughter and a parent, one of my favorite bittersweet lines is crafted in this novel. In describing the difficulty in a mother-daughter relationship, it's remarked (paraphrasing)  ""Love comes at the beginning of her life, and the end of yours"" .  That the author can craft a sentence that states so much about a mother-daughter relationship is nothing less than remarkable to me.Read the book.  It's damn good.",Ignore the ignorant complaints,Verified Purchase,2 people found this helpful,,8,20,3596930,Public
Kindle Customer,/gp/profile/amzn1.account.AHHOV3MSY6RN6MSTKRDX2YC3I3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"I don't know what I was expecting but it was not this. I read the Grapes of Wrath years ago and thought it would compare to that. Some parts reminded me of Steinbeck's novel, but then this book took a turn that left me speechless. The whole ending of this book was a complete shock. I loved how they decided to use their voices and be brave. I love the constant evolution of the mother daughter relationship.From the beginning this book had me. My heart ached for Elsa so many times.  The love that her ""new"" family showed her throughout was beautiful. It is sad how much self doubt she had because of her mom and dad. Two very small chatectors but two huge parts of the story.I loved reading this book and I will suggest it to so many friends. My only regret is that I bought the Kindle version and not the hard cover so I can share it.",Amazing!,Verified Purchase,One person found this helpful,,10,24,8592602,Public
penny r,/gp/profile/amzn1.account.AHZQHI43DJ6GPM5ZMY2OPV5CUVUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,2.0 out of 5 stars,"I’m not sure I’ve ever waited so impatiently for a book to be released- or been as disappointed as I was in this book.It’s bothered me for hours since I finished it.One part of me thinks that there is just NO way Kristen Hannah wrote this- it didn’t even FEEL like one of her books.I’ve read books from this author since way back in her contemporary romance days and I’ve re-read Winter Garden, The Nightingale and The Great Alone many times and they are too me three of the best books written in the last 20 years —But this book- The Four Winds  was so stiff, flawed and manufactured that it was honestly hard to get through.At one point I was so disappointed, I almost said a prayer that it would get better.The book was eerily similar to a another book I read about a woman’s true account that was documented from letters and journals from years and years ago when she really did live through the dust bowl.At times it reminded me of another book The Worst Hard Time.But throughout the book, I felt that she couldn’t finish a page without a history lesson. I’ve read the nightingale enough times to know that I didn’t get a break down on WW2 politics every other sentence.There was NO main character to this book.The main character was Politics and the weather.Literally....By the end of the book, I still didn’t have a mental picture in my mind of any character- I couldn’t even tell you what Elsa was suppose to look like other than “maybe ugly with stringy thin hair?”More words were used to describe the help of the communist and the description of the dust -over and over and over- than went into the mind or heart of any character who came on the scene.I stared at the last page for a good 30 seconds like WTF did I just read??And I hate it because this lady can write.I don’t know what happened with this book.And I couldn’t even feel anything for the characters at the end because I never got to know them at all in the 400 plus pages before she closed up the book in a really strange and awkward way.The thing is- This author wrote about Stalin’s rule and the plight of a woman from Russia with such precision that her book Winter Garden cut through my heart like a knife.To then lay out the story of a Freedom fighting sister in the Nightingale while equally telling the story of the other sister with an inner strength that was unmatched and take me into occupied France as if I had been transported there- or carry me off to Alaska in the back of a Vw van and into the Bush with a family in the Great Alone that I will never forget—Yet completely lost me in a book about America during the Great Depression.If you want to read a history lesson about the dirt, poor farming practices, dust pneumonia, selfish people, while basically  being told that communism was the only help for the poor people in California or that the leader of the communist instigators  at that time would get bashed over the head and while bleeding would tell a woman to grab his mic and keep talking while the big bad capitalists wolves with all the money gunned the people down and beat and killed them- then here is your book.🤦‍♀️🤦‍♀️",So disappointed 😔,,33 people found this helpful,,61,2,3368440,Public
Agnes Shapiro,/gp/profile/amzn1.account.AFK6OXBTK7ZXHEVUL4LQOF7XDD2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"The Depression.  Before my time but not my grandparents time.  While we were on the East Coast and not in the middle of the Dust Bowl, it was still a bad time.  But this book, while I dont go by all the hype on books, was one of my favorites this month.  I read it for a book club but found myself turning page after page to read about the sorrows at that time.Texas in 1921...Elsa meets Rafe and quickly finds herself married to him. Thrown out by her family, she soon becomes part of Rafe's family only to find there are hard times ahead.  I often wondered during the book if people today understood how hard it was during that era.  Of course, the pandemic right now has placed many a family on hard times, but one thing I did learn from this book is that we do prevail.  Somehow we learn and push ourselves through hard times no matter what is happening.  It was a humbling book to read; one that has made me grateful for the roof over my head, food on my table and the love of family.I look forward to reading more Kristin Hannah books....but this one will stay with me forever.  #fivestars",Powerful story,Verified Purchase,One person found this helpful,,377,454,85585,Public
Carolyn,/gp/profile/amzn1.account.AE4RPYPYDUUUHMYLQEVGKTIYFVZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,I have enjoyed several books by this author and I chose this one because of that.  First I found it very tedious to get through and second I was shocked to see such a blatant promotion of communism. God help us if this is the direction our country is going.,communism?,Verified Purchase,3 people found this helpful,,50,33,1918120,Public
Michele Waite,/gp/profile/amzn1.account.AGQG2EHSPQKAFLLUTGP5VDZ5TQCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"My Review of The Four Winds by Kristin Hannah; published by St. Martin’s Publishing🌟🌟🌟🌟🌟I have endured silent tears and moments of what my kids have called “mom’s getting soft!” Yet, it’s been ages since a book has evoked such incredible emotions causing me to bawl for countless hours. My family did not grow up during the era of the Great Depression or the Dust Bowl. However; the delineation of the Martenelli family to my own family was uncanny. (I can tell you, as an adult, Elsa’s life made me understand my mother’s so much more.) The Four Winds by Kristin Hannah is an exceptional story of perseverance, resilience, empathy, strife, love, and the ever-powerful meaning of courageousness. Kristins’ words painted pictures of a life full of unbelievable circumstances, and yet she was able to encapsulate the very essence of survival. I highly recommend The Four Winds by Kristin Hannah as it’s truly an amazing story of how we overcome the most heart wrenching odds life often sends our way.#kristinhannah#stmartinspublishing",Courageousness,Verified Purchase,,,38,102,658133,Public
Auntienik,/gp/profile/amzn1.account.AFFHQ2KLCHGESECK2SNDLVEUPNRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,"This book is a political statement, and I wish I hadn’t wasted my time.  I read to escape political opinions.",Political Statement,Verified Purchase,4 people found this helpful,,29,27,6335201,Public
Delvin E Thompson,/gp/profile/amzn1.account.AHWEB6UQQ2QQX2YIG5OIBKUXPZUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,4.0 out of 5 stars,Had I known this was a novel of depression times I wouldn’t have bought it.  I was born in 1935:  I grew up with parents who lived through this.  My dad was the first to graduate from high school. My grandparents owned three small grocery stores. They lost two.  They gave away more than they sold.  People were hungry.  Reading this brought it too close to home.  My grandmother made my dresses from flour sacks.  This is a true reflection of the times. Sad to say.,Unanticipated,Verified Purchase,2 people found this helpful,,6,23,8451453,Public
Gwen,/gp/profile/amzn1.account.AFQEEH2OEFOEQUJBNHLXHK5B4CBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,"The story was riveting and I thoroughly enjoy Kristin Hannah books.  However, this brand new hardcover book was missing several pages about 3/4 of the way through the book around pages 348. There was ink smeared on several pages and then duplicate pages were inserted around pages 353. I have never seen this before and obviously something happened during the printing/production process. Such a shame, as I really wanted to finish the engrossing story, but was afraid to order another in case it came from the same Amazon stock. Appreciate Amazon accepting my return for a full refund.",Don't buy - this new book is missing pages and has duplicate pages!,Verified Purchase,7 people found this helpful,,11,15,2390892,Public
redrock reader,/gp/profile/amzn1.account.AFHNAXICJNJFBWV6TVWBIM5DUYZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"A wonderful book about the Texas Panhandle during the Dustbowl era, when many families picked up and left their homes and most of their belongings, and travelled to California ""for a better life"", only to find themselves ostracized and treated like foreigners in their own country.  So many parallels to what has happened in the recent past in this country!  Kristin Hannah is a great writer, I always enjoy her books.",A Snapshot into the Role of Women in the Dustbowl Era and the Fear and Mistrust that existed!,Verified Purchase,3 people found this helpful,,143,44,191139,Public
Kimberly Heuser,/gp/profile/amzn1.account.AEYWOFTZTUP7SU5U57SXSRKU2T5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,Disappointed. One of my favorite authors and yet this is by far the worst I have read in some time. Very repetitive- struggled to finish it.,Supports communism,Verified Purchase,5 people found this helpful,,5,6,9593307,Public
P. Blevins,/gp/profile/amzn1.account.AH5OZRDARE5O55VBCRBHWGYCO5WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"The Four Winds is by Kristen Hannah.  It is a story of the Great Depression and the Dust Bowl as seen though the eyes of one woman and her children who are left on their own to survive or die.Elsa Wolcott was seen to be too old, too sickly, and too plain to marry. Her wealthy family ignores her.  She meets Rafe Martinelli and falls for him.  She sneaks out to meet him at night.  When she becomes pregnant, her family disowns her and she and Rafe are forced to marry.  She has come from a town family to a farm and from a wealthy family to a family who has worked for what they have.  The Depression hits and they barely manage. The Dust Bowl hits and they finally decide they have to give up on the farm and go to California.  Rafe decides to go without them.  After her son almost dies, they decide they have to leave.  At the last minute Rafe’s parents decide to stay while she heads for California with her two children.Will a woman with two children survive?",great,Verified Purchase,,,5102,3448,919,Public
Spencer,/gp/profile/amzn1.account.AG4CGW2JSWPKT3BWWKZOK4CBAOPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"Mrs. Hannah has brought life and focus to a period of our history which is essentially an unknown time to most. Her storytelling is unflinching in not sugarcoating the Dust Bowl, to the point that the reader is deeply immersed in a tale of human tragedy and suffering almost unbearable. Relief for the reader finally comes in the last few pages. A remarkable, memorable tale bringing the suffering of many to the reader by a talented author. Thank you for again rewarding your many readers with another powerful story.",Riveting As Usual,Verified Purchase,3 people found this helpful,,6,18,4795990,Public
Kpat,/gp/profile/amzn1.account.AFDFG2H4BKFML22NULTWWTTRFWPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"I read and listened to The Four Winds. This was an amazing book. I thought I knew a great deal about the Great Depression. I learned so much more in this book. The characters were vividly brought to life. Hardship after hardship in Texas and the trek to California. It was like being caught in a nightmare that did not end. However, the human spirit survived. While I was a little disappointed in the ending after finishing, I changed my mind as I thought about the story. This book makes you feel like you were not just an observer but a participant. I thought the audio was excellent!",Amazing story,Verified Purchase,2 people found this helpful,,267,318,18739,Public
Lisa J. Wetzel,/gp/profile/amzn1.account.AHUKTHXBKAC4TNKTS33LKKWXS2HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"The Four Winds was my first book by Kristin Hannah.  I read this book for a book group and I am so glad I did!  I know I would not have pick this book up on my own!!  I am so glad for that book group!  This is a beautifully written epic historical fiction that is packed with all types of emotions!!  It is a story of survival through some devastating times.  Poverty, starvation, illness, disease, tragedy and despair are just a few hardships brought to life in this brilliant novel!  Hannah will make you feel like you are part of the eras she brings to life like the Great Depression and the dust bowl to name a few!  The emotions and feelings are so real that I found myself with tears flowing down my cheeks before I knew I was even crying!  I felt like I was fighting every fight brought on in this novel!  It is very hard not to let your emotions get involved in this breathtaking novel!  I highly recommend you read this novel and you will see that no matter how hard the fight, strength and resilience will prevail!  I am looking forward to reading more by Kristin Hannah!",Beautifully Written Epic Novel,Verified Purchase,,,35,42,544159,Public
Huttotothesteph,/gp/profile/amzn1.account.AGFHJ3OWDXYJPV2G3IMDPOQGLHSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,"After reading some of the reviews calling this book propaganda, I couldn’t wait to read it, imagining that it must be an outrageous tale of how socialism or communism creeps in to overtake the hearts and minds of America. What I found instead was simply a very historically accurate fictionalization of events that occurred all over California in the midst of the Great Depression. No matter the semantics used, call it workers rights, human rights, socialism or communism, the issue remains the same. The book demonstrates that history has shown us time and time again that unfettered greed knows no boundary, be it skin color, nationality, sex, or class. Hannah shows that the rich will turn on their fellow Americans and allow them to starve with the same ferocity to protect their profit margins that a mother will protect her children. I think Hannah did a good job of trying to introduce the horror of the Great Depression and what it meant for regular people for some readers that typically wouldn’t read anything that didn’t have the heroine drinking out of sparkling wine glasses or worrying about how their rear ends look in yoga pants. It’s not a fun read, and I can see where this book makes people uncomfortable in the sense of “oh, we don’t talk about those times”, because some readers seem quite uncomfortable with the idea that poverty is something that they are immune to, all while living in it.  This book will dash the idea that if you just work hard enough, anything is possible for all people who are worthy of decent treatment based on their birthright as an American. If you want to widen your perspective a little, and learn something about the ugly history of America, and maybe use this as a book club book this is for you. If you are made uncomfortable by the thought that poverty is a tool used by the rich to stay rich is a real thing, this book is most likely not for you. Readers already familiar with the history of the US and accustomed to more complicated ideas will not be overly impressed by the narrative of the main characters. I gave it four stars for the attempt at education to the target audience. A modern author’s attempt at Grapes of Wrath, without the gritty realism that Steinbeck was able to deliver.",A lesson in history and the indomitable spirit of love,Verified Purchase,,,18,18,1986144,Public
calgal66,/gp/profile/amzn1.account.AGC74G2AXD633SM5PXF444YEZZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"I actually recommended this book to my parents. Both of them had parents who lived on the prairies through the Depression and the Dust Bowl years. What I liked about this story was the character’s grit and determination. She turned her life into an unlikely loving relationship with her in-laws and children that saw her through the hardest of times. Her resolve was something admirable. I also loved how Ms. Hannah described the anguish of poverty, the hunger, the dirt, the constant struggle. It pulled me in. I kept rooting for Elsa & her family to get beyond their situation. It was a page turning book that I couldn’t put down.",Captivating,Verified Purchase,2 people found this helpful,,8,32,3137515,Public
Stephenie,/gp/profile/amzn1.account.AH3NKRL7ULLLDOE32GK6UIOUBISA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"Kristin Hannah another great tale. The year was 1921 the country was thriving farmers crops doing wonderful to feed family's. A 25yo women wanting to find her place though her family keeps her hidden. Elsa meet a young man Rafe from the night on her life has changed but will it be for the better? The Great Depression/Dust Bowl hit the country....So much going on in this time. Rafe and Elsa have two children Loreda and Anthony. Rafe and Loreda have a wonderful father daughter relationship talking about dreams. Then one night Rafe leaves his family farm, his wife, children, and parents with no reason. Loreda of course blames her mother for this.After some time poor Anth falls ill with the dust storms, times are bad in the Great plains. Elsa has no choice but to go west to California for her family's health...My opinion this novel was written amazing. The story really pulls you in keeps you reading to see what happens with the family. Is California really the land of milk and honey?",Must read book.,Verified Purchase,2 people found this helpful,,8,12,4175600,Public
Katie Korum Hall,/gp/profile/amzn1.account.AHENWYKGHLHQ6F64GLAGKXHEDCVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,2.0 out of 5 stars,I have read every Kristin Hannah book.  This was by far the most boring in my opinion.  It was a throughly written description of the hardships experienced in the Plains during the depression but how many dust storms did we really need to read through. It felt the same once in Ca.  Over and over again. I loved the progression of the mother/daughter relationship over time. The ending broke my heart and the last 40 pages or so reminded me why I love her books so much.,Ok....,Verified Purchase,2 people found this helpful,,9,21,9960431,Public
Marti Nagy,/gp/profile/amzn1.account.AFMJGH6RLAUDUAP2Q5YBMFRKIPRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2021",1,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"The Four Winds is almost finished - bummer! But I can look forward to the next one - On Mystic Lake.Like The Great Alone (which is heading off to my best friend to read next) Kristin invites you to take an adventure through earlier times when life was rough for everyone - but especially the women. You watch them battle, fall, fight and prevail to help their family with everything they've got. Be it Alaska in The Great Alone or Texas/California in The Four Winds - Kristin involves you in every battle the world and weather throws at the characters. You are inspired by their will to survive.Inspirational, educational, thought provoking, and easy to read. Kristin touches lightly on the surroundings, the history, the politics, or whatever the story entails - just enough that I didn't have to skim over a whole page or two to get back to the storyline.  Great job.","Looks like a ""Dust"" storm hit my house... but I can't stop reading now... to clean!",Verified Purchase,2 people found this helpful,,2,1,29893121,Public
SouthernGrl40,/gp/profile/amzn1.account.AHTVMRXOBO6RIEC66MO4VWZEWDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,3.0 out of 5 stars,"I had a hard time with this book. It was very eye opening to people and places that I knew little about; for that I am grateful to have learned from this book. Having said that, I had a hard time finishing it. There were a few paragraphs in the books that were profound for me but as a whole I found it very depressing. I got about 3/4 thru and had to put it down for days at a time. This is very unlike me with Kristin Hannah books. I ADORE her books, 4 of my 5 all-time favorites are written by the author. I did finish and I am glad that I did. The one page that truly moved me and was as if someone wrote my actions and thoughts, is page 448. I will not give a full account of the page because it would give away the ending of the book However, I will share that the thoughts by Loreda regarding her mother are so very moving and true, they match my thoughts regarding my mother exactly.",Glad I read it but...,Verified Purchase,,,75,87,957948,Public
M. May,/gp/profile/amzn1.account.AGLCZEPYSOVWC4GXESAX35K7RJXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/The-Four-Winds-A-Novel/product-reviews/B0882VNQKS/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,2.0 out of 5 stars,This is the saddest book I have ever read! Gave it 2 stars for the excellent writing only.,Sad.,Verified Purchase,7 people found this helpful,,5,37,2571857,Public
